"gene_symbol","WT2888P_OE_MKRN260030412-1A_23M5KWLT4_L1_WT2888P_OE_MKRN260030412-1A_23M5KWLT4_L1","WT2896P_OE_MKRN260030411-1A_23M5KWLT4_L1_WT2896P_OE_MKRN260030411-1A_23M5KWLT4_L1","WT2898C_OE_MKRN260030409-1A_23M5KWLT4_L1_WT2898C_OE_MKRN260030409-1A_23M5KWLT4_L1","WT2909P_OE_MKRN260030413-1A_23M5KWLT4_L1_WT2909P_OE_MKRN260030413-1A_23M5KWLT4_L1","WT2910C_OE_MKRN260030408-1A_23M5KWLT4_L1_WT2910C_OE_MKRN260030408-1A_23M5KWLT4_L1","WT2921C_OE_MKRN260030407-1A_23M5KWLT4_L1_WT2921C_OE_MKRN260030407-1A_23M5KWLT4_L1","WT2965C_OE_MKRN260030410-1A_23M5KWLT4_L1_WT2965C_OE_MKRN260030410-1A_23M5KWLT4_L1","KO2897P_OE_MKRN260030419-1A_23M5KWLT4_L1_KO2897P_OE_MKRN260030419-1A_23M5KWLT4_L1","KO2908P_OE_MKRN260030420-1A_23M5KWLT4_L1_KO2908P_OE_MKRN260030420-1A_23M5KWLT4_L1","KO2912C_OE_MKRN260030414-1A_23M5KWLT4_L1_KO2912C_OE_MKRN260030414-1A_23M5KWLT4_L1","KO2913C_OE_MKRN260030417-1A_23M5KWLT4_L1_KO2913C_OE_MKRN260030417-1A_23M5KWLT4_L1","KO2918C_OE_MKRN260030415-1A_23M5KWLT4_L1_KO2918C_OE_MKRN260030415-1A_23M5KWLT4_L1","KO2960C_OE_MKRN260030416-1A_23M5KWLT4_L1_KO2960C_OE_MKRN260030416-1A_23M5KWLT4_L1","KO2966P_OE_MKRN260030418-1A_23M5KWLT4_L1_KO2966P_OE_MKRN260030418-1A_23M5KWLT4_L1"
"Fndc3a",1836.10816863432,2420.92195387613,1653.32059127776,1565.22223570344,1476.17107442713,2208.30316473495,1242.64392983162,1470.63742799584,1476.70010087626,1800.05038209064,1325.3929259893,1540.02423984184,1329.13947872981,1480.59219407716
"Fndc3b",4880.83680048914,5801.83027198509,4210.13176468597,4649.51764856377,4132.69898046889,5136.15391568258,4041.57579921917,4121.07343554389,4038.01831336292,4462.14130472527,3929.62162735392,4279.40372697754,3941.43502753485,4506.91891635178
"Fndc3c1",0,2.99372047058054,36.1060362747301,0.961438719719556,2.90013963541677,8.45283508032517,6.8183480374849,63.7173448887085,23.439684140893,16.8820668894784,3.96231069055097,23.0452553782448,31.7504488329196,19.5427002360907
"Fndc4",202.378917601936,208.562526117111,262.818357069547,225.938099134096,392.485563993069,241.962404174308,230.971539769801,270.284866221457,263.163726490935,280.664362037579,299.154457136598,307.604060918311,296.702470128318,266.152965120093
"Fndc5",20.3509526080159,16.9644159999564,22.6712320794817,15.3830195155129,7.73370569444471,10.5660438504065,5.11376102811368,5.13849555554101,7.45808131755685,9.49616262533161,21.7927087980303,13.025579126834,3.28452918961238,7.44483818517741
"Fndc7",10.1754763040079,8.98116141174163,4.19837631101513,11.5372646366347,12.5672717534727,5.28302192520323,8.52293504685612,16.4431857777312,12.7852822586689,13.7166793477012,10.8963543990152,13.025579126834,10.9484306320413,11.1672572777661
"Fndc8",0,0,0.839675262203026,2.88431615915867,0.966713211805589,0,6.8183480374849,1.0276991111082,3.19632056466722,4.22051672236961,7.92462138110194,4.00787050056431,6.56905837922475,7.44483818517741
"Fndc9",14.6979102169004,9.97906823526847,6.71740209762421,3.84575487887823,16.434124600695,4.22641754016258,2.55688051405684,18.4985839999476,18.1124831997809,5.27564590296201,11.8869320716529,3.00590287542323,14.2329598216536,11.1672572777661
"Fnip1",1268.54271256632,1590.66347670179,1497.140992508,1183.53106397477,1359.19877579866,1687.39720290991,1208.5521896442,1481.94211821803,1542.75739254605,1522.55140759484,1558.17867905917,1323.59923281136,1229.50875997823,1157.67233779509
"Fnip2",1079.73109670307,1353.16165270241,1157.91218657797,1073.92704992674,1037.2832762674,1131.62329637853,1033.83202118365,1049.28079244147,1030.28066201107,1163.80748619342,974.728429875538,995.955819390231,988.643286073325,963.175940207328
"Fnta",1926.55684689217,2131.52897505335,1788.50830849245,1778.66163148118,1576.70924845492,1822.64256419511,1858.85213371932,1453.166543107,1189.03125005621,1477.18085282936,1258.03364424993,1323.59923281136,1377.31257351079,1569.93025229929
"Fntb",489.553471070604,566.811075763249,534.873142023328,474.950727541461,506.557722986129,518.792753054957,612.799029868955,533.375838665157,489.037046394085,515.958169309684,486.373637265131,493.970039194551,483.920633936224,553.70984002257
"Focad",295.08881281623,495.959691292843,323.274975948165,216.3237119369,301.614522083344,273.660535725527,284.666030564995,315.503627110218,248.247563855821,219.46686956322,226.842287034043,227.446650907025,217.873769577621,314.544413323746
"Folh1",3.39182543466931,8.98116141174163,0.839675262203026,1.92287743943911,1.93342642361118,2.11320877008129,1.70458700937122,1.0276991111082,1.06544018822241,0,0,6.01180575084646,0,0
"Folr1",1.1306084782231,0,0,0,0,0,0.852293504685612,0,2.13088037644482,0,0,0,6.56905837922475,0
"Folr2",183.158573472143,251.472519528766,243.505826038878,197.094937542509,198.176208420146,339.170007598047,242.051355330714,258.980175999267,144.899865598247,230.018161369144,175.33224805688,207.407298404203,145.614127406149,228.928774194206
"Fos",8203.69511798685,10547.8751246788,2701.23531850714,4641.82613880602,3746.98040895846,1968.45396933072,1707.14388988528,5267.98564354064,3942.12869642291,3668.68416091978,4874.63272705033,3223.32985007885,2623.24397943708,1203.2719716793
"Fosb",2921.4923077285,12086.6474465572,441.669187918792,1502.72871892167,774.337282656277,245.13221732943,226.710072246373,901.292120441893,762.855174767244,710.101938538686,979.681318238727,522.025132698501,278.090138053848,256.846917388621
"Fosl1",896.572523230922,1265.34585223204,601.207487737367,815.300034322184,713.434350312525,607.547521398371,647.743063561065,461.436900887583,625.413390486553,473.753002085988,482.41132657458,558.09596720358,644.86256422723,710.051441911296
"Fosl2",3352.25413793151,8193.81292797894,2695.35759167171,2905.4678109925,2269.84262131952,2853.88844399478,2450.34382597114,2311.29530088235,2391.9132225593,2731.72944855373,2260.49824895933,2669.24175337583,2565.21729708727,2449.35176292337
"Foxa2",0,0,2.51902578660908,2.88431615915867,0.966713211805589,0,2.55688051405684,0,2.13088037644482,0,0.990577672637742,0,0,0
"Foxa3",4.52243391289242,0,1.67935052440605,0.961438719719556,5.80027927083353,0,0,0,0,1.0551291805924,0.990577672637742,1.00196762514108,0,0
"Foxb2",0,0,0,1.92287743943911,0,0,0,0,0,0,0,0,0,0
"Foxc1",558.520588242214,489.972250351682,471.897497358101,727.809110827704,720.201342795164,890.717496589264,589.787105242444,691.64150177582,656.311155945003,489.579939794874,780.575206038541,456.897237064331,558.369962234104,590.934030948457
"Foxc2",430.761830203003,338.290413175601,338.38913066782,442.261811070996,393.452277204875,393.05683123512,219.039430704202,329.891414665733,301.519573266941,173.041185617154,267.45597161219,294.578481791477,221.158298767233,275.459012851564
"Foxd1",1.1306084782231,0.997906823526847,0.839675262203026,13.4601420760738,0,0,3.40917401874245,0,0,0,0,0,0,0
"Foxd2",3.39182543466931,10.9769750587953,15.1141547196545,9.61438719719556,25.1345435069453,23.2452964708942,17.8981635983979,20.553982222164,33.0286458348946,42.2051672236961,41.6042622507852,19.0373848776805,27.3710765801031,18.6120954629435
"Foxd2os",47.4855560853704,27.9413910587517,38.6250620613392,41.3418649479409,47.3689473784739,59.1698455622762,60.5128388326785,61.6619466664921,88.4315356224598,106.568047239833,91.1331458826723,73.1436366352986,114.958521636433,63.281124574008
"Foxd3",2.26121695644621,0.997906823526847,0,0,0.966713211805589,0,0,0,0,0,0,2.00393525028215,0,1.86120954629435
"Foxd4",0,2.99372047058054,0,0.961438719719556,0,0,0,0,0,0,0,0,0,0
"Foxe3",0,0,0,0,0,0,0,0,2.13088037644482,0,1.98115534527548,0,0,0
"Foxf1",988.151809966994,699.53268329232,595.329760901946,1195.06832861141,805.272105434056,735.396651988289,588.934811737758,634.090351553761,584.926663334102,521.233815212646,722.131123352914,540.060549951041,584.646195751003,502.526577499475
"Foxf2",32.78764586847,32.930925176386,31.067984701512,41.3418649479409,32.86824920139,73.9623069528452,45.1715557483375,32.8863715554625,12.7852822586689,23.2128419730328,22.7832864706681,19.0373848776805,28.4659196433073,26.056933648121
"Foxg1",3329.64196836704,3172.34579199185,1634.84773550929,3958.24320908541,1899.59146119798,3701.28516079738,2008.0034970393,728.638669775715,762.855174767244,755.47249330416,1001.47402703676,894.757089250982,945.944406608365,670.035436665967
"Foxh1",0,0,0.839675262203026,0.961438719719556,0,2.11320877008129,0,2.0553982222164,2.13088037644482,0,2.97173301791323,0,0,0
"Foxj1",6.78365086933863,4.98953411763424,5.87772683542118,2.88431615915867,5.80027927083353,6.33962631024388,7.67064154217051,9.24929199997382,10.6544018822241,3.1653875417772,3.96231069055097,3.00590287542323,13.1381167584495,3.72241909258871
"Foxj2",628.618313892046,762.400813174511,614.642291932615,599.937761105003,612.896176284743,613.887147708615,643.481596037637,622.785661331571,502.887768840976,587.706953589968,473.496127520841,619.215992337186,591.215254130228,594.656450041046
"Foxj3",1010.76397953146,1426.00885081986,1056.31147985141,887.40793830115,945.445521145866,793.509893165525,1035.53660819302,1070.86247377475,923.736643188827,1112.10615634439,768.688273966888,976.91843451255,830.985884971931,1015.28980750357
"Foxk1",1425.69729103934,1745.33903434846,1631.48903446048,1337.3612591299,1294.42899060768,937.208089531053,1458.27418651708,1290.7900835519,1131.4974798922,1347.3999636165,1021.28558048951,1374.69958169356,1072.94620194004,1323.31998741529
"Foxk2",1917.51197906639,2495.76496564065,1717.97558646739,1695.01646286558,1692.71483387159,1705.3594774556,1834.98791558812,1861.16309021695,1515.05594765226,1632.28484237645,1815.72887394498,1867.66765326297,1737.51594130495,2175.7539596181
"Foxl1",48.6161645635935,37.9204592940202,73.8914230738663,79.7994137367232,62.8363587673633,42.2641754016258,53.6944907951936,46.2464599998691,36.2249663995619,45.3705547654733,33.6796408696832,60.1180575084646,29.5607627065114,55.8362863888306
"Foxl2",0,0,6.71740209762421,0,1.93342642361118,0,2.55688051405684,0,0,2.1102583611848,2.97173301791323,0,0,0
"Foxl2os",1.1306084782231,0,6.71740209762421,0,0.966713211805589,0,0.852293504685612,0,2.13088037644482,0,0,0,0,0
"Foxm1",1113.64935104976,1440.97745317277,1080.66206245529,959.515842280117,1231.59263184032,985.811891242923,1140.36870926935,1339.09194177399,1148.54452290376,958.057295977901,1129.25854680703,1204.36508541957,1081.70494644568,1377.29506425782
"Foxn1",0,0,2.51902578660908,0,0,0,1.70458700937122,0,0,0,0,0,5.47421531602063,0
"Foxn2",1467.52980473359,1682.47090446626,1277.98574907301,1432.54369238214,1183.25697125004,1540.52919338926,1149.74393782089,1188.02017244108,1273.20102492578,1249.2729498214,1176.80627509364,1163.28441278879,1114.5502383418,1265.62249148016
"Foxn3",1006.24154561856,1132.62424470297,988.297783612962,994.127636190021,1020.8491516667,1070.34024204617,1089.23109898821,1119.16433199683,1063.30930784596,1206.01265341711,1140.15490120604,1172.30212141506,1061.997771308,988.302269082302
"Foxo1",344.835585858047,429.099934116544,293.046666508856,338.426429341284,271.646412517371,345.509633908291,294.893552621222,303.17123777692,291.93061157294,365.074696484971,315.99427757144,346.680798298813,261.667492105786,380.617352217195
"Foxo3",1429.089116474,2043.71317458298,1900.18511836545,1470.0398024512,1646.31259970492,1408.45364525918,1644.92646404323,1663.84486088418,1349.91271847779,1972.0364385272,1372.94065427591,1628.19739085425,1434.2444127974,1512.23275636416
"Foxo4",679.495695412086,882.149631997733,1005.93096411923,855.680460550405,858.441332083363,754.415530919021,876.15772281681,898.209023108569,787.360299096359,884.198253336432,895.482216064519,887.743315874994,968.936110935651,977.135011804536
"Foxo6",1.1306084782231,0,5.03805157321816,1.92287743943911,9.66713211805589,2.11320877008129,0,3.08309733332461,2.13088037644482,6.33077508355441,1.98115534527548,3.00590287542323,3.28452918961238,3.72241909258871
"Foxp1",2121.02150514654,2237.30709834719,1934.61180411577,1964.21930438705,2269.84262131952,2117.43518762145,1985.84386591748,2423.31450399314,2378.06250011241,2402.5291442089,2327.85753069869,2155.23236167846,2178.73769577621,2346.98523787718
"Foxp2",18.0897356515697,34.9267388234397,26.0299331282938,8.65294847747601,15.4674113888894,9.50943946536581,30.6825661686821,26.7201768888133,25.5705645173378,21.102583611848,33.6796408696832,24.0472230033859,32.8452918961238,17.6814906897964
"Foxp3",23.7427780426852,0.997906823526847,15.9538299818575,37.4961100690627,17.4008378125006,14.792461390569,17.8981635983979,11.3046902221902,12.7852822586689,14.7718085282936,37.6419515602342,14.0275467519751,39.4143502753485,16.7508859166492
"Foxp4",1680.08419863953,1580.68440846653,1501.33936881901,1629.63862992465,2219.57353430563,1355.62342600715,1627.88059394952,1279.48539332971,1541.69195235782,1508.83472824713,1617.61333941743,1677.29380448616,1692.62737571358,1474.07796066513
"Foxq1",3.39182543466931,3.99162729410739,3.35870104881211,1.92287743943911,3.86685284722236,3.16981315512194,7.67064154217051,0,0,3.1653875417772,2.97173301791323,1.00196762514108,2.18968612640825,1.86120954629435
"Foxr1",0,0,0,0.961438719719556,0,0,0,2.0553982222164,0,0,0,0,0,0
"Foxred1",325.615241728254,404.152263528373,432.432760034559,321.120532386332,419.553533923626,301.132249736584,460.238492530231,447.049113332068,442.157678112299,443.154255848809,394.249913709821,410.806726307842,504.722652137102,517.41625386983
"Foxred2",370.839580857178,373.217151999041,400.525100070844,403.804262282214,529.758840069463,407.849292625689,500.296287250455,409.024246221065,441.092237924077,530.729977837978,492.317103300958,447.879528438062,435.747539155242,457.857548388411
"Foxs1",127.758758039211,136.713234823178,67.1740209762421,148.061562836812,82.1706230034751,78.1887244930078,34.0917401874245,17.4708848888394,70.3190524226789,48.5359423072505,26.745597161219,89.1751186375559,28.4659196433073,40.9466100184758
"Fpgs",1164.5267325698,957.990550585773,951.352072076029,1198.91408349029,1101.08634824657,1032.30248418471,1051.73018478205,840.657872886509,989.793934858617,833.552052667997,1028.21962419798,853.676416620198,1054.33386986557,909.200863364792
"Fpgt",791.425934756173,865.185215997777,688.533715006482,731.654865706582,699.900365347247,1017.51002279414,796.042133376362,719.389377775742,930.129284318162,766.023785110084,848.925065450545,756.485556981513,764.20045811648,867.323648573169
"Fpr1",40.7019052160318,28.9392978822786,37.7853867991362,47.1104972662583,33.8349624131956,52.8302192520323,31.5348596733677,33.9140706665707,27.7014448937826,24.2679711536252,51.5100389771626,24.0472230033859,38.3195072121444,12.0978620509133
"Fpr2",56.5304239111552,12.972788705849,51.2201909943846,86.5294847747601,29.0013963541677,78.1887244930078,41.762381729595,61.6619466664921,50.0756888464532,64.3628800161365,78.2556361383816,49.0964136319128,79.9235436139012,26.9875384212681
"Fra10ac1",615.051012153369,407.145983998954,534.873142023328,666.277032765653,560.693662847242,652.981509955119,649.447650570437,558.040617331754,610.49722785144,520.178686032054,562.648118058237,612.202218961198,585.741038814207,509.971415684653
"Fras1",2.26121695644621,1.99581364705369,4.19837631101513,6.73007103803689,8.7004189062503,5.28302192520323,10.2275220562274,12.3323893332984,6.39264112933445,3.1653875417772,13.8680874169284,0,5.47421531602063,3.72241909258871
"Frat1",11.306084782231,4.98953411763424,17.6331805062636,14.4215807957933,28.0346831423621,22.1886920858536,17.8981635983979,15.415486666623,24.5051243291154,16.8820668894784,9.90577672637742,22.0432877531037,22.9917043272866,14.8896763703548
"Frat2",93.8405036925177,84.822079999782,60.4566188786179,97.1053106916752,50.2690870138906,72.9057025678046,51.9899037858224,40.0802653332199,52.206569222898,52.7564590296201,23.7738641433058,59.1160898833236,40.5091933385526,30.7099575138568
"Frem1",0,4.98953411763424,10.0761031464363,2.88431615915867,8.7004189062503,9.50943946536581,6.8183480374849,24.6647786665969,15.9816028233361,9.49616262533161,14.8586650895661,13.025579126834,5.47421531602063,3.72241909258871
"Frem2",0,0,0,0,0,0,1.70458700937122,0,0,0,0.990577672637742,0,0,0
"Frem3",0,0,0,2.88431615915867,0,0,0,0,0,0,0,0,0,0
"Frey1",7.91425934756173,21.9539501175906,15.1141547196545,26.9202841521476,17.4008378125006,9.50943946536581,12.7844025702842,9.24929199997382,22.3742439526706,22.1577127924404,14.8586650895661,10.0196762514108,12.0432736952454,17.6814906897964
"Frg1",1574.93761016479,1359.14909364357,1363.63262581771,1569.06799058232,1247.06004322921,1564.8310942452,1295.48612712213,1209.60185377435,1323.27671377223,1509.88985742773,1290.72270744698,1393.73696657124,1236.07781835746,1220.02285759595
"Frg2f1",81.4038104320636,55.8827821175035,55.4185673053997,49.9948134254169,44.4688077430571,88.7547683434143,54.5467842998792,35.9694688887871,53.2720094111204,43.2602964042885,46.5571506139739,30.0590287542323,47.0782517177774,49.3220529768004
"Frk",167.33005477702,299.372047058054,255.26127970972,161.521704912885,149.840547829866,243.019008559349,213.925669676089,212.733715999398,238.658602161819,177.261702339523,191.181490819084,221.434845156178,223.347984893642,247.540869657149
"Frmd3",0,0,0,0.961438719719556,0,0,0,0,0,0,2.97173301791323,2.00393525028215,2.18968612640825,0
"Frmd4a",2675.01965947587,3483.69272093222,2366.20488888813,2686.25978289644,2201.20598328133,2060.37855082926,2083.85761895632,2139.66954932728,1883.69825277722,1825.37348242485,1596.81120829204,1811.55746625507,1609.41930291006,1864.93196538694
"Frmd4b",520.079899982628,567.808982586776,588.612358804322,588.400496468368,634.163866944466,724.830608137883,669.902694682891,837.574775553185,746.873571943908,780.795593638377,735.999210769842,745.463913104961,652.526465669659,649.562131656729
"Frmd5",16.9591271733466,16.9644159999564,6.71740209762421,9.61438719719556,9.66713211805589,3.16981315512194,9.37522855154174,3.08309733332461,9.58896169400167,2.1102583611848,7.92462138110194,2.00393525028215,1.09484306320413,4.65302386573588
"Frmd6",2255.56391405509,3916.78428234288,3055.57827915681,1720.97530829801,2452.55141835078,1590.18959948617,2777.62453177041,2618.5773351037,2070.15028571614,2552.35748785302,2127.76084082587,2428.76952334197,2168.88410820737,2645.70937005742
"Frmd7",0,0,0,0,0,0,3.40917401874245,0,1.06544018822241,1.0551291805924,0,2.00393525028215,0,0
"Frmd8",1198.44498691649,1226.4274861145,1231.80360965184,1245.06314203683,1340.83122477435,1066.11382450601,1179.57421048489,1051.33619066369,1111.25411631597,1294.64350458688,979.681318238727,1056.0738768987,1147.39553023792,1166.04778075341
"Frmpd1",0,1.99581364705369,0.839675262203026,1.92287743943911,0.966713211805589,6.33962631024388,4.26146752342806,0,0,0,0,2.00393525028215,4.3793722528165,2.79181431944153
"Frmpd2",0,3.99162729410739,1.67935052440605,1.92287743943911,0,2.11320877008129,0.852293504685612,2.0553982222164,0,0,0.990577672637742,1.00196762514108,0,0
"Frmpd3",38.4406882595856,83.8241731762552,57.9375930920088,82.6837298958818,99.5714608159757,57.0566367921949,54.5467842998792,31.8586724443543,13.8507224468913,13.7166793477012,31.6984855244077,16.0314820022572,19.7071751376743,21.4039097823851
"Frmpd4",26.0039949991314,7.98325458821478,12.5951289330454,6.73007103803689,9.66713211805589,15.8490657756097,9.37522855154174,12.3323893332984,14.9161626351137,6.33077508355441,7.92462138110194,16.0314820022572,1.09484306320413,0.930604773147177
"Frrs1",1264.02027865343,1207.46725646749,776.699617537799,1216.21998044524,736.635467395859,975.245847392516,818.201764498188,648.478139109276,689.339801779898,837.772569390367,636.941443506068,713.400949100447,769.6746734325,693.300555994647
"Frs2",892.05008931803,1283.30817505553,1107.53167084579,831.644492557416,854.574479236141,867.47220011837,1016.78615108994,865.322651553106,1051.58946577552,910.576482851243,1011.37980376313,955.877114384588,836.460100287952,952.939287702709
"Frs3",49.7467730418166,29.9372047058054,55.4185673053997,64.4163942212103,104.405026875004,78.1887244930078,70.7403608889058,61.6619466664921,90.5624159989046,80.1898177250225,79.2462138110193,81.1593776364273,107.294620194004,44.6690291110645
"Frs3os",2.26121695644621,0,0,0,1.93342642361118,0,0,5.13849555554101,0,1.0551291805924,0,0,1.09484306320413,0
"Fry",84.7956358667329,104.780216470319,78.0897993848815,67.3007103803689,101.504887239587,88.7547683434143,80.9678829451332,97.6314155552792,93.7587365635719,68.5833967385061,50.5194613045248,119.234147391788,59.1215254130228,99.5747107267479
"Fryl",1270.80392952277,1639.56091105461,1034.47992303413,1142.18919902683,1089.4857897049,936.151485146012,1019.34303160399,1008.17282799715,831.043346813478,958.057295977901,911.331458826722,1061.0837150244,790.476691633379,1107.41968004514
"Frzb",71.2283341280556,71.849291293933,29.3886341771059,99.0281881311143,13.5339849652782,34.8679447063413,27.2733921499396,6.16619466664921,21.3088037644482,8.44103344473921,13.8680874169284,22.0432877531037,3.28452918961238,2.79181431944153
"Fsaf1",1311.5058347388,1329.21188893776,1234.32263543845,1284.48212954533,1108.82005394101,1211.92522964162,1194.91549356923,1245.57132266314,905.624159989046,978.104750409156,875.670662611764,968.902693511422,990.832972199734,1194.89652872098
"Fsbp",7.91425934756173,12.972788705849,20.1522062928726,14.4215807957933,22.2344038715285,19.0188789307316,26.421098645254,33.9140706665707,17.0470430115585,8.44103344473921,19.8115534527548,12.0236115016929,24.0865473904908,42.8078195647701
"Fscn1",5830.54792219655,6960.40009409976,7517.6126225037,4768.736049809,7653.46849786485,4275.02134187445,6698.17465332423,7008.90793775794,5822.63062863546,6142.96208940896,5670.06659817843,6037.85690910013,6704.81891906207,6656.61594232176
"Fscn2",1.1306084782231,8.98116141174163,3.35870104881211,3.84575487887823,0,4.22641754016258,5.96605453279929,0,8.52352150577926,2.1102583611848,1.98115534527548,1.00196762514108,0,4.65302386573588
"Fscn3",0,0,0,0,0,0,0.852293504685612,0,0,0,3.96231069055097,0,0,0
"Fsd1",63.3140747804939,64.8639435292451,55.4185673053997,54.8020070240147,111.172019357643,60.2264499473168,70.7403608889058,103.797610221928,119.32930108091,160.379635450045,135.709141151371,112.220374015801,167.510988670231,97.7135011804536
"Fsd1l",187.681007385035,216.545780705326,212.437841337366,211.516518338302,160.474393159728,248.302030484552,188.35686453552,281.589556443647,269.556367620269,279.609232856986,280.333481356481,217.426974655614,212.3995542616,248.471474430296
"Fsd2",1.1306084782231,0.997906823526847,1.67935052440605,3.84575487887823,14.5006981770838,3.16981315512194,4.26146752342806,2.0553982222164,4.26176075288963,2.1102583611848,0.990577672637742,4.00787050056431,3.28452918961238,0.930604773147177
"Fsip1",0,5.98744094116108,13.4348041952484,5.76863231831734,2.90013963541677,2.11320877008129,4.26146752342806,9.24929199997382,0,10.551291805924,8.91519905373968,6.01180575084646,0,6.51423341203024
"Fsip2l",0,0,0,1.92287743943911,0,0,1.70458700937122,0,0,0,0,0,0,0.930604773147177
"Fst",221.599261731729,304.361581175688,104.959407775378,339.387868061003,97.6380343923645,307.471876046828,115.059623132558,33.9140706665707,38.3558467760067,58.0321049325821,67.3592817393665,43.0846078810663,24.0865473904908,200.080026226643
"Fstl1",25204.6548050277,30499.026247451,29143.4490005426,22652.4576753125,33540.1148835949,32053.150624593,34052.534686209,29443.57953325,31671.2750350993,30781.2835854221,32663.3081775569,34460.6725314771,30206.7201138018,31037.5303940046
"Fstl3",53.1385984764859,97.794868705631,75.5707735982724,20.1902131141107,79.2704833680583,45.4339885567478,60.5128388326785,52.4126546665183,30.8977654584498,44.3154255848809,44.5759952686984,63.1239603838879,40.5091933385526,50.2526577499476
"Fstl4",0,0,0,0.961438719719556,0,0,0,0,0,0,0.990577672637742,0,0,0
"Ftcd",0,0,0,0.961438719719556,0,0,0,4.11079644443281,1.06544018822241,0,2.97173301791323,5.00983812570539,0,3.72241909258871
"Ftdc1",0,0,0,0,0,0,0,0,0,0,0,0,0,1.86120954629435
"Fth1",38482.5207732798,30911.1617655676,27440.5875687949,36070.2964477186,25626.6005317544,27836.2425238958,28927.6938425344,21437.8034577171,28001.8990268613,33478.1937710163,25637.1407455374,26850.7284185306,26505.0557171087,28318.3032468686
"Ftl1",5636.08326394218,3953.70683481337,3449.38597713003,6422.41064772664,6737.02437307315,11000.3082526582,4803.52619240811,7131.20413197982,8452.13701316836,6053.27610905861,7806.74263805804,6441.64986203199,8246.35795205347,5636.67311095245
"Ftl1-ps2",6975.85431063656,5378.71777880971,5918.87092326913,8851.00485373824,8008.2522465975,10694.9495853814,6854.99665818638,8264.75625153216,10150.4486731949,8448.41934900336,9041.00241816467,8539.7700690774,9885.33801767005,7782.64771782984
"Fto",1827.06330080854,2562.62472281694,2147.88932071534,1364.28154328205,1840.62195527784,1217.20825156682,1780.44113128824,1716.2575155507,1430.88617278269,1594.30019187512,1379.87469798437,1451.85108882942,1497.74531046324,1783.03874534999
"Ftsj1",763.160722800596,558.827821175035,600.367812475164,689.351562038922,605.162470590299,681.509828351217,620.469671411126,494.323272443045,494.364247335197,545.501786366272,608.214690999573,551.082193827593,585.741038814207,516.485649096683
"Ftsj3",3489.0577637965,4006.59589646029,3316.71728570195,3047.76074151099,2994.87753017372,2381.58628388162,3205.47587112259,2869.3359182141,2854.31426424783,2520.70361243525,2785.50441545733,2699.30078213006,2718.49532593584,3564.21628115369
"Ftx",143.587276734334,111.765564235007,157.019274031966,234.591047611572,142.106842135422,217.660503318373,160.231178880895,182.93044177726,233.331401220707,152.993731185898,243.682107468884,165.324658148278,127.001795331679,190.773978495171
"Fubp1",3282.15641228167,2895.92560187491,3782.73705622463,3530.40297881021,3628.07468390638,3064.15271661787,3610.31528584825,3983.36175465539,3805.75235233044,4041.1447616689,4323.87154106374,3645.15822026324,3841.80430878328,4221.22325099559
"Fubp3",2144.76428318923,2344.08312846456,2019.41900559828,2038.25008580546,2040.7315901216,2051.92571574893,1874.19341680366,2162.27892977166,1935.90482200011,2088.10064839236,1581.95254320247,1613.16787647713,1557.96167893947,1783.03874534999
"Fuca1",1079.73109670307,1075.74355576194,1081.5017377175,1170.0709218987,1225.79235256949,1283.77432782438,1166.7898079146,1259.95911021866,1300.90246981956,1277.7614376974,1269.92057632159,1305.56381555882,1209.80158484056,1233.05132442001
"Fuca2",572.087889980891,457.041325175296,590.291709328728,535.521366883793,628.363587673633,718.490981827639,626.435725943925,659.782829331466,631.806031615888,884.198253336432,621.092200743864,705.385208099318,615.301801520719,594.656450041046
"Fundc1",1119.30239344087,1301.27049787901,1114.24907294342,994.127636190021,923.211117274338,885.434474664061,943.488909686973,956.787872441736,847.024949636814,969.663716964417,765.716540948974,855.68035187048,795.950906949399,890.588767901848
"Fundc2",2534.8242081762,2160.46827293562,2288.11508950325,2693.9512926542,2084.23368465285,3291.32265940161,2238.12274330442,2513.75202577066,2623.11374340357,2479.55357439214,2324.88579768078,2345.60621045526,2310.11886336071,2009.17570522475
"Fundc2b",0,0,4.19837631101513,0,0,1.05660438504065,0,4.11079644443281,0,0,0,0,0,0.930604773147177
"Fuom",50.8773815200397,38.9183661175471,42.8234383723543,40.3804262282214,43.5020945312515,81.3585376481297,52.842197290508,41.1079644443281,33.0286458348946,58.0321049325821,39.6231069055097,54.1062517576182,96.3461895619631,45.5996338842117
"Furin",2082.58081688696,2762.20608752231,2265.44385742377,2025.7513824491,2441.91757302092,1550.03863285463,2372.78511704475,1751.19928532838,1945.49378369412,2226.32257104997,1810.77598558179,2182.28548755727,1954.29486781936,2141.32158301165
"Fus",5452.92469047003,5709.02493739709,6428.55380742637,7138.6824939177,5996.52205283007,5771.17315109201,6374.3031215437,6907.16572575823,7133.12206014902,6556.57272820118,7160.88599549824,7346.42662753438,7011.37497675922,6285.30463783603
"Fut1",12.4366932604542,1.99581364705369,2.51902578660908,7.69150975775645,0.966713211805589,0,0,2.0553982222164,3.19632056466722,3.1653875417772,0.990577672637742,3.00590287542323,2.18968612640825,0
"Fut2",6.78365086933863,3.99162729410739,2.51902578660908,2.88431615915867,0.966713211805589,1.05660438504065,1.70458700937122,6.16619466664921,3.19632056466722,7.38590426414681,7.92462138110194,2.00393525028215,3.28452918961238,6.51423341203024
