"T cells","CD8 T cells","Cytotoxic lymphocytes","B lineage","NK cells","Monocytic lineage","Myeloid dendritic cells","Neutrophils","Endothelial cells","Fibroblasts","sample_id","immune_group"
0.0376873171179351,0.568429939292852,-1.00553979350062,0.233662774650296,-4.19263271673159,3.35156818757881,-0.40617845904365,0.986654709316248,3.51352949532737,7.7660761908449,"TCGA-ZG-A9LY-01A-11R-A41O-07","Low"
-0.289983685921631,0.937263630061617,-1.53456216132905,-0.741864137024419,-3.00984785857355,2.05211293150427,-0.802743130852471,1.00910362375826,2.39541345768238,6.69285814883968,"TCGA-HC-A6AQ-01A-11R-A30B-07","High"
0.642289197748822,1.72143786933495,-0.687567280569564,0.599206992492576,-2.97038219730759,3.56161412232011,-0.787645933500307,0.687063187584745,2.79563361948758,7.00310170872968,"TCGA-YL-A8SC-01A-11R-A37L-07","High"
-0.352579023224953,-0.0504113498088027,-1.99952736257454,0.197182995439497,-4.05316713486936,3.36586507503699,-0.0887469645993718,1.56838802997206,2.3334348098392,5.89019157890989,"TCGA-HC-A6AO-01A-11R-A30B-07","High"
-0.339648427984406,0.83955003925676,-2.06569059441631,-0.452569520530797,-3.43964657141556,2.35048849264247,-1.23548919556029,1.66646205566401,2.45512916981537,6.70401723529229,"TCGA-J4-A67T-01A-11R-A311-07","Low"
-0.588774698008308,-1.36606829935903,-2.4235623528285,0.323323692116431,-4.15712497865969,2.79005901225308,-2.25927121529405,1.06868096723666,2.61779509420955,6.97197488948202,"TCGA-VP-A87J-01A-11R-A352-07","Low"
-0.358462249609432,0.404358005747478,-1.75124283953499,-0.566073243744308,-3.91313072116513,2.67035898336465,-0.639141048464364,1.13949388238225,3.90469066924615,7.26828999571834,"TCGA-VP-A878-01A-31R-A352-07","High"
-0.639599211335255,-0.189265525724392,-1.60560721432028,-0.663094165575955,-3.239574531649,1.62581800327045,-1.84852143782694,0.263320139468662,2.62734256488895,6.69493621760949,"TCGA-2A-A8VL-01A-21R-A37L-07","Low"
0.155774567643323,0.383673738702202,-1.05004629060994,1.14079815441979,-3.48660048645678,3.33188880338774,-0.186365673577524,0.0643851483648953,3.97217680282946,9.08755174958486,"TCGA-V1-A9Z7-01A-11R-A41O-07","High"
0.228959750031919,1.36527775825191,-1.44650479469505,0.486307905717877,-3.4880219915426,2.98182695452605,0.83825448879506,1.71081439135125,3.19645406152582,7.38372604820907,"TCGA-EJ-5510-01A-01R-1580-07","High"
0.175008122448331,0.219572032522572,-1.51790671232476,-0.395900132194183,-3.79285728644314,3.08684167088366,-1.26722396077502,0.551296672561714,2.89557885978013,8.25823820857577,"TCGA-XQ-A8TB-01A-11R-A36G-07","Low"
0.161858980994676,1.66363508266064,-1.87054245396266,0.00460092636510299,-3.63753711503455,2.92338385316005,-0.440909165467735,2.14866326789769,3.40189085552799,6.88349457154773,"TCGA-CH-5744-01A-11R-1580-07","Low"
-0.852382871422107,-0.821629094145172,-1.9094488377506,0.385094788583747,-3.78117399262166,2.97151682545233,-1.4670352754638,1.51820858618203,3.94543573835935,7.16372210957963,"TCGA-EJ-5519-01A-01R-1580-07","Low"
0.605980192544534,1.40951443473228,-1.28410655119589,1.74856200897188,-3.42569718505328,3.08112665204125,-0.464180566096963,0.509183884375701,2.3335143565687,7.36355066461169,"TCGA-KK-A7B4-01A-11R-A32O-07","High"
-0.722245027416394,-1.31686053213979,-2.56319204812338,0.718067044078723,-4.39385355596402,2.04733205878297,-0.901900546799676,1.91935801830597,3.5930108095396,5.56144471589747,"TCGA-CH-5737-01A-11R-1580-07","Low"
0.327783940067742,1.51934304526996,-1.24453184117966,1.02075989076275,-3.3473286851333,2.33128287540826,-1.08880750013359,0.781190586709353,2.02816812938215,6.3072865613968,"TCGA-X4-A8KS-01A-12R-A36G-07","High"
-0.169663473860313,0.252393184793988,-2.09146880586738,1.85183807977876,-3.86635476716095,2.59801636024724,-0.422792253106338,0.445391832690651,2.54492579614085,6.67199249766258,"TCGA-KK-A6E2-01A-11R-A311-07","Low"
0.168072985762592,0.448872259181558,-0.450044276751861,1.55320694554425,-3.46733615400415,2.81937311479719,-0.634917324427725,1.01133995020618,2.64314002470839,7.53289608372976,"TCGA-J4-A83I-01A-11R-A36G-07","High"
0.0208674354643828,0.99859827688272,-1.76260564156469,-0.0572630926003795,-4.34966422859721,1.91481254749907,-0.908806015692239,0.91465223239397,2.32353210115573,5.92437018817245,"TCGA-QU-A6IO-01A-11R-A31N-07","High"
0.47741191023649,1.19788507554485,-1.45077492317787,0.83311766080746,-3.48757023013424,3.33400386009323,-0.776053446760355,0.800804654176322,3.07230601284213,7.1028293368341,"TCGA-EJ-5507-01A-01R-1580-07","High"
0.0693547208153848,-0.1535064523065,-2.26100737025929,0.349256836929918,-4.0936674016481,2.25177697390913,-0.809323305531917,1.55194045512855,2.7287127908535,7.6216599245199,"TCGA-EJ-A7NG-01A-31R-A33R-07","Low"
-0.274475360663686,-0.482377251947233,-1.76831392038918,-0.580921235333832,-3.84052164196426,2.71673895810181,-0.197459011393861,1.40439314490651,3.37653308535301,8.08158358505642,"TCGA-HC-A76W-01A-11R-A33R-07","Low"
-1.2380270263836,-1.62986032805512,-2.57319997476364,0.158115095644339,-4.42552019016225,2.74176359430767,-1.7586255823976,-0.359563846270498,2.57735392801607,7.71479291747935,"TCGA-KK-A59X-01A-11R-A29R-07","Low"
0.511103106039566,0.939880485073062,-1.23673177655081,0.750391047768118,-3.33566144510523,2.89678947488392,0.817515700633153,1.60091755345177,3.914663083597,8.54743032466416,"TCGA-HI-7170-01A-11R-2118-07","High"
-0.585834396675197,-0.217812324714341,-1.64104795989011,-0.339480467608593,-4.24782092386525,2.38478909650067,-1.8261774157768,0.535451598201776,3.2738009040597,7.49169026040722,"TCGA-V1-A8ML-01A-11R-A37L-07","Low"
-1.73923593808319,-1.29763337058941,-3.12070131764826,-1.46849800215793,-4.68118989402617,1.27646243429896,-2.17813758920642,0.361039203785864,2.38435968320514,5.78293194170542,"TCGA-TP-A8TV-01A-11R-A41O-07","Low"
-1.82339302861238,0.809332347726856,-2.82411057129584,-1.41375008103415,-4.51174728583783,1.1395665572776,-2.80138706763837,-0.237294716774684,1.60835364077224,7.10420567233108,"TCGA-H9-A6BY-01A-11R-A30B-07","Low"
-0.333744541554093,0.528353114808644,-1.89300403073201,0.672268528834968,-3.13885429799264,2.37338132469517,-1.49468188468262,0.906039004001821,2.54538657069735,6.60995742610884,"TCGA-KK-A8I6-01A-11R-A36G-07","Low"
-0.607986187233911,0.0877802951858929,-1.07016506456402,0.416304441957577,-3.68193225219217,2.9829732697134,-0.875762335231178,0.954749017729029,3.17608679285521,7.56427768916105,"TCGA-V1-A9OH-01A-11R-A41O-07","Low"
2.36172441673907,3.14953822731074,0.546639814983508,5.61928853601201,-2.27537743829962,4.28719013083116,0.0300565338938939,0.47636979612014,3.74874988598661,6.93537802896147,"TCGA-CH-5751-01A-11R-1580-07","High"
-0.864193446403338,1.66499333887927,-2.0096341097327,-0.521392161800322,-4.45660166719881,2.51245109318876,-2.04955632413641,0.644658220376267,3.80791390526988,7.79566983089753,"TCGA-VN-A88L-01A-11R-A352-07","Low"
-0.830036530268947,1.14458277989956,-1.42133468208602,-0.419021586862423,-4.30085280735193,2.10923070037646,-0.06443186408549,0.796210388298626,1.77475850304053,6.98514589571069,"TCGA-FC-A66V-01A-21R-A30B-07","Low"
-0.997314519047351,-1.7106785751339,-1.76859133742982,0.565461036144056,-1.23283893867238,2.35382665032754,-1.78321812374218,-0.0978345649175508,1.86847510275717,6.77740376743182,"TCGA-YJ-A8SW-01A-11R-A37L-07","Low"
-1.00088296272359,-0.230585770367235,-1.88350967592261,-0.10017961903899,-3.68389147687521,1.54035413605299,-2.00897779729659,0.261422564531026,2.75600637699945,7.42277827556325,"TCGA-2A-A8VV-01A-11R-A37L-07","Low"
-0.376420703388904,0.194044849046367,-1.76368569828574,0.255927431922878,-3.67625874569062,2.11596468365901,-0.293486378679408,1.30291221328504,3.84950263611153,8.01013159086428,"TCGA-KC-A7FE-01A-12R-A33R-07","Low"
-0.846180524504825,1.421766934828,-1.94969539176536,-0.535397407556275,-3.89503733221959,1.79215465129536,-2.4198785488686,0.125947239497433,2.47421259133774,6.30151621409752,"TCGA-VP-A876-01A-11R-A352-07","Low"
0.382488703139704,0.405742428533462,-1.53116094081893,0.790072565724114,-3.08491033306115,3.51218121299899,-0.702705189910566,1.28657664309785,3.51575510517975,7.94862336844229,"TCGA-CH-5739-01A-11R-1580-07","High"
-0.680187294620373,0.358221175723886,-1.85276707688019,-0.236636714142657,-4.41902310758493,2.05426531551706,-0.71515836948766,0.840150555359592,2.5545541701493,6.38970871090608,"TCGA-KC-A7F3-01A-21R-A33R-07","Low"
-0.686410503177318,-1.05096688778976,-1.27375426767311,-1.08586303157951,-3.45868616708672,2.72835671793936,-2.39222675088395,0.639321285094234,2.7304594186678,6.79834754873407,"TCGA-XJ-A9DX-01A-11R-A37L-07","Low"
0.369450378574844,-0.935463527093414,-1.82521279927267,3.10198949599277,-4.118493552975,2.75206260415618,-0.872613286163197,0.831655899208674,2.17547942758496,6.70459261339589,"TCGA-KK-A8IH-01A-11R-A36G-07","High"
-1.9370002406128,-0.657793261130645,-2.23050022470506,-0.717844475821894,-4.70599569473248,1.91397561071111,-2.08767865275683,-0.0801825837909243,2.78349942456036,6.24005070656906,"TCGA-KK-A6E8-01A-11R-A31N-07","Low"
-2.64903051345937,2.04006940593551,-3.65321387448713,-1.80702847046056,-4.97798780715477,0.907810251769211,-3.71793159780088,-0.385706345415327,1.37618819863384,5.801253417563,"TCGA-EJ-A65D-01A-11R-A30B-07","Low"
0.626111665819364,1.42628751910445,-0.904829373606055,2.1377083488065,-3.33476592645326,3.07315710481131,0.552218524829694,0.877483561798769,3.3990797863422,6.95326880703383,"TCGA-V1-A8WV-01A-11R-A37L-07","High"
-2.31370670490675,-1.06922767612705,-3.16346088421653,-2.03820804183427,-4.23692948291258,0.058187796747279,-3.55756616609565,-0.216524803209579,1.20043593533112,4.04065106740616,"TCGA-VN-A943-01A-11R-A41O-07","Low"
1.05089065505215,0.389705455891567,-1.07078397455323,1.07196576742612,-3.1230765867164,2.99175840541152,-0.329194035990501,2.01779816292536,2.64655791528476,6.98819474578903,"TCGA-HC-7740-01B-04R-2302-07","Low"
-0.121609377975016,1.73106988551464,-1.36615597931644,-0.939501710029613,-3.41197585832917,2.77384810628813,-1.55006913514147,0.911476017204723,2.74387385325295,6.67167086380176,"TCGA-2A-A8VT-01A-11R-A37L-07","High"
0.108393551589452,1.29979399381211,-1.61575766267875,0.650214531773234,-3.82351166828936,2.48597175241922,-0.175605074091659,0.131775417941578,3.03623979689481,7.37071853194873,"TCGA-HI-7171-01A-12R-2118-07","High"
0.209285777406354,0.0299492649000906,-0.781419621001066,-0.808649105264156,-3.44635012749126,2.64016761120408,-0.963171942392619,0.594848182320958,3.46644183287809,7.53586568575387,"TCGA-EJ-A46G-01A-31R-A26U-07","High"
-0.0714093845899523,0.917239408956819,-1.80650344032496,-0.521912625924977,-3.77439301673958,2.19248301427767,-0.881469341097861,1.38882388351289,2.52496284561592,6.84570329543501,"TCGA-EJ-A46D-01A-21R-A32Y-07","Low"
0.505920776475118,0.326457502157881,-1.7606803728608,1.25932551537445,-3.26123175405975,2.86760344682765,-0.839177589268461,1.36713490971016,2.48970387852076,6.24635130848257,"TCGA-J4-A83J-01A-11R-A36G-07","High"
1.58981506630611,2.20614134286123,-0.110416966902203,2.65714052804202,-2.08217165347492,2.73439850382272,0.944836292965965,0.805664322689105,3.08877304550441,6.31378913117669,"TCGA-ZG-A9M4-01A-11R-A41O-07","High"
0.27871689092362,0.49970843018616,-0.796993708358116,-0.205610571813669,-3.35112341433578,2.9573188694477,-1.71967471250136,0.264199810608178,3.40134249616112,7.39242920204316,"TCGA-V1-A8MM-01A-11R-A37L-07","High"
-0.563433717761813,0.593758975855374,-1.23493643279223,0.435988961181271,-2.77078549520053,1.95593888069493,-0.60509862883065,1.40007830252881,2.9367885492754,7.55946321233613,"TCGA-G9-6367-01A-11R-1789-07","High"
0.0243398909812287,0.717524438063537,-1.39326923487347,0.8833004567951,-3.61331959328195,2.07701420489148,-0.785424318648267,0.710400073427561,3.14217665756463,7.15690811373518,"TCGA-V1-A8MK-01A-11R-A36G-07","High"
0.169269626368994,0.197775562385364,-1.59255789415185,1.12251165999641,-3.08522701680353,2.5815504211575,0.075517231498558,1.18827414672644,3.92367127010325,8.32932203138806,"TCGA-V1-A9Z8-01A-11R-A41O-07","High"
0.65511495056344,1.80449195674632,-1.06931085009388,0.855567391208079,-3.91354601790252,2.14273126194693,-0.386114681504849,0.770250827809299,2.1588056094871,6.50224466984748,"TCGA-J4-A67S-01A-11R-A30B-07","High"
-0.293254031107425,-0.87186556345372,-1.49915030617737,0.911173556365103,-3.71844522738379,2.14166395991079,-1.77469340405652,1.81712394477032,3.22971072907476,7.34525707657547,"TCGA-EJ-7786-01A-11R-2118-07","Low"
0.815636776895362,1.23274439156905,-0.902297866798015,3.11902979457454,-3.62338737016834,2.98747984375861,0.00243187497800734,1.59347934171973,3.02314953344418,7.29011641610815,"TCGA-YL-A9WX-01A-21R-A41O-07","High"
0.935081456857364,1.12857915822846,-1.10799460482546,2.61351074026131,-3.25443829080219,3.21166458677517,-0.420464077906,1.8829391801432,2.68480353349523,6.39902269030949,"TCGA-CH-5766-01A-11R-1580-07","High"
-0.71638107339156,2.14081537008447,-1.14776985737772,-0.676910051420188,-3.58928948516825,2.7795859759253,-0.900894324743173,1.37158524833868,2.87460278789445,6.82339919531429,"TCGA-CH-5794-01A-11R-1580-07","Low"
-0.745140506463851,-1.71809658945078,-2.27975059538623,-0.494248568875618,-3.94477878090759,2.47706576925117,-1.61973882901299,0.908927181174023,3.5460767676422,8.17368230630892,"TCGA-ZG-A8QY-01A-11R-A37L-07","Low"
