"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GSE14769_UNSTIM_VS_40MIN_LPS_BMDM_DN","GSE14769_UNSTIM_VS_40MIN_LPS_BMDM_DN","33/475","124/4393",0.266129032258065,2.46127334465195,5.74678543254204,4.70137241519956e-07,0.000191113470216887,0.000191113470216887,"11910/13654/18578/20620/50778/26410/22339/15936/19225/319520/20310/16477/15937/14042/18712/74155/12192/20393/12608/104252/240672/15902/17684/14281/108767/22695/19252/17873/26419/17872/14825/21815/193740",33
"GSE8835_HEALTHY_VS_CLL_CD8_TCELL_DN","GSE8835_HEALTHY_VS_CLL_CD8_TCELL_DN","24/475","75/4393",0.32,2.9594947368421,5.95907935361027,4.83122742772444e-07,0.000191113470216887,0.000191113470216887,"17022/13179/22339/57349/17390/17395/18787/18452/74155/12192/19934/14538/232440/12794/22253/70186/17872/50527/13202/18636/20617/20568/112407/67426",24
"FLETCHER_PBMC_BCG_10W_INFANT_PPD_STIMULATED_VS_UNSTIMULATED_10W_UP","FLETCHER_PBMC_BCG_10W_INFANT_PPD_STIMULATED_VS_UNSTIMULATED_10W_UP","22/475","65/4393",0.338461538461538,3.13023481781377,6.02401834489641,4.90518284860716e-07,0.000191113470216887,0.000191113470216887,"22113/17750/21824/26410/19225/21825/20310/21930/15937/18712/69065/228775/18788/13614/13823/240672/21789/17387/330122/16193/14825/74747",22
"GSE24574_NAIVE_VS_TCONV_CD4_TCELL_UP","GSE24574_NAIVE_VS_TCONV_CD4_TCELL_UP","26/475","86/4393",0.302325581395349,2.79603427172583,5.85628446357921,5.62462645427878e-07,0.000203490949935157,0.000203490949935157,"22113/67115/17750/71648/50778/12142/17242/68713/217410/11433/20044/18712/13874/20410/13198/65107/11852/12767/20196/12373/15901/17873/100732/216456/74747/11486",26
"GSE6674_CPG_VS_CPG_AND_ANTI_IGM_STIM_BCELL_DN","GSE6674_CPG_VS_CPG_AND_ANTI_IGM_STIM_BCELL_DN","25/475","81/4393",0.308641975308642,2.85445094217024,5.86494896002456,6.03276311551164e-07,0.000203706301200443,0.000203706301200443,"11910/17859/12575/17750/60406/14579/18578/18563/98952/74155/76073/21985/13198/19122/12228/69065/223775/228775/20525/17988/56421/209378/50527/112407/14284",25
"GSE19923_WT_VS_HEB_AND_E2A_KO_DP_THYMOCYTE_DN","GSE19923_WT_VS_HEB_AND_E2A_KO_DP_THYMOCYTE_DN","32/475","122/4393",0.262295081967213,2.4258153580673,5.56063223146431,1.00429847976865e-06,0.000299221870589896,0.000299221870589896,"11910/13654/15370/14579/26410/15936/12142/16477/15937/74155/12192/56772/20393/11852/12767/228775/20525/12795/17988/14062/17684/14281/22695/18648/19252/27362/17872/16193/50527/14528/21815/17748",32
"GSE42021_CD24HI_TREG_VS_CD24HI_TCONV_THYMUS_DN","GSE42021_CD24HI_TREG_VS_CD24HI_TCONV_THYMUS_DN","32/475","122/4393",0.262295081967213,2.4258153580673,5.56063223146431,1.00429847976865e-06,0.000299221870589896,0.000299221870589896,"15368/14866/13654/15370/12575/17750/26410/15936/19225/20310/16477/15937/18787/98952/18712/74155/12192/17130/20393/231207/12228/18788/15901/20524/14281/19252/17387/17873/17872/14825/22235/13636",32
"GSE14769_UNSTIM_VS_60MIN_LPS_BMDM_DN","GSE14769_UNSTIM_VS_60MIN_LPS_BMDM_DN","33/475","130/4393",0.253846153846154,2.34767611336032,5.43056849043704,1.51573349183086e-06,0.000424815144057673,0.000424815144057673,"11910/13654/12156/20339/14579/20620/26410/15936/19225/14066/319520/20310/15937/18712/74155/12192/20393/12608/104252/240672/15902/17684/14281/108767/19252/17873/330122/11770/26419/14825/21815/14284/193740",33
"GSE29617_CTRL_VS_TIV_FLU_VACCINE_PBMC_2008_UP","GSE29617_CTRL_VS_TIV_FLU_VACCINE_PBMC_2008_UP","21/475","64/4393",0.328125,3.03463815789474,5.70859369940651,1.6033128683856e-06,0.000424815144057673,0.000424815144057673,"11910/15370/383295/18578/20620/50778/16477/20563/12192/321019/227120/223455/223775/12767/18788/12795/14281/22695/27362/11846/14284",21
"NAKAYA_PBMC_FLUARIX_FLUVIRIN_AGE_18_50YO_7DY_DN","NAKAYA_PBMC_FLUARIX_FLUVIRIN_AGE_18_50YO_7DY_DN","30/475","113/4393",0.265486725663717,2.45533302282254,5.45664218163295,1.67745367841134e-06,0.000424815144057673,0.000424815144057673,"11910/13654/15370/11861/18227/12575/58801/383295/50778/26410/22339/19225/231070/21825/16477/76073/20229/231207/11852/170742/240672/14281/22695/19252/17873/27362/17872/14825/21815/14284",30
