"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_10H_DN","GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_10H_DN","22/403","103/4393",0.213592233009709,2.32831434146812,4.33498968923477,0.00011597817450285,0.00559456622720891,0.00559456622720891,"109032/230073/17858/74153/68810/12258/246727/19039/547253/210106/213498/231655/209086/22169/21354/80285/16169/20846/246728/56417/13733/18854",22
"GSE13485_CTRL_VS_DAY3_YF17D_VACCINE_PBMC_DN","GSE13485_CTRL_VS_DAY3_YF17D_VACCINE_PBMC_DN","21/403","97/4393",0.216494845360825,2.35995497684889,4.30403210738186,0.000135154141821097,0.00639771708713884,0.00639771708713884,"230073/23960/17858/74735/12258/246730/246727/547253/667373/231655/209086/22169/243771/21354/17069/12988/80285/20846/246728/56417/18854",21
"GSE2405_0H_VS_12H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_UP","GSE2405_0H_VS_12H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_UP","21/403","97/4393",0.216494845360825,2.35995497684889,4.30403210738186,0.000135154141821097,0.00639771708713884,0.00639771708713884,"230073/16963/74735/15018/12775/547253/18646/104009/20440/231655/14964/16185/12043/12444/20343/12798/22169/22163/21354/20846/18854",21
"GAUCHER_PBMC_YF_VAX_STAMARIL_UNKNOWN_AGE_3DY_UP","GAUCHER_PBMC_YF_VAX_STAMARIL_UNKNOWN_AGE_3DY_UP","25/403","126/4393",0.198412698412698,2.16284611445902,4.20865608299522,0.000142461482652635,0.0066811797188481,0.0066811797188481,"109032/230073/23960/17858/74153/15018/12258/227659/246730/246727/19039/547253/667373/231655/68487/209086/243771/21354/17069/80285/20846/246728/56417/243864/20821",25
"GSE43863_DAY6_EFF_VS_DAY150_MEM_LY6C_INT_CXCR5POS_CD4_TCELL_DN","GSE43863_DAY6_EFF_VS_DAY150_MEM_LY6C_INT_CXCR5POS_CD4_TCELL_DN","18/403","77/4393",0.233766233766234,2.54822596758081,4.35548209671434,0.00014543090324485,0.00675786720124005,0.00675786720124005,"19267/17355/100604/74153/26357/12402/94176/16643/20343/12051/12798/16428/16401/57810/237860/16792/27280/50723",18
"GSE35543_IN_VITRO_ITREG_VS_CONVERTED_EX_ITREG_UP","GSE35543_IN_VITRO_ITREG_VS_CONVERTED_EX_ITREG_UP","19/403","84/4393",0.226190476190476,2.46564457048328,4.31000030033157,0.000152680200711042,0.00703022924183116,0.00703022924183116,"105988/19139/110052/98386/19039/108000/108961/12704/18005/17345/16571/11988/11799/243771/77891/12189/26934/68298/18968",19
"ERWIN_COHEN_PBMC_TC_83_AGE_18_45YO_RESPONDERS_PREVIOUSLY_IMMUNIZED_24HR_DEG_CANONICAL_PATHWAY_MEMBERS_UP","ERWIN_COHEN_PBMC_TC_83_AGE_18_45YO_RESPONDERS_PREVIOUSLY_IMMUNIZED_24HR_DEG_CANONICAL_PATHWAY_MEMBERS_UP","9/403","24/4393",0.375,4.08777915632754,4.82012244465915,0.000157523024448834,0.00718787494444455,0.00718787494444455,"230073/23960/68810/246730/246727/257632/209086/246728/12774",9
"GSE42021_TREG_VS_TCONV_PLN_UP","GSE42021_TREG_VS_TCONV_PLN_UP","27/403","142/4393",0.190140845070423,2.07267675532101,4.12918870130616,0.000164758601679738,0.00745091354917742,0.00745091354917742,"109032/230073/23960/17858/14469/74735/15018/12258/246730/246727/16362/19039/667373/231655/14964/20296/68487/50908/243771/21354/20846/246728/16835/56417/20821/18854/55991",27
"HOWARD_NEUTROPHIL_INACT_MONOV_INFLUENZA_A_INDONESIA_05_2005_H5N1_AGE_18_49YO_3DY_UP","HOWARD_NEUTROPHIL_INACT_MONOV_INFLUENZA_A_INDONESIA_05_2005_H5N1_AGE_18_49YO_3DY_UP","16/403","65/4393",0.246153846153846,2.68326016415346,4.34471745569792,0.000178473949082093,0.00799973939912213,0.00799973939912213,"23960/17858/74735/12258/246730/246727/547253/667373/231655/236573/209086/22169/243771/17069/246728/76074",16
"GSE37301_COMMON_LYMPHOID_PROGENITOR_VS_PRO_BCELL_DN","GSE37301_COMMON_LYMPHOID_PROGENITOR_VS_PRO_BCELL_DN","19/403","85/4393",0.223529411764706,2.43663698730112,4.25026393548943,0.000180334536763946,0.00801223183078409,0.0080122318307841,"69562/17535/19361/110052/17216/12021/67942/12798/18005/78733/245688/74754/20133/11799/98845/18854/12183/27221/13433",19
"GSE37533_PPARG1_FOXP3_VS_FOXP3_TRANSDUCED_CD4_TCELL_DN","GSE37533_PPARG1_FOXP3_VS_FOXP3_TRANSDUCED_CD4_TCELL_DN","25/403","128/4393",0.1953125,2.1290516439206,4.11961390589809,0.000185213986689206,0.00812849852876824,0.00812849852876824,"109032/230073/23960/17858/14469/74153/74735/15018/246730/246727/16362/667373/231655/14964/68487/243771/21354/17069/16169/20846/246728/56417/22341/20821/18854",25
"GOLDRATH_EFF_VS_MEMORY_CD8_TCELL_UP","GOLDRATH_EFF_VS_MEMORY_CD8_TCELL_UP","27/403","143/4393",0.188811188811189,2.0581825122768,4.08819285321716,0.000186161071932303,0.00812849852876824,0.00812849852876824,"16551/21973/19361/19362/12544/12933/233406/14190/14211/23834/80914/22137/108961/68743/18005/319554/17345/16571/20133/11799/16985/14939/14056/12189/12649/18968/27221",27
"GSE24634_IL4_VS_CTRL_TREATED_NAIVE_CD4_TCELL_DAY7_UP","GSE24634_IL4_VS_CTRL_TREATED_NAIVE_CD4_TCELL_DAY7_UP","23/403","114/4393",0.201754385964912,2.19927299638675,4.12284092431562,0.000202466439817396,0.00876489331346248,0.00876489331346248,"15366/105988/16551/19362/26357/74735/14156/17216/12419/16178/22137/21915/108961/67942/16401/17345/11799/209737/26934/14113/12649/17219/20425",23
"GSE6259_33D1_POS_DC_VS_CD4_TCELL_UP","GSE6259_33D1_POS_DC_VS_CD4_TCELL_UP","18/403","79/4393",0.227848101265823,2.48371391776863,4.22883642659338,0.000205998166926154,0.00884220945322855,0.00884220945322855,"16551/105148/21973/14083/54608/211329/26411/16643/245688/20133/11799/27007/14056/21953/209737/208643/12649/17219",18
"GSE41867_NAIVE_VS_DAY30_LCMV_CLONE13_EXHAUSTED_CD8_TCELL_UP","GSE41867_NAIVE_VS_DAY30_LCMV_CLONE13_EXHAUSTED_CD8_TCELL_UP","21/403","100/4393",0.21,2.28915632754342,4.14402513886641,0.000213038108961204,0.00906754640242434,0.00906754640242434,"20411/230073/23960/105988/12633/18439/246730/246727/14699/547253/210106/231655/16174/209086/11797/672511/20846/56417/20304/12522/18854",21
"HOEK_NEUTROPHIL_2011_2012_TIV_ADULT_7DY_DN","HOEK_NEUTROPHIL_2011_2012_TIV_ADULT_7DY_DN","9/403","25/4393",0.36,3.92426799007444,4.6595406061549,0.000226453463897397,0.00955822328866929,0.00955822328866929,"23960/12258/246730/246727/236573/22169/17069/246728/76074",9
"GSE42021_TREG_PLN_VS_CD24LO_TREG_THYMUS_DN","GSE42021_TREG_PLN_VS_CD24LO_TREG_THYMUS_DN","23/403","115/4393",0.2,2.18014888337469,4.07532802284344,0.000232020118652537,0.00967618922439679,0.00967618922439679,"109032/230073/23960/17858/74735/15018/246730/246727/19039/667373/231655/14964/11548/50908/243771/21354/17069/20846/246728/56417/13733/20821/18854",23
"GSE19941_UNSTIM_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_UP","GSE19941_UNSTIM_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_UP","17/403","73/4393",0.232876712328767,2.53852952173765,4.21233237173513,0.000233069118534335,0.00967618922439679,0.00967618922439679,"109032/226419/16162/107581/170744/16362/20324/16178/16174/16323/27007/19250/17127/237860/68507/18016/55991",17
"GSE37534_UNTREATED_VS_ROSIGLITAZONE_TREATED_CD4_TCELL_PPARG1_AND_FOXP3_TRASDUCED_UP","GSE37534_UNTREATED_VS_ROSIGLITAZONE_TREATED_CD4_TCELL_PPARG1_AND_FOXP3_TRASDUCED_UP","15/403","60/4393",0.25,2.72518610421836,4.2757713507411,0.000235809184650663,0.00971035382321634,0.00971035382321634,"13846/20411/56188/208628/213498/73340/105445/14211/74470/18005/14114/142688/17865/14056/20425",15
