"logFC","AveExpr","t","P.Value","adj.P.Val","B","ENTREZID","SYMBOL"
1.00607820365556,6.10079984347368,4.09335191167877,0.000518043874505442,0.0337465834615355,-0.0621479336301736,"728460",NA
-1.05265523824444,7.73616452268421,-4.09205420967593,0.000519655154474415,0.0337465834615355,-0.0649492868778019,"112495","GTF3C6"
1.03199113103333,6.86370479752632,4.08339333274513,0.000530537608363368,0.0337465834615355,-0.0836448736257145,"100128844",NA
1.00463304368889,7.59983591563158,4.07489805169878,0.000541432744260392,0.0337465834615355,-0.101981792792672,"100129597","LINC00462"
-1.00796112704444,8.48795041410526,-4.06213328824808,0.000558224290893089,0.0337465834615355,-0.129531860166087,"4711","NDUFB5"
-1.2257684445,5.98998978242105,-4.06202004160803,0.000558375562178297,0.0337465834615355,-0.129776265309579,"100130010",NA
1.04797675486667,7.88325521942105,4.04298582249477,0.000584390186526241,0.0338941079895439,-0.170851487102078,"649133","POU2F3-AS1"
-1.33164841823333,9.02841807278947,-4.02302275456137,0.000612972484273466,0.0338941079895439,-0.213922228855796,"54848","ARHGEF38"
-1.08763069123333,8.70992602542105,-3.96761143628334,0.000699811228892739,0.035015848735858,-0.3334151577199,"64645","SLC71A1"
-1.0025250771,9.88410598557895,-3.95358760382546,0.000723664686617787,0.0352530063035759,-0.363641262509667,"124583","CANT1"
-1.099443169,8.68811780652632,-3.94591258824022,0.000737059823681347,0.0352530063035759,-0.380180452154225,"5874","RAB27B"
-1.01209230084444,8.11337454010526,-3.91381213975582,0.000795807356593472,0.0352530063035759,-0.449329555064068,"3416","IDE"
1.0143106335,7.32418807184211,3.89758198092913,0.000827257896717659,0.0352530063035759,-0.484274882692334,"1043","CD52"
-1.0805802602,10.9171893772632,-3.86302161724534,0.000898399115854072,0.0352530063035759,-0.558645404086471,"6080","SNORA73A"
-1.1521495771,8.77146747773684,-3.85683965268825,0.000911749883159821,0.0352530063035759,-0.571941984293897,"55466","DNAJA4"
1.15202002315556,7.36167564842105,3.85344266455547,0.000919169721099922,0.0352530063035759,-0.579247583559493,"100132116","ACTA2-AS1"
-1.2503558777,7.46937001610526,-3.83459697102147,0.000961434121800071,0.0352530063035759,-0.619765799770153,"26811","SNORD55"
1.02036113724444,7.25016136105263,3.82596550969439,0.000981429450300556,0.0352530063035759,-0.638316689726843,"4991","OR1D2"
1.20781606478889,6.18322892178947,3.82100828554619,0.000993098951182087,0.0352530063035759,-0.648968865258964,"3627","CXCL10"
-1.15913305488889,10.65886998,-3.79961326565231,0.00104506124166441,0.0352530063035759,-0.69492573809467,"57222","ERGIC1"
-1.08187399548889,8.9240743898421,-3.7956651688676,0.00105494024021939,0.0352530063035759,-0.703403185592558,"115294","PCMTD1"
1.00040453881111,6.55374741052632,3.78269744511774,0.00108804359966531,0.0352530063035759,-0.731240671684023,"100130083",NA
-1.43123970571111,7.42816818347368,-3.75765793361227,0.00115489982273352,0.0353442169388354,-0.784960268669201,"26996","GPR160"
-1.0927599347,8.95943851326316,-3.75546668872992,0.00116094039782036,0.0354879593134646,-0.789659265532449,"3998","LMAN1"
-1.12607444741111,6.99567748331579,-3.73508855607482,0.00121863458148457,0.0359211584057913,-0.833342241958397,"26789","SNORD59A"
-1.12549524936667,7.58463702194737,-3.73134942832338,0.00122952444521295,0.036004781162825,-0.841354156180559,"8767","RIPK2"
-1.02978911113333,10.1626677293158,-3.72827988551353,0.00123853607072194,0.036004781162825,-0.847930540244566,"57221","ARFGEF3"
-1.10608988087778,9.99619302889474,-3.72728201886622,0.00124147966787733,0.036004781162825,-0.850068277896574,"11337","GABARAP"
-1.33204169758889,7.82804401421053,-3.70819739558058,0.00129912680559251,0.0362434919791736,-0.89093846483873,"100033812","SNORD115-38"
