"logFC","AveExpr","t","P.Value","adj.P.Val","B","ENTREZID","SYMBOL"
0.611009033455556,6.55100268126316,6.2769962587957,3.14297486457614e-06,0.0321747043585661,4.49743419076046,"971","CD72"
-0.874751093255553,8.48460326331579,-6.05235680233381,5.20728487957379e-06,0.0321747043585661,4.05379791903831,"29081","METTL5"
0.6799793562,7.09336175668421,5.88032648045816,7.69627991514987e-06,0.0321747043585661,3.70902575072935,"3559","IL2RA"
-1.2750091308,7.08701644773684,-5.76356105998929,1.005248795774e-05,0.0321747043585661,3.47262565443456,"595097","SNORD16"
0.951757476800001,7.81165975078947,5.61145933044151,1.42669558819591e-05,0.0321747043585661,3.16191409773739,"7134","TNNC1"
-1.04708064914444,9.07270571994737,-5.52339662933868,1.74922514765635e-05,0.0321747043585661,2.98064631445371,"54020","SLC37A1"
1.01697185793333,7.80975999694737,5.51375019990682,1.7888016430684e-05,0.0321747043585661,2.96073088562917,"54739","XAF1"
0.679186005144446,6.90000709005263,5.44850503694546,2.08154197086114e-05,0.0321747043585661,2.82572960379692,"7409","VAV1"
-1.04300621416667,7.96254359063158,-5.44461513664004,2.10046369842872e-05,0.0321747043585661,2.81766454188263,"130507","UBR3"
-0.756682561499998,8.10963665726316,-5.44408410920049,2.10306033182692e-05,0.0321747043585661,2.816563403817,"3836","KPNA1"
0.799102637011111,7.31644803515789,5.42690849884305,2.1888314483357e-05,0.0321747043585661,2.78092988179106,"80833","APOL3"
0.743184078077779,7.871440428,5.37233798489232,2.48571154983459e-05,0.0321747043585661,2.66748331256242,"3128","HLA-DRB6"
-0.918650117288887,7.39878924015789,-5.34986862529828,2.61956976109585e-05,0.0321747043585661,2.62067111496309,"10920","COPS8"
0.735908793044444,7.14625194394737,5.3268093187761,2.76457297246319e-05,0.0321747043585661,2.57256985388285,"6540","SLC6A13"
0.87719473518889,10.1693619766842,5.32613739803618,2.76891843671528e-05,0.0321747043585661,2.57116733712537,"731718",NA
0.853540255144444,8.17686932478947,5.32572826656819,2.77156778309257e-05,0.0321747043585661,2.57031332196447,"100132802",NA
-0.773453072777777,8.6302815841579,-5.29271710617646,2.99405042307612e-05,0.0321747043585661,2.50134448737187,"10540","DCTN2"
0.711857658133333,5.968971079,5.29149682392853,3.00261402858604e-05,0.0321747043585661,2.49879267801771,"94240","EPSTI1"
-0.989939362622221,9.76540148405263,-5.28384397902121,3.0568900086159e-05,0.0321747043585661,2.48278558200237,"498","ATP5F1A"
-0.820826235322221,8.1979287241579,-5.27860407098192,3.09462676683709e-05,0.0321747043585661,2.47182179407356,"497661","C18orf32"
0.604398895288889,5.89694964784211,5.24211175066547,3.37090133051397e-05,0.0321747043585661,2.39538363400071,"79841","AGBL2"
-0.864065540577777,8.91453085863158,-5.22340281016116,3.52212775037898e-05,0.0321747043585661,2.35613961841083,"535","ATP6V0A1"
0.657119221822222,7.85832208078947,5.21106596125583,3.62559967732995e-05,0.0321747043585661,2.33024143378173,"55384","MEG3"
0.666546821700001,6.92385854068421,5.2062569848525,3.66676484556141e-05,0.0321747043585661,2.32014182922728,"27289","RND1"
-0.936735202644443,8.58345032673684,-5.19959421586316,3.72458396386105e-05,0.0321747043585661,2.30614496806627,"23242","COBL"
0.7333776889,6.67740938431579,5.19863893302641,3.73294937668876e-05,0.0321747043585661,2.30413777066409,"256714","MAP7D2"
0.634810299733333,5.38758793173684,5.16279159732864,4.0610449093502e-05,0.0321747043585661,2.22874876278629,"401124","DTHD1"
-0.792304637033333,8.33631102478947,-5.15667586704381,4.11987486303812e-05,0.0321747043585661,2.21587389621038,"6670","SP3"
0.658249130622223,7.00814209263158,5.14570435772567,4.22759060428742e-05,0.0321747043585661,2.19276714422471,"2213","FCGR2B"
-1.28711665276667,8.80468467742105,-5.11900261860433,4.50183697932419e-05,0.0321747043585661,2.13648114994994,"1182","CLCN3"
0.631841614144444,5.68402558052632,5.11413764817105,4.55371431967413e-05,0.0321747043585661,2.12621842622358,"1272","CNTN1"
-0.785608397877777,8.13783849263158,-5.10619180374366,4.63975144159801e-05,0.0321747043585661,2.10945156961311,"57510","XPO5"
0.658127827477778,6.27477827131579,5.10202875530413,4.68548484233976e-05,0.0321747043585661,2.10066448980559,"55217","TMLHE"
-0.786048952922221,7.951553935,-5.10062955570618,4.70095823529461e-05,0.0321747043585661,2.09771077616298,"10907","TXNL4A"
-1.05860125285555,8.98961034642105,-5.07139582879888,5.03636585155548e-05,0.0321747043585661,2.03595519108864,"4677","NARS1"
0.824362685555556,6.55795368110526,5.06541997280381,5.10786126771344e-05,0.0321747043585661,2.02332129891137,"10346","TRIM22"
0.620227213366668,6.90978921078947,5.03990754440214,5.42484912382019e-05,0.0321747043585661,1.96934637693215,"54331","GNG2"
-1.08120093763333,7.99385222026316,-5.03026615120025,5.54976853905168e-05,0.0321747043585661,1.94893302471864,"4200","ME2"
-1.38097405076667,6.46452826589474,-5.00130435442969,5.94281989667544e-05,0.0321747043585661,1.88756246755498,"594837","SNORD101"
-1.15747517167778,6.846350853,-5.00049623446565,5.95418264627034e-05,0.0321747043585661,1.88584896565914,"4674","NAP1L2"
0.642033070255556,7.17362214868421,4.9894457391824,6.11178620106593e-05,0.0321747043585661,1.86241216562751,"400120","SERTM1"
-0.623525848344443,7.41576659331579,-4.9887989191415,6.12114102831368e-05,0.0321747043585661,1.86104000184978,"22850","ADNP2"
-0.738601002199999,6.57714901242105,-4.98290891084392,6.20699693229606e-05,0.0321747043585661,1.84854324729136,"221322","TBC1D32"
0.738910928366666,6.45349954094737,4.98085761200665,6.23718315655065e-05,0.0321747043585661,1.84419031854907,"388325","SCIMP"
1.06597248793333,6.28123550221053,4.97981270325029,6.25261677410763e-05,0.0321747043585661,1.84197284368657,"969","CD69"
0.675975227655556,7.03195327405263,4.97051175171428,6.391709736452e-05,0.0321747043585661,1.8222304439759,"651669",NA
-0.836279305244444,9.27879086468421,-4.95019504652898,6.70653370112553e-05,0.0321747043585661,1.77907981476187,"9066","SYT7"
0.736326176688889,6.66643237410526,4.94230720067301,6.83295125486799e-05,0.0321747043585661,1.76231734932609,"4916","NTRK3"
-0.771997482077777,7.33875484052632,-4.93898193521746,6.88696490380571e-05,0.0321747043585661,1.7552492542066,"10651","MTX2"
-1.01753254402222,7.421174317,-4.92850301605491,7.06002074207616e-05,0.0321747043585661,1.73296949206902,"23556","PIGN"
0.529168009300002,9.29558580057895,4.91173434359167,7.34615198441088e-05,0.0321747043585661,1.6972978505454,"3903","LAIR1"
0.660692138811111,7.12913072752632,4.88820930928172,7.76745843342781e-05,0.0321747043585661,1.64721500384859,"729568","SUSD2P1"
0.620936766633333,6.90246826321053,4.88216472631495,7.87960207906129e-05,0.0321747043585661,1.63433944333847,"286336","FAM78A"
0.64481220021111,7.01980403910526,4.87400351804676,8.0336170029932e-05,0.0321747043585661,1.61695069203967,"6503","SLA"
-0.687221553,6.37101348278947,-4.85517191165448,8.40071554179167e-05,0.0321747043585661,1.57680718103515,"79634","SCRN3"
0.702764262755556,5.52551766921053,4.85294947249556,8.44514329088422e-05,0.0321747043585661,1.57206778663703,"389161","ANKUB1"
-1.33475982433333,8.25383501663158,-4.84373587928986,8.63187527107274e-05,0.0321747043585661,1.55241561640703,"26790","SNORD58B"
-0.657119956955555,6.85678973863158,-4.84371060626053,8.63239317687102e-05,0.0321747043585661,1.55236170136491,"7584","ZNF35"
-0.866294598922222,7.46342286047368,-4.83388162809773,8.83621255613729e-05,0.0321747043585661,1.53138987180072,"1977","EIF4E"
-1.16926656174444,7.66578175989474,-4.83324924326251,8.84949134868818e-05,0.0321747043585661,1.53004032180584,"100131693","EIF4EP2"
-0.904605094955555,8.24431752484211,-4.82076827464089,9.11573167918917e-05,0.0321747043585661,1.50339907123466,"27072","VPS41"
-0.601520304944443,8.02680876426316,-4.81240082565216,9.29874082853175e-05,0.0321747043585661,1.48553193391139,"9801","MRPL19"
-0.610102142088889,9.31186147431579,-4.80288116446861,9.51146872345813e-05,0.0321747043585661,1.46519829525246,"5518","PPP2R1A"
0.964155507922223,6.27206221110526,4.78355569912069,9.9585593401468e-05,0.0321747043585661,1.42389997137291,"915","CD3D"
-0.875612701144445,8.41217685236842,-4.77716011850992,0.000101111462706668,0.0321747043585661,1.41022691344419,"26003","GORASP2"
0.59259568938889,7.84619912621053,4.77482825778355,0.000101673655919497,0.0321747043585661,1.40524094376255,"723961","INS-IGF2"
-0.75197647812222,8.62823126247368,-4.77378820018515,0.000101925422247731,0.0321747043585661,1.40301697845253,"10575","CCT4"
0.949704540366667,6.35037321326316,4.76382240765199,0.000104369976617676,0.0321747043585661,1.38170327242128,"100130231","LINC00861"
0.68294640328889,7.80276249552632,4.76041881290028,0.000105218348564669,0.0321747043585661,1.37442250322109,"3904","LAIR2"
0.828754850955557,7.91410066910526,4.75802154574091,0.000105820060352239,0.0321747043585661,1.36929394146624,"9235","IL32"
0.658324890377778,7.63970415063158,4.75405671124739,0.000106822862157344,0.0321747043585661,1.36081097823076,"3116","HLA-DPB2"
0.690646128888889,8.77753251968421,4.74887942138554,0.000108146777215234,0.0321747043585661,1.34973232516765,"728018",NA
-1.11822015153333,9.01695917347368,-4.74860112440854,0.000108218409333557,0.0321747043585661,1.34913675934176,"533","ATP6V0B"
0.721763646733333,6.61017369721053,4.74759072048753,0.000108478884512355,0.0321747043585661,1.34697441443401,"118430","MUCL1"
0.730751849344444,6.18978281705263,4.74572898511468,0.000108960485144538,0.0321747043585661,1.34298997550594,"941","CD80"
0.636346845855556,7.222122557,4.73950138784227,0.000110587198891178,0.0321747043585661,1.32966017064107,"729450","SUSD2P2"
0.735169230677778,6.49066265926316,4.73859941514366,0.000110824826847787,0.0321747043585661,1.32772934045932,"160777","CCDC60"
0.852948114988889,6.46719785063158,4.73738133608689,0.000111146552093781,0.0321747043585661,1.32512174508845,"2138","EYA1"
0.707351412911112,7.38360161821053,4.72969571603524,0.000113198362960848,0.0321747043585661,1.30866657804286,"717","C2"
0.483465737922224,8.26909676731579,4.72677316068869,0.000113988582116633,0.0321747043585661,1.30240828948877,"80760","ITIH5"
0.778974226455556,5.74680122142105,4.71971264093788,0.000115920691433037,0.0321747043585661,1.28728681069911,"1006","CDH8"
0.843292760255555,6.33148891831579,4.71814517117845,0.000116354091143521,0.0321747043585661,1.28392933884787,"256691","MAMDC2"
0.751538613777778,7.57920104205263,4.70999371343051,0.000118634432449513,0.0321747043585661,1.26646667173749,"285596","FAM153A"
0.638375652977777,7.652222287,4.70724789121748,0.000119412673143796,0.0321747043585661,1.26058342797656,"286133","SCARA5"
0.758539995544444,6.58646525915789,4.69632629407451,0.000122559460483643,0.0321747043585661,1.23717801809304,"2170","FABP3"
-0.652202115499999,8.26302487068421,-4.69421060108772,0.000123178647029548,0.0321747043585661,1.23264315962004,"587","BCAT2"
0.671572626044445,7.86607086342105,4.68233278860659,0.000126713881422403,0.0321747043585661,1.20717877039639,"113","ADCY7"
-0.952533777499998,7.70770206989474,-4.68055038305975,0.000127253142208322,0.0321747043585661,1.20335680963798,"100128525","UQCRFS1P1"
0.800048508166667,7.26706644852632,4.6805071300095,0.000127266256987396,0.0321747043585661,1.20326406102382,"196410","TMT1B"
0.607972428444444,6.37658766621053,4.67879770990645,0.000127785663681404,0.0321747043585661,1.19959841921039,"9843","HEPH"
0.540843852388889,6.77979696626316,4.67206995963617,0.000129850729432671,0.0321747043585661,1.18516990824451,"8436","CAVIN2"
-1.13216549656667,8.36835224252632,-4.67013026053943,0.00013045233950104,0.0321747043585661,1.18100948511546,"22836","RHOBTB3"
0.511112928844445,6.33307122821053,4.66874892731209,0.000130882480966002,0.0321747043585661,1.17804655637996,"5858","PZP"
0.796987709833333,7.04956990936842,4.66662996366165,0.000131545097792784,0.0321747043585661,1.17350121137561,"2596","GAP43"
0.816563146666668,8.88740104652632,4.6659786147671,0.000131749458442027,0.0321747043585661,1.17210396404541,"642073",NA
0.550212804355555,6.46136035494737,4.6636436728372,0.00013248467949761,0.0321747043585661,1.16709493941559,"6910","TBX5"
0.658952821533334,6.93749697515789,4.65568703165147,0.00013502124520254,0.0321747043585661,1.15002363621925,"8638","OASL"
0.623679844722224,7.24516007063158,4.64423688948351,0.00013875768335808,0.0321747043585661,1.12545058651411,"56849","TCEAL7"
