"ENSEMBL","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","SYMBOL","ENTREZID","GENENAME","regulated"
"ENSMUSG00000022799",1082.48602598906,-1.01894285558811,0.108089944765248,-9.42680522042146,4.22769631520299e-21,8.02565973436652e-19,"Arhgap31","12549","Rho GTPase activating protein 31","Up_in_Male"
"ENSMUSG00000048078",1327.53723695745,1.08420519656819,0.115706447687305,9.37030924584465,7.23203205877428e-21,1.35693103837653e-18,"Tenm4","23966","teneurin transmembrane protein 4","Up_in_Female"
"ENSMUSG00000036782",59.1846606248404,3.4907594645012,0.37266400976571,9.36704208892025,7.45936428001808e-21,1.38349772439508e-18,"Klhl13","67455","kelch-like 13","Up_in_Female"
"ENSMUSG00000018339",1489.41546953587,-1.76520845439188,0.189037558796624,-9.33787161466138,9.82900061718707e-21,1.80228129498785e-18,"Gpx3","14778","glutathione peroxidase 3","Up_in_Male"
"ENSMUSG00000079186",677.09268524031,1.62839948533566,0.175009765744306,9.30462067879569,1.34471460308516e-20,2.43801290285193e-18,"Gzmc","14940","granzyme C","Up_in_Female"
"ENSMUSG00000061048",90.0300645996606,-4.32731604459328,0.465464672986952,-9.29676578208243,1.44782705383351e-20,2.59579303785083e-18,"Cdh3","12560","cadherin 3","Up_in_Male"
"ENSMUSG00000044629",245.221446008717,-1.76596617975804,0.191032099449473,-9.24434262538756,2.36691128048486e-20,4.19697587053887e-18,"Cnrip1","380686","cannabinoid receptor interacting protein 1","Up_in_Male"
"ENSMUSG00000020875",658.167723424214,1.20106107581683,0.130071388070344,9.23386067939308,2.61049272320927e-20,4.57857723714183e-18,"Hoxb9","15417","homeobox B9","Up_in_Female"
"ENSMUSG00000060044",65.8347808235927,-3.39846946007174,0.37045438068215,-9.1737866719617,4.56688304983155e-20,7.92378762280451e-18,"Tmem26","327766","transmembrane protein 26","Up_in_Male"
"ENSMUSG00000042367",405.766597676417,2.16805162668778,0.23666201021088,9.16096176465297,5.1436819458794e-20,8.82962254028829e-18,"Gjb3","14620","gap junction protein, beta 3","Up_in_Female"
"ENSMUSG00000047181",429.318146953986,1.40997490848566,0.154045326179397,9.1529872632659,5.5380513423852e-20,9.40652594323448e-18,"Samd14","217125","sterile alpha motif domain containing 14","Up_in_Female"
"ENSMUSG00000031342",768.05840113129,1.51304166493728,0.165761063717744,9.12784722179193,6.98748978762584e-20,1.17448057513678e-17,"Gpm6b","14758","glycoprotein m6b","Up_in_Female"
"ENSMUSG00000009073",2116.57082734583,0.944487379302256,0.103978991288525,9.08344433426414,1.05192157964593e-19,1.74987697001719e-17,"Nf2","18016","neurofibromin 2","Up_in_Female"
"ENSMUSG00000027318",177.473631712968,-2.96411750846047,0.327309116606536,-9.05601878490811,1.35298786865533e-19,2.22773594373698e-17,"Adam33","110751","a disintegrin and metallopeptidase domain 33","Up_in_Male"
"ENSMUSG00000097451",426.480723675351,-2.04038774078005,0.225887247189669,-9.03277084547764,1.67378919595626e-19,2.72810731979296e-17,NA,NA,NA,"Up_in_Male"
"ENSMUSG00000027188",68.5189799685526,-4.14347465440587,0.459716886923159,-9.01310082850718,2.00310966661406e-19,3.23221775804846e-17,"Pamr1","210622","peptidase domain containing associated with muscle regeneration 1","Up_in_Male"
