"gene_id","ID","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"21224","51734",0.0926954396460413,8.07721146939333,1.45333667969174,0.148189930972458,0.274941726444518,-5.72699849549955
"17197","4917",0.104166155059461,8.51656626968667,1.45333086056735,0.14819154381088,0.274941726444518,-5.72700678154601
"17571","390433",0.100650964404982,5.64193737922667,1.45331590078853,0.1481956901508,0.274941726444518,-5.72702808312896
"25301","23217",0.11227922055283,7.77629952084,1.45323244618604,0.148218822559515,0.274965067066164,-5.7271469121998
"11710","100133065",0.214605543922055,7.06782839008,1.45318186453698,0.148232844416741,0.274971504317757,-5.72721893100634
"13372","642006",0.107555128333066,6.61677091394,1.45305319218495,0.148268518592894,0.275018102783987,-5.72740212538049
"1066","92591",0.0489897694857397,10.895861305,1.45295391860746,0.14829604653781,0.275025886515051,-5.72754345313081
"19784","221035",-0.136767789049017,8.41148421131333,-1.45291142392556,0.148307831253433,0.275025886515051,-5.72760394649758
"23913","6434",-0.120827208079952,9.27553709312667,-1.45291056089504,0.148308070598379,0.275025886515051,-5.72760517504812
"24919","55779",-0.139137394807156,6.82064589616667,-1.45288582461728,0.148314930856749,0.275025886515051,-5.72764038760019
"16077","118856",0.0946067179264718,6.77565788299333,1.45275281097122,0.148351824515907,0.27507472570514,-5.72782972500818
"18130","10081",0.0615960004327061,8.76829876778,1.45268627352287,0.148370282495987,0.275089376845459,-5.72792443098133
"3162","80125",0.109607344175571,7.17900286875333,1.45259461084817,0.148395713300592,0.275116953109001,-5.72805489199915
"14936","729768",-0.172395981204104,8.46582502928667,-1.45254685517741,0.148408963920141,0.27511848521097,-5.72812285818873
"566","250",0.126079367044192,7.58198601322,1.45248514133572,0.148426088822243,0.27511848521097,-5.72821068652251
"5862","63901",-0.105323029958617,10.74223396462,-1.45247748934146,0.148428212271423,0.27511848521097,-5.72822157624002
"20666","338611",0.104970097327435,8.34807926205333,1.45239047939506,0.148452359415803,0.27514367240515,-5.72834539804198
"4880","115817",-0.0798178879771045,8.05258221416667,-1.45226145238103,0.148488172784066,0.27517708007788,-5.72852900006436
"677","170961",0.0987434375536331,8.10024654927333,1.45218368620136,0.148509761162909,0.27517708007788,-5.72863965161763
"24207","115669",-0.248867076609876,7.90266113952,-1.4521773820394,0.148511511343842,0.27517708007788,-5.72864862139966
"17719","390157",0.128267735676976,5.131572364,1.45217337629337,0.148512623439706,0.27517708007788,-5.72865432089548
"23828","9804",0.114433613345919,7.70723398085333,1.45213134801566,0.148524291934028,0.275179134270091,-5.72871411907036
"21856","56301",0.0877484655873797,7.98363215658,1.45208530138537,0.148537076872797,0.275183256521273,-5.72877963265816
"23956","285852",0.153410273371636,6.89430456674667,1.45185213748022,0.148601828326697,0.275283645721576,-5.72911133936451
"17499","391211",0.138426169847727,6.00923247314,1.45176407079059,0.148626290803266,0.27530939096121,-5.72923661248333
"20054","146310",0.140943555325836,7.45715391117333,1.45134117357961,0.14874380314729,0.275507482139116,-5.72983807244625
"12339","100134383",0.133210959805944,7.44721601664667,1.45126402413746,0.148765248733677,0.275527620238158,-5.72994777884301
"5764","5394",-0.076486382060672,8.12402135047333,-1.45116846058025,0.1487918162821,0.275544595183426,-5.73008366222291
"18616","5354",-0.202523171300125,7.30508609542667,-1.45111729869316,0.148806041261066,0.275544595183426,-5.73015640656838
"24807","51542",-0.184408119646447,7.43975248266667,-1.45110824457521,0.148808558764455,0.275544595183426,-5.73016927987376
"8165","150280",0.101365099767773,5.09351763474667,1.45107893156806,0.148816709490446,0.275544595183426,-5.73021095709119
"11492","100132532",0.142021095180391,8.03163243322667,1.4509892032155,0.148841661346362,0.275571215134981,-5.73033852772527
"24191","7267",-0.18123044738851,9.38462081066667,-1.45081567617673,0.148889925274589,0.275640989111289,-5.73058521677238
"14242","727758",-0.14930405798393,8.38593637358667,-1.45072021489324,0.14891648153483,0.275657067026931,-5.73072091395622
