"gene_id","ID","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"23277","7049",-1.09094674992488,8.38383557218,-8.82449961897641,2.42626766906563e-15,6.71025761367548e-13,24.3741873327331
"6363","10979",-1.44235133641623,8.31240794373333,-8.78293998458316,3.10111204356372e-15,8.1628160346694e-13,24.1349346707882
"16139","26002",-1.34714092817718,7.54846048038,-8.77927747275617,3.16885671568751e-15,8.25772371541008e-13,24.1138670792521
"3624","1066",-1.34127130303817,8.03861828798667,-8.77212711113168,3.30538383137433e-15,8.49381370496419e-13,24.072744559378
"6285","114907",-1.09216065495661,8.75089479948667,-8.72474997966999,4.37005875844935e-15,1.08456534463268e-12,23.8005417987391
"5156","1803",-2.45824008281599,9.25353656160667,-8.71602989598121,4.60028757500398e-15,1.12036349455167e-12,23.750492280602
"5180","1809",-1.28088338206107,9.01221244666667,-8.64930414305435,6.81045254400761e-15,1.64327391522495e-12,23.3680515228801
"16446","4604",-2.35515039705384,9.45287878928667,-8.60447413792176,8.85975396979389e-15,2.07996692521495e-12,23.1116483109018
"4733","4921",-1.15038426576537,8.37660351906667,-8.59565054702882,9.33008389940081e-15,2.17082728870077e-12,23.0612342475317
"19740","11030",-1.13858726299116,8.7808660321,-8.4916502897664,1.71432861124635e-14,3.72280744003905e-12,22.4683406508977
"25627","55205",-1.1905213855456,9.12974048178,-8.45883018613084,2.07611869006522e-14,4.42364107147051e-12,22.2817507739257
"322","128",-1.04716618876176,9.07534108708,-8.45785269784041,2.08798438846799e-14,4.42364107147051e-12,22.2761973741062
"18164","56034",-1.05574459993613,7.58337736492667,-8.44248234686058,2.2836705626097e-14,4.76081369528369e-12,22.1889033119644
"21553","6563",-2.04171251020209,9.05615989798,-8.42608216398335,2.51258165935773e-14,5.19645757628595e-12,22.0958217517774
"12232","100134201",-1.08485349005142,8.73870566301333,-8.41672014026787,2.65332608977791e-14,5.40179879480645e-12,22.0427147874506
"3277","894",-1.28906011127963,8.98137840516667,-8.39182811090992,3.06678188063115e-14,6.1474822328744e-12,21.9016138927939
"18612","5350",-1.0491881707284,6.07648029664667,-8.37007457164251,3.48011349985169e-14,6.92276928951414e-12,21.7784252178382
"15224","732436",-1.19233608770551,8.06227591514,-8.35591835463407,3.77833471549763e-14,7.34773316053378e-12,21.6983210141532
"2837","9413",-1.21489792590437,8.88543274202667,-8.32305473353236,4.5720788203131e-14,8.64351204871848e-12,21.5125475547472
"25162","26137",-1.05941117707152,8.67780460232667,-8.32285702158246,4.57732323850934e-14,8.64351204871848e-12,21.5114307176661
"15292","57631",-1.07764478121936,6.6958872013,-8.31707316355206,4.7334144569027e-14,8.8105748094591e-12,21.4787630667871
"1194","493",-1.40544513437686,9.05922585270667,-8.31577474464674,4.769175309772e-14,8.81418009910273e-12,21.4714306355673
"6238","2192",-1.30648780762114,9.52631528567333,-8.29895739900371,5.2573230319622e-14,9.58046020209112e-12,21.3764973754956
