"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","log2err"
"CUI_NEUTROPHIL_IL1B_RESPONSE_UP","CUI_NEUTROPHIL_IL1B_RESPONSE_UP",41,0.578184054684465,1.53534010387553,0.0187926593365432,1,1,3335,"tags=56%, list=18%, signal=46%","68891/12765/20201/20202/245195/16178/442827/20310/330122/15937/16891/16995/14727/12983/18793/246746/384009/21825/19073/22271/16819/78892/213002",0.352487857583619
"CUI_T_CELL_GD_CD40L_RESPONSE_UP","CUI_T_CELL_GD_CD40L_RESPONSE_UP",12,-0.849809987886431,-1.53417846205904,0.00741631293169381,1,1,130,"tags=8%, list=1%, signal=8%","19885",0.407017918923954
"CUI_MAST_CELL_IL1A_RESPONSE_UP","CUI_MAST_CELL_IL1A_RESPONSE_UP",14,-0.811209250274057,-1.50323167515586,0.020519472430263,1,1,5,"tags=7%, list=0%, signal=7%","66106",0.352487857583619
"CUI_PDC_IL36A_RESPONSE_DN","CUI_PDC_IL36A_RESPONSE_DN",138,-0.517250467369533,-1.31640200595334,0.0472972972972973,1,1,5211,"tags=33%, list=28%, signal=24%","218442/381629/67865/66096/67488/22778/19062/16548/56490/56758/17122/67041/239217/16598/51798/11534/17938/106529/170786/18769/12359/16643/23880/66109/223453/30948/232413/16421/66090/170779/23969/193385/14081/77945/17312/12487/233274/17260/12763/12516/12290/11931/103149/12862/11937",0.219250346703755
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
