"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"HALLMARK_MYOGENESIS","HALLMARK_MYOGENESIS","25/51","199/4291",0.125628140703518,10.5700068972313,15.160090096161,8.83259326434281e-21,4.41629663217141e-19,4.41629663217141e-19,"19293/29857/21957/50795/17907/12759/13400/11423/11937/17901/21953/11464/59011/11474/30948/24131/12715/11459/21393/17930/17884/19309/11435/15464/12372",25
"HALLMARK_ESTROGEN_RESPONSE_LATE","HALLMARK_ESTROGEN_RESPONSE_LATE","8/51","194/4291",0.0412371134020619,3.46957752173034,3.86030262686107,0.00180118278669832,0.0450295696674581,0.0450295696674581,"17294/22057/20112/57266/16669/53318/16782/20202",8
