"","TP_2077_Tumor","TP_2078_Tumor","SC_9056_T","SC_9137_Tumor","SC_9139_Tumor","SC_9140_Tumor","SC_9142_Tumor","MO_1469_T","TP_2081_T","SC_9074_T","SC_9086_T","SC_9145_Tumor","SC_9148_Tumor","SC_9153_Tumor","TP_2093_T","TP_2096_T","SC_9156_Tumor","SC_9162_Tumor","SC_9163_Tumor","SC_9165_Tumor","SC_9027_T","SC_9175_T","MO_1492_T","MO_1510_T","MO_1511_T","MO_1514_T","SC_9176_T","SC_9178_T","SC_9146_T","SC_9181_T","SC_9183_T","MO_1482_T","SC_9184_T","SC_9186_T","SC_9187_T","SC_9189_T","SC_9190_T","SC_9192_T","SC_9194_T","MO_1556_T","SC_9069_T","MO_1012-Tumor-Subcutaneous_nodule","MO_1013-Tumor","MO_1014-Tumor","MO_1020-Tumor","MO_1015-Tumor","MO_1040-Tumor","MO_1054-Tumor","MO_1071-Tumor","MO_1074-Tumor","MO_1084-Tumor","MO_1094-Tumor","MO_1095-Tumor","TP_2001-Tumor","TP_2010-Tumor","TP_2009-Tumor","SC_9007-Tumor","SC_9012-Tumor","MO_1114-Tumor","MO_1118-TM","MO_1128-Tumor","MO_1124-Tumor","SC_9016-Tumor","SC_9017-Tumor","SC_9019-Tumor","SC_9022-Tumor","SC_9023-Tumor","TP_2020-Tumor","SC_9026-Tumor","SC_9028-Tumor","SC_9029-Tumor","TP_2032-Tumor","SC_9030-Tumor","MO_1161-TM","SC_9032-Tumor","SC_9034-Tumor","SC_9036-Tumor","SC_9037-Tumor","SC_9018-Tumor","SC_9043-Tumor","MO_1179-Tumor","MO_1184-Tumor","SC_9046-Tumor","SC_9047-Tumor","SC_9048-Tumor","SC_9049-Tumor","SC_9054-Tumor","MO_1176-Tumor","MO_1192-Tumor","SC_9050-Tumor","SC_9038-Tumor","SC_9055-Tumor","MO_1215-Tumor","MO_1219-Tumor","MO_1221-Tumor","MO_1232-Tumor","SC_9057-Tumor","SC_9058-Tumor","SC_9059-Tumor","SC_9060-Tumor","MO_1241-Tumor","MO_1244-Tumor","MO_1249-Tumor","MO_1262-Tumor","SC_9061-Tumor","SC_9062-Tumor","SC_9063-Tumor","MO_1202-Tumor","MO_1277-TM","SC_9016_T","SC_9068-Tumor","SC_9071-TM","SC_9072-TM","SC_9073-TM","TP_2054-TM","MO_1316-TM","SC_9080-TM","SC_9081-TM","SC_9065-TM-Tumor2","SC_9083-TM","SC_9031-TM","MO_1336-TM","MO_1337-TM","MO_1339-TM","SC_9086-TM","SC_9091-TM","TP_2060-TM","TP_2061-TM","TP_2064-TM","SC_9092-TM","SC_9093-TM","SC_9097-TM","SC_9094-Tumor","SC_9099-Tumor","SC_9100-Tumor","SC_9035_T","SC_9103-Tumor","SC_9104-Tumor","SC_9107-Tumor","SC_9109-Tumor","MO_1410-Tumor","SC_9105_Tumor","SC_9118_Tumor","MO_1420_Tumor","MO_1421_Tumor","TP_2069_Tumor","SC_9123_Tumor","SC_9124_Tumor","SC_9126_Tumor","SC_9129_Tumor","SC_9132_Tumor","MO_1447_Tumor","MO_1446_T","MO_1460_Tumor","DFCI.11-104.13-Tumor","PRAD-DFCI.11-104.15-Tumor-SM-3S2HH","PROS10448-1115150-Tumor-SM-5EEBK","PROS10448-1115153-Tumor-SM-5EEBL","PROS10448-1115154-Tumor-SM-5EEBM","PROS10448-1115156-Tumor-SM-5EEBN","PROS10448-1115157-Tumor-SM-5EEBO","PROS01448-1115161-Tumor-SM-5SGU1","PROS01448-1115183-Tumor-SM-5SGU3","PROS10448-01115200-Tumor-SM-7LYLF","PROS01448-1115202-Tumor-SM-5SGU5","PROS01448-1115244-Tumor-SM-5SGU6","PRAD-01115362-Tumor-SM-7A15P","PRAD-01115444-Tumor-SM-6B2K9","PRAD-01115467-Tumor-SM-6B2KD","PRAD-01115468-Tumor-SM-6B2KE","PROS10448-01115374-Tumor-SM-7LYLG","PRAD-01115525-Tumor-SM-A4KNC","PRAD-01115526-Tumor-SM-A4KND","PRAD-01115527-Tumor-SM-A4KNE","PRAD-01115531-Tumor-SM-A4KNG","PRAD-01115528-Tumor-SM-A4KNF","PRAD-01115549-Tumor-SM-A4KNH","PRAD-01115550-Tumor-SM-A4KNI","PRAD-01115554-Tumor-SM-A56E4","PRAD-01115556-Tumor-SM-A56E5","PRAD-01115569-Tumor-SM-A56E6","PRAD-01115574-Tumor-SM-A56E7","PRAD-01115576-Tumor-SM-A56E8","PRAD-01115577-Tumor-SM-A56E9","PRAD-01115578-Tumor-SM-A56EA","PRAD-01115581-Tumor-SM-A56EB","PROS12319B-SU2C-06115114-Tumor-SM-4W2N9","PROS12319B-SU2C-06115115-Tumor-SM-4W2NA","PROS12319B-SU2C-06115116-Tumor-SM-4W2NB","PROS12319B-SU2C-06115117-Tumor-SM-4W2NC","PROS12319B-SU2C-06115118-Tumor-SM-4W2ND","PROS12319B-SU2C-06115119-Tumor-SM-4W2NE","PROS12319B-SU2C-06115121-Tumor-SM-4W2NG","PROS12319B-SU2C-06115122-Tumor-SM-4W2NH","PROS12319B-SU2C-06115123-Tumor-SM-4W2NI","PRAD-06115124-Tumor-SM-7LGU1","PROS01448-6115219-Tumor-SM-67ERS","PROS01448-6115224-Tumor-SM-67ERT","PROS01448-6115227-Tumor-SM-67ERU","PROS01448-6115233-Tumor-SM-67ERW","PROS01448-6115234-Tumor-SM-67ERX","PROS01448-6115235-Tumor-SM-67ERY","PROS01448-6115237-Tumor-SM-67ERZ","PROS01448-6115242-Tumor-SM-67ES1","PROS01448-6115247-Tumor-SM-67ES2","PRAD-6115250.0-Tumor-SM-B2XRX","PROS01448-6115250-Tumor-SM-67ES5","PROS01448-6115251-Tumor-SM-67ES6","PRAD-6115296.0-Tumor-SM-B2XS2","PRAD-6115381.0-Tumor-SM-7LGU3","PRAD-6115382.0-Tumor-SM-7LGU5","PRAD-6115385.0-Tumor-SM-7LGU7","PRAD-6115388.0-Tumor-SM-7LGUA","PRAD-6115390.0-Tumor-SM-7LGUC","PRAD-6115391.0-Tumor-SM-7LGUD","PRAD-6115392.0-Tumor-SM-B2XRZ","PRAD-6115393.0-Tumor-SM-7LGUF","PRAD-6115395.0-Tumor-SM-7LGUH","PRAD-6115396.0-Tumor-SM-7LGUI","PRAD-6115397.0-Tumor-SM-7LGUJ","PRAD-6115398.0-Tumor-SM-7LGUK","PRAD-6115399.0-Tumor-SM-7LGUL","PRAD-6115400.0-Tumor-SM-7LGUM","PRAD-6115400.0-Tumor-SM-7LGUN","PRAD-6115402.0-Tumor-SM-7LGUP","PRAD-6115427.0-Tumor-SM-B2XRT","PRAD-6115590.0-Tumor-SM-B2XRS","PRAD-6115592.0-Tumor-SM-B2XRU","PRAD-6115593.0-Tumor-SM-B2XRV","PRAD-6115594.0-Tumor-SM-B2XRW","PRAD-6115595.0-Tumor-SM-B2XRY","PRAD-6115596.0-Tumor-SM-B2XS1","PRAD-6115597.0-Tumor-SM-B2XS5","PRAD-6115598.0-Tumor-SM-B2XS3","PRAD-6115599.0-Tumor-SM-B2XS4","PRAD-6115600.0-Tumor-SM-B2XS6","PRAD-6115601.0-Tumor-SM-B2XS7","PRAD-6115603.0-Tumor-SM-B2XS8","PRAD-6115604.0-Tumor-SM-B2XS9","PRAD-6115605.0-Tumor-SM-B2XSA","PM14-TM","PM2-TM","WCM91_Z1","PM90-TM","PM119-TM","PM155-TM","PM139-TM","PM158-TM","PM159-TM","PM161-TM","PM163-TM","PM170-TM","PM172-TM","PM189-TM","WCM4_X1","WCM218_Z3","WCM210_Z2","WCM209_Z2","WCM335_X1","WCM258_Z2","WCM252_Z3","WCM89_X1","WCM393_Z3","WCM573_X1","WCM665_X1","WCM666_X1"
"T cells",0.528881252428571,0.232993780357143,0.526569154,0.463435249928571,8.41869100857143,2.2704404755,10.8721344350714,7.23207627214286,2.47531138464286,0.545646127071429,1.139995639,0.443201337071429,2.12069859414286,0.864860540071429,1.20896566264286,0.421069286571429,0.843834457571428,0.717580554285714,1.10062754207143,11.2739477127857,0.220671878428571,0.404271305928571,0.916465124428571,0.477532291428571,2.91315082457143,1.91327792878571,0.712585891928571,2.72961819635714,5.37933785671429,1.22498356392857,3.07018989457143,2.04266190785714,0.589772831285714,0.426055625571429,2.85024190807143,0.1619999275,0.598690970642857,0.997438238285714,0.653544719857143,0.556927538,0.806591871785714,7.76160487014286,3.86172459671429,2.16244175714286,5.44170769228571,5.99576362457143,1.71300912785714,1.4089580975,2.54348031707143,1.24774777757143,3.4610267615,1.29571830821429,5.26485529985714,1.28580025821429,0.815123109357143,2.66815067985714,8.82249683057143,0.862123935785714,0.270064189285714,2.963973482,1.04923697707143,0.959583152071429,1.74649324007143,1.30968231621429,1.15294678335714,3.77123477492857,1.1274391315,1.07961959785714,0.697112291714286,1.43490561614286,0.194003030357143,0.449281498571429,0.123428502857143,1.03107762464286,0.287469643071429,1.78174658842857,2.34036341714286,1.47171561871429,0.268549020071429,0.648463438357143,2.777816305,0.637888414,1.03078339742857,2.00896012121429,0.922915579857143,1.7826007035,0.841828413357143,0.757356529071429,0.566380558285714,1.00647640021429,2.19119654542857,1.30574274485714,6.34012576535714,5.61244885928571,0.502946187857143,0.918871521071429,2.41528375114286,0.978933576642857,0.451262565428571,1.051962187,0.779096089,0.640609372142857,3.50204291921429,0.300265969071429,0.712505931928571,0.675069288928571,0.556636072571429,0.530554373214286,0.149153558642857,1.003234841,1.09442332121429,3.24657086342857,0.772809214142857,3.92640580721429,2.91510678607143,0.304723792642857,1.31644091821429,1.053164355,0.841341264642857,1.05320342492857,1.46645305792857,0.554775042357143,0.643760556428571,0.513900854571429,0.945017553,0.902454392142857,7.30713952328571,1.92410772028571,1.25137941078571,0.516911890785714,2.88477754242857,0.489066025071429,5.13094508364286,0.244180569714286,1.23985438514286,0.300861313714286,1.76227999642857,1.73272995371429,0.593879018571429,2.0054952925,2.98656631992857,8.34333267221429,1.32565228928571,1.55026112828571,3.33751812464286,5.49195009485714,0.8897329495,0.305176780142857,4.45457990807143,8.85915400521429,0.478271288642857,0.474215392071429,4.35441972457143,3.45233604235714,0.897128012142857,0.127839782714286,2.71247997007143,0.907435943142857,0.982666514142857,0.926423124214286,0.783514135142857,0.232259795214286,0.8377109495,5.53180132707143,0.500222091214286,0.895982574928571,0.345163133214286,1.15289340785714,4.566033461,0.585308975071429,1.23430085635714,0.973105600642857,9.21203842964286,3.37409481171429,0.491790112,2.81581062978571,0.520117901357143,0.609913429428571,0.861968829214286,0.210327498571429,0.767494376,1.06118286157143,0.441119506714286,1.19673307864286,0.656489579214286,1.16464397164286,0.634957996071429,1.5397626395,11.7397766237143,2.11396403607143,0.712092169928571,1.00747691521429,1.2885015105,2.97180950392857,2.35606729071429,4.69561079592857,2.85599083678571,0.780067933642857,0.262413475357143,0.420397075142857,3.87177815807143,1.89176066035714,3.05194598707143,0.663605657642857,0.396147896,0.218354330928571,0.149058834214286,1.12141755942857,0.398369792857143,0.860910167,4.38217964021429,0.174920297428571,0.948402501928571,0.982291612428571,0.925894014714286,1.36843336378571,1.02195147107143,2.920237008,3.05282942314286,0.800104572642857,0.668229213285714,5.70161588707143,1.57335514335714,1.49133075578571,0.191100323928571,0.278067393214286,0.893134265857143,0.397075571142857,0.691442849142857,0.448620399,1.28858904042857,0.273176661428571,1.067088562,1.63202698021429,7.3753343085,0.723212826785714,0.285938571571429,0.3653662515,2.05993306392857,0.838631916785714,3.25890145571429,2.87075598614286,1.441582971,0.501241639571429,0.664373771785714,1.08090862121429,0.683733768428571,9.47614629035714,0.4785987955,2.220199353,0.774036637285714,7.04077179614286,12.5883529535714,22.4528169810714,3.08515390057143,8.89393357057143,2.81928559492857,1.29340485328571,2.62078068178571,0.9769958825,4.12646849792857,2.49187424621429,2.05286672578571,5.952416541,1.59687905557143,8.32562066307143
"CD8 T cells",0.272534428,0.200525091,0.427120737,0.817802568,3.614995363,1.762533335,7.551380335,9.267700203,0.481655418,0.364269931,0.285872555,0.053417376,0.989695534,2.211164793,0.981650548,0.499857982,0.359197367,0.76457601,0.867454204,26.67865163,0.028130733,5.549376235,1.303291745,0.525413957,3.161462596,1.49862502,0.259958478,3.675230412,8.610796465,1.399559097,5.417976348,8.71671533,0.200023905,0.16353548,1.142001263,2.069093855,1.061532759,0.230286958,1.072417217,1.181027643,2.526701544,3.991928759,0.660572863,0.40367024,1.427617468,1.304397628,0.69053415,0.200468381,0.31132647,1.187677525,2.558725247,0.152560991,5.337292255,0.67484493,0.162291104,0.39831915,7.809803788,0.582420256,0.094542638,0.03044617,0.309537309,2.757650345,1.20933543,1.1454143,0.667872662,0.31423065,0.676087328,0.485572172,2.36271714,0.148453567,0.025379399,0.123857305,0.055304676,0.434281616,0,0.568377676,1.857223188,0.433634647,0.78965047,1.775554094,1.011553859,0.103150262,0.577886966,1.596497797,0.608044522,3.698047058,0.581752996,0.49946182,0.43997196,0.040895008,0.800236997,1.338673639,0.180156727,3.410782478,0.366809158,1.146242759,0.552459572,0.641008775,2.642841931,0.752711155,1.029079132,0.299867781,4.405999459,0.048216673,1.330298148,0.108543724,0.342190927,0.135221287,0.244622489,0.398946485,0.168152593,0.177474152,0.301061523,2.601912856,2.511437867,2.99251069,0.851225516,1.302890389,0.235053501,0.708904526,4.332494985,0,0.502822492,0.086831387,0.053125049,1.150170204,7.338638486,1.244997554,0.926300371,0.597565794,4.267505952,0.338829234,6.926690572,0.223699548,1.018871919,0.215999723,0.21317172,4.12481672,0.327308378,3.255060358,1.549995656,2.568865742,2.006396883,0.525385631,2.669151297,5.538971194,0.727217951,0.078419119,2.099765722,8.298892032,0.699218477,0.138484621,482.3481403,0.520195723,0.566874287,0.037158457,2.603332836,1.056794419,1.100417387,0.882768494,0.86070878,0.068824402,1.438179127,4.785905353,0.528311991,0.819959957,0.130700202,1.949908074,3.239687665,0.485359338,1.246748606,0.144633609,6.947773121,5.523092066,0.322421769,1.190765389,0.044131334,0.20692672,0.511117149,0.421839267,0.644835,1.873949211,0,0.310398027,0.241752117,1.106345737,0.720929036,2.519610382,16.01362826,1.506886904,0.316773122,0.647998675,2.380117186,2.941416224,1.556741206,2.380268871,3.268892834,0.744819715,0.152282645,0.273048066,1.635072085,0.349792728,18.3308783,1.118262853,0.03892731,0.042167663,0.042677277,0.718434792,0.085643398,0.670892165,3.529409917,0.261536476,0.119809048,0.672900929,1.394217346,0.066171811,0.769175873,4.143550334,4.055659425,0.879595408,1.016461042,6.600613072,1.011736713,3.190832928,1.155277544,0.19565968,0.440116371,0.0593269,0.050736174,0.228617686,0.765873568,0.162940787,0.76886783,1.912786156,7.183760512,0.584723636,0.957375386,0.396127762,0.914094405,0.688547572,1.188560589,2.363757629,0.589721476,0.244025803,0.572093353,2.534734032,0.402840061,4.453552747,0.105029006,1.393227506,0.418830072,4.844798572,10.81207353,6.70886368,0.26884015,5.187727667,0.074431584,0.134026112,1.029539512,0.257291831,0.683290089,1.233808481,0.861945074,0.116715292,0.544947784,3.398834171
"Cytotoxic lymphocytes",0.413384559857143,1.136097503,1.07813049314286,0.895481202,3.18552796885714,3.07741701828571,17.8408944888571,0.290714807714286,0.396489560571429,0.353784282285714,0.604183322714286,7.19378242971429,0.974211962571429,0.254496452714286,0.688159364857143,0.234175084428571,0.449454676571429,0.229821871571429,0.565692331428571,8.38973780828571,0.375527817857143,0.186803745571429,0.819016496,0.187431631,1.846697077,0.998975567142857,0.503537521428571,2.11297238242857,8.963164175,0.814229831571429,2.28532346285714,0.273661866571429,0.598314197857143,0.100505242142857,0.334522307714286,0.203541514428571,0.503047031,0.628613890571429,1.99223801442857,0.456598266857143,1.04631865471429,3.53303337485714,1.18611964528571,0.477770829571429,2.65380403057143,1.45022184385714,0.772573773285714,0.849429306714286,0.397625722857143,0.724532998142857,1.75737450928571,1.50151653828571,1.92075493928571,0.340046993571429,0.516987659285714,1.39631486914286,2.677784441,0.682633045714286,0.354949089428571,0.221853579857143,0.640434365142857,0.205430727714286,1.25746320157143,0.483462126285714,1.50112433642857,0.451063488142857,1.84563899014286,1.18417612228571,1.34659011642857,0.758084841285714,0.0272094691428571,0.38823095,0.128762367571429,0.230360194,0.312318512,1.58052217814286,1.65192549028571,0.711435239142857,0.249683806142857,0.299936336142857,1.64497363728571,0.555506883142857,0.707280075714286,1.98773387,2.64171640028571,1.34045695471429,0.417539684285714,0.219804362,0.391777304142857,0.213392334714286,1.65633060257143,1.55199913728571,0.77461503,2.961932827,0.341194889428571,0.68210115,0.749999175285714,0.550860074142857,0.289587719142857,0.519708082285714,1.74532274,0.0857062968571429,4.24306227757143,0.317883341571429,1.66480544957143,0.136794367142857,0.276110539,0.126159691571429,0.110165987428571,0.381852123571429,0.549586171428571,0.960192541714286,1.26006356114286,1.92878458128571,2.81033487857143,0.108498941857143,0.850947232428571,0.808655799857143,1.99622474171429,1.23476301728571,0.474575778714286,0.776515005857143,0.436404308285714,0.166619525285714,0.665084847714286,0.417672844571429,4.81426745485714,1.13682181628571,0.782006456571429,0.355508063,2.98100995942857,1.22225306042857,12.0754532202857,0.166205566,0.800936646,0.461017686857143,0.336078026428571,1.310307556,0.234195250857143,2.19413456385714,0.874178015285714,2.02932750428571,1.56190105528571,1.17205798485714,8.84682766257143,3.19676000785714,0.680225625285714,0.620389426857143,1.68543370757143,4.00261787428571,0.258547806142857,0.143115717142857,3.68936422128571,0.614690739142857,0.302162405428571,0.0535760697142857,1.68573544014286,0.656376483428571,0.879773623571429,1.309733276,1.88146813614286,0.114660282571429,1.62218661128571,6.49098351914286,0.254967477,0.708419585285714,0.208015657428571,1.52932472957143,2.41880705571429,0.346763684857143,0.971568682571429,0.937853403571429,4.91265356085714,3.46601513357143,0.314520773714286,1.65304313128571,0.0494628964285714,0.425611115142857,0.553604510571429,0.157707839571429,3.07077597642857,0.758888239857143,0.287008772571429,0.625509699142857,0.429550638,1.24341626342857,0.481891428142857,0.894119536428571,10.5453548128571,2.18029885185714,0.696480222714286,0.628665755428571,0.258036856571429,1.56722434042857,1.011799106,1.316415782,1.80358355428571,0.255863518571429,0.203714175142857,1.02573263928571,1.19284889214286,0.978218679714286,0.194222736571429,0.257174043428571,0.084664114,5.21110849785714,6.18929039257143,1.25062697714286,0.662828308142857,0.841456394142857,3.37410170228571,0.206822786428571,0.202011211571429,1.81738238528571,1.00344384057143,0.539764508571429,0.730125424857143,1.966293349,6.63311699857143,0.672481444,0.892753527428571,3.28110021914286,1.33772572571429,1.28585973828571,0.177675582428571,0.100933982714286,0.890961300857143,0.383896995571429,0.145814176,0.51521935,0.334883070857143,0.376597268714286,0.479541024714286,0.946486018142857,3.737285634,0.660365305,0.125088388285714,4.13948079914286,0.928718602571429,0.478493385,2.44336475671429,3.03303872714286,0.710417957,0.397412558857143,0.552964107285714,1.63444262585714,1.12947247414286,16.716587806,0.314086618142857,7.49395967771429,0.534662142571429,9.41846285485714,35.215745958,2.99821355528571,0.972054936428571,10.0496352458571,0.416760458428571,0.163627602428571,1.98823997642857,0.196068254,0.234643060571429,0.832983046714286,5.17362630271429,0.254324160714286,0.348345300285714,3.45307692428571
"B lineage",0.6248944935,0.35214791775,0.506738672625,0.344036304,21.093993655625,2.478399626375,19.5388851465,0.10635574525,0.32215934525,0.57712781775,0.4338177775,0.15383281225,1.18346973825,0.106793427375,2.467900286,5.806270050875,0.216299179375,0.380220598875,3.859950985375,10.170824570875,0.79358754075,1.092087533375,0.33866917525,0.18789028375,3.481769292125,8.50010417175,1.2555611995,13.11283353575,0.413283436375,2.0349275125,4.59293293525,0.785234923,0.337895569375,0.468255122125,0.974098415875,0.219268166375,0.3830559915,0.305467346125,3.740396331625,0.289420181625,9.729361763,1.029646159375,0.898542295875,1.03382349375,0.443397530125,0.985027146625,1.01440662625,0.586003798125,0.422238864625,0.477082585125,3.487706915125,0.2760703825,1.22431693975,1.872107126,1.1618893735,0.703893819125,69.037017315875,0.4812050605,0.1739047535,0.75299656375,1.025194032,0.25142141675,11.091054043625,0.546392536375,0.4147347115,0.879715808625,0.724401095125,0.974571729375,0.39254123375,1.776585847,5.297707232375,0.462030103875,0.209460740875,0.62364738325,13.6254084965,1.553967299,11.860194471375,0.22901884825,0.631534153875,0.23130000675,2.602535620125,0.211053575375,1.213189355625,12.21871338,0.484837099875,2.287306043375,7.1530125375,0.783281262,2.238838377875,0.29823898875,1.496896821125,1.529827026125,1.383470645875,3.04647124275,0.306541673125,0.335092583875,0.654323764125,6.634560245375,0.511685863125,0.4465519305,1.1145149095,5.037245044375,3.79751669175,1.799395788,0.522564795625,5.367726377,0.068343709125,2.208736604375,0.13424905,0.565121259875,1.16176569675,0.354971831625,0.4849571685,10.79714179725,3.29466507375,0.0904964655,0.698853146,0.854477508375,2.17230881225,0.354526353875,0.61573402225,13.300318802,1.067497652875,0.94172966525,0.5141543375,0.5529797455,22.058410094,0.181329868,11.259215776375,2.1387615315,2.213891099,1.59934123425,1.60924873075,0.101181411375,1.229252269,0.224066032125,0.900578803125,1.582778962375,0.18487827,3.39887220175,1.886821866375,57.31418865375,1.4636910905,0.830397387,4.64810443375,9.8317406095,2.020244385375,0.462855226125,3.54233342225,30.899584593125,0.622473499875,0.3560227005,0.19381773875,1.117968113625,4.652284336625,17.10294893,3.643945249875,1.450704660625,2.738322406625,0.431901468375,1.2514865905,1.35208329725,2.78507257175,21.512309253375,1.61933052975,2.073412143375,0.108400022,0.466200221875,6.158540431625,0.825058037125,5.514618164,0.51772192825,9.713251021125,4.176065115875,0.406711182625,3.413674681875,0.266456542125,0.860558808875,1.15632889025,0.6969401325,0.330557073,23.557520966125,0.355965198125,1.2825436945,1.228090327,1.63169441925,0.61538369275,1.2089452455,75.94024976175,0.350560957625,0.264484944125,0.39463254575,1.449047400125,2.392621449125,2.352413043875,3.224137421875,7.52767740875,1.793802309,2.404070936125,1.617795669,3.374558020875,0.574895456,0.093945055125,2.75388586075,0.329255182125,0.131355557625,0.082754134625,1.626835647125,0.168263039125,0.572239111125,23.68059556025,0.038948826375,0.0919742285,1.265092037375,1.564363808625,0.602546909,0.348025247625,6.945480814,2.228751581375,0.17274920075,0.241747603,4.641493670625,1.2828735115,1.966158405625,0.73355548175,1.171862533125,0.796381157875,0.2375552775,9.835763226125,12.26040087775,5.070303531375,0.773478846375,6.2435098235,12.6848937225,9.34185222,1.9543290055,0.655475076875,7.938813925125,1.94705187175,0.843321593,5.270471088625,10.150886775875,0.882717344875,0.290479802375,0.034713094875,0.6532783155,1.73546270075,24.92996450425,0.837951998,2.589914352,0.176162056,5.812102436625,21.959188128125,50.545762417375,1.087796417875,3.03327062,0.6827522475,0.136476732125,1.418773333375,0.22741632225,0.595737671,5.863075515,2.01770407475,0.18336798175,0.750935442375,1.9089629325
"NK cells",0.053469289875,0.01977853375,0.024361007125,0.083859370875,0.1679993135,0.060506066125,0.955309381125,0.059929310375,0.100051757875,0.0497765865,0.1214590685,0.023344620375,0.13921793,0.036716637875,0.041768210125,0.03222994175,0.0942636115,0.035910213875,0.037304022625,0.43847795525,0.05213007575,0.03031072475,0.039781402125,0.034647209125,0.096844003625,0.13872547475,0.06253894725,0.071271874875,0.319174820625,0.049163166875,0.13539567875,0.029274084875,0.1274444655,0.060033190125,0.082451715375,0.038743809125,0.08206690575,0.18616171825,0.043174317125,0.0317956915,0.0763446395,0,0.15110920825,0.099904958875,0.174239397125,0.235185398625,0.0777202465,0.072142531625,0.071456155875,0.089858746375,0.185995470625,0.18464964875,0.11005145275,0.07626301825,0.067315249,0.344887922875,0.362526308375,0.048427302375,0.027724379375,0.040567098125,0.1498912535,0.2029858355,0.31468541475,0.118553633625,0.164950040375,0.04294339275,0.146898576,0.084184985125,0.14844656275,0.07895407325,0.0371977155,0.055525196875,0.02717121625,0.049275593,0.05224785625,0.169105946,0.13167739825,0.072101684875,0.068765599,0.065255782125,0.2235188185,0.07628250525,0.10166958,0.208718172375,0.09194541975,0.194812323875,0.041180466,0.0522232805,0.059792470625,0.0993847845,0.11343179825,0.130587902375,0.1056942125,0.42531122925,0.04748506575,0.074717507125,0.1092807935,0.06499283,0.01852184175,0.103178325125,0.036359999375,0.0340037185,0.1651270845,0.0346639305,0.0603993235,0.036682119625,0.031390701,0.028658314375,0.0476249035,0.07882102825,0.057747760125,0.109241502125,0.071302301125,0.104291276625,0.196388325625,0.054193727125,0.080864867625,0.0587081355,0.129305175125,0.133968781125,0.051144455125,0.0604337635,0.042403655625,0.042311037375,0.163912508875,0.045951769375,0.303209970875,0.110942083,0.035779192,0.060478507,0.145975944375,0.02403163975,0.598637213625,0.040956381375,0.1424070255,0.053259701375,0.0225708125,0.067728982375,0.054252899625,0.14940755975,0.08311213675,0.201460536625,0.1435643385,0.239882261125,0.923848786375,0.084426511,0.058333676625,0.035272126875,0.13481456825,0.3126033535,0.031287187375,0.0224259695,0.13492114475,0.027317703,0.07167232225,0.01902240225,0.635202059375,0.088747614625,0.038251738875,0.04403116825,0.044195362875,0.046035353375,0.108917364625,0.74799932375,0.07054635075,0.1254724815,0.0485139865,0.077874553875,0.91945118475,0.06386038375,0.164200102375,0.101964792,7.34012151725,0.385145339,0.057495979625,2.369880498625,0.02499931575,0.1132352185,0.146924135375,0.019800265375,0.162545919625,0.056470674,0.026029921125,0.23480100175,0.110014203875,0.254614551,0.030292533125,0.0468498945,0.398523762125,0.1721142305,0.096009022,0.115815761125,0.0367080275,0.227709261,0.143935815875,0.141019446375,0.1903477185,0.022474823875,0.032181126,0.067952050125,0.090419748875,0.05712081375,0.019597747875,0.051036613375,0.023868335875,0.051083543375,0.08312067975,0.068235549625,0.15833251825,0.17807413475,0.2855713395,0.02546195675,0.05966907,0.04337521775,0.033288647,0.12471504075,0.104651587625,0.058734017,0.547990355,0.097998098,0.073041258375,0.161222191125,0.084196245875,0.09637337825,0.01992198,0.036722862625,0.057660868625,0.043402821875,0.011938646875,0.019046418125,0.048495506125,0.0118143635,0.07697683,0.035481557875,0.15467487075,0.03948948325,0.015639591,0.034624709,0.053129132625,0.09670600725,0.399914826125,0.24974720125,0.245589129625,0.129536646125,0.126857927375,0.358619951125,0.338895926375,2.576800222375,0.416314124125,0.685489867,0.39273945325,0.709412372625,3.114996499625,0.30765262475,0.0691240395,2.444787830375,0.727993266125,0.331480939,0.361708726875,0.043158042125,0.015670281125,0.08909282875,0.969861798625,0.10883171975,0.257851716375,0.13431923725
