"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","HALLMARK_INTERFERON_GAMMA_RESPONSE","47/403","205/4393",0.229268292682927,2.49919506142952,6.98600637944223,1.16460469960587e-09,5.82302349802936e-08,5.82302349802936e-08,"109032/230073/16963/17858/66892/74735/15018/12258/14190/246727/16362/19039/547253/667373/231655/14960/236573/14964/20296/12265/16185/209086/14747/12370/22169/50908/243771/16149/27007/21354/17069/16196/672511/16169/20846/246728/14998/56417/14969/434341/20304/16651/76074/20821/18854/20306/12183",47
"HALLMARK_G2M_CHECKPOINT","HALLMARK_G2M_CHECKPOINT","44/403","198/4393",0.222222222222222,2.4223876481941,6.50851373659461,1.15907578550973e-08,2.89768946377434e-07,2.89768946377434e-07,"15366/105988/16551/65964/21973/12544/233406/22589/24061/15574/17216/98386/210106/14211/23834/80914/108000/22137/12021/21915/12051/18005/12530/78733/26909/17345/13405/16571/16882/75717/11799/17865/12190/17127/77891/14056/209737/26934/12443/12649/18854/17219/105727/27221",44
"HALLMARK_INTERFERON_ALPHA_RESPONSE","HALLMARK_INTERFERON_ALPHA_RESPONSE","27/403","100/4393",0.27,2.94320099255583,6.24646801242984,1.45236158268986e-07,2.42060263781644e-06,2.42060263781644e-06,"109032/23960/17858/14469/74153/74735/15018/246730/16362/19039/547253/211329/231655/68487/209086/20343/12370/22169/50908/243771/16149/21354/17069/80285/16196/56417/20821",27
"HALLMARK_E2F_TARGETS","HALLMARK_E2F_TARGETS","40/403","200/4393",0.2,2.18014888337469,5.4285845630896,1.11787632347641e-06,1.39734540434551e-05,1.39734540434551e-05,"15366/105988/17535/19139/21973/19355/19362/68275/110052/24061/15574/58184/17216/98386/69716/12419/26951/12021/108961/12704/12530/17345/16571/245688/11799/17865/12190/77891/14056/12189/70472/70218/26934/68298/19183/218210/12649/17219/20425/13433",40
"HALLMARK_ALLOGRAFT_REJECTION","HALLMARK_ALLOGRAFT_REJECTION","35/403","201/4393",0.174129353233831,1.89813957507747,4.14217521751641,0.000119015469685788,0.00119015469685788,0.00119015469685788,"226419/216799/14469/17086/15018/14191/16184/16818/18646/14960/16174/26411/16643/20296/16185/12444/12051/16428/16323/14999/16149/21354/14939/12988/16196/20846/12189/16173/14998/20304/12774/16408/12526/20306/50723",35
"HALLMARK_MITOTIC_SPINDLE","HALLMARK_MITOTIC_SPINDLE","34/403","199/4393",0.170854271356784,1.86243874459144,3.956742836959,0.000218189731376773,0.00181824776147311,0.00181824776147311,"68097/105988/16551/21973/77579/14086/208628/233406/75547/24061/236266/213498/74018/108000/94176/74470/22137/68743/13518/18005/16571/11799/223254/11789/12190/104027/17318/209737/26934/237860/76707/17886/208084/22330",34
"HALLMARK_INFLAMMATORY_RESPONSE","HALLMARK_INFLAMMATORY_RESPONSE","32/403","201/4393",0.159203980099502,1.73544189721368,3.39182158886498,0.00118966302208626,0.00849759301490185,0.00849759301490185,"19267/216799/110157/18439/18174/21336/23796/14367/11479/12775/16362/13136/16818/16174/20296/257632/16185/20343/14747/16323/19734/11988/17986/17069/80901/16169/16173/16835/13733/20304/20306/50723",32
"HALLMARK_KRAS_SIGNALING_UP","HALLMARK_KRAS_SIGNALING_UP","31/403","203/4393",0.152709359605911,1.66464569912846,3.08126071755767,0.00279095643432797,0.0174434777145498,0.0174434777145498,"78560/58205/223272/170744/11732/12402/17954/11796/11421/56068/94176/20440/101772/26411/18109/67776/12444/14747/16323/19734/22217/21912/66058/16792/21788/233315/16398/16002/64297/65963/12183",31
