"gene_symbol","WT2921C_OE","WT2910C_OE","WT2898C_OE","WT2965C_OE","KO2912C_OE","KO2918C_OE","KO2960C_OE","KO2913C_OE","C2890WT","C2917WT","C2893WT","WT2868C","WT2881C","WT2882C","KO2868C","KO2881C","KO2882C"
"Mpp7",132.703533980558,146.032752132253,280.332587553581,183.14725188907,192.137314483327,163.822990474687,144.5807901556,140.025003054521,286.957781846535,219.357224973286,219.224756749162,125.425156614,194.681401289793,154.380999079447,267.663702098404,245.155667937989,217.420812725748
"Mppe1",140.317671176164,142.059071802124,133.697080217862,90.2591719836085,102.039025770806,90.6693280614622,97.140218385794,112.428834569324,147.265723821535,160.342337036311,185.442581118964,70.3318635218693,51.6950613594365,85.8961949765345,79.7296133910141,126.99505321112,89.415485753013
"Mpped1",0,0,0,0,0,0,0,0,0,0,0,0,2.19978984508241,0,0,0,0
"Mpped2",0,0.993420082532332,0,0,0,0,0,2.04416062853316,2.52455526551204,1.11348845164105,2.87507877703819,3.51659317609346,2.19978984508241,0,0,0,0.9412156395054
"Mprip",4176.89811873232,6001.25071857782,6006.0178681095,5731.01926963883,5152.97080142572,5233.06269572916,4960.92836221404,4984.6856926781,5767.76726327317,6599.64605287648,6167.04397674693,3815.50359606141,4373.18221202382,3950.06420952901,6368.60626147814,6997.97958433799,5824.24237725942
"Mpst",753.799582364974,702.347998350359,564.115422338591,573.978229604501,652.398452002709,650.140295531621,684.49967839292,584.629939760483,592.428968973491,517.772130013086,573.57821601912,580.237874055421,678.635167207922,741.725251216292,570.310805990825,463.808020423222,743.560355209266
"Mpv17",858.222035333282,889.110973866438,806.495290346457,865.787008930148,937.890619850817,864.449616404168,908.148088164864,864.679945869525,584.855303176955,764.966566277398,692.175215571945,852.187746339983,776.525815314089,894.945490904164,818.448888483267,681.356068097923,837.681919159806
"Mpv17l",52.211226484154,40.7302233838256,61.2418883578593,65.7226980463169,41.2498189286239,42.243664210454,68.9017828085283,42.9273731991963,60.5893263722889,90.1925645829247,80.5022057570694,127.769552064729,144.086234852898,74.2886010607866,84.6110182925047,65.1539838213573,64.0026634863672
"Mpv17l2",307.828689479491,311.933905915152,296.721261902868,287.427266122559,297.432904906393,200.914988318013,272.218518964841,290.270809251708,293.689929221234,283.939555168467,334.22790783069,391.514040271739,344.267110755396,342.424020514563,258.714459779005,286.014945927653,229.656616039318
"Mpz",15.2282743912116,7.94736066025866,18.9763597728578,14.0208422498809,4.34208620301304,36.0616645698997,22.5907484618125,13.2870440854655,36.1852921390059,16.7023267746157,10.7815454138932,5.86098862682244,29.6971629086125,13.9291126988975,29.2884294089439,4.41721924212592,31.0601161036782
"Mpzl1",1256.33263727496,1710.66938212068,1889.87292101507,1614.14946401754,1633.70993388366,1397.13191876526,1257.17515189987,1238.76134089109,2073.50139140722,2245.90620695999,2158.46539186142,1084.28289596215,1675.13996703025,1405.67962319707,1466.86217289794,1521.73202891238,1362.88024600382
"Mpzl2",0,0,0,0,0,0,0,0,1.68303684367469,0,0,0,0,0,0,0,0
"Mpzl3",32.6320165525963,40.7302233838256,41.4029667771443,32.4231977028497,36.9077327256108,42.243664210454,32.7565852696282,14.3091243997321,68.162992168825,18.9293036778978,51.7514179866875,15.2385704297383,15.3985289155768,29.0189847893698,19.5256196059626,32.0248395054129,7.5297251160432
"Mr1",401.373803596934,390.414092435207,382.977442688585,331.242398153437,594.865809812786,493.529637970914,491.348779044423,446.649097334495,319.777000298191,290.620485878313,318.41497455698,239.128335974356,273.87383571276,277.421494586375,353.901855358073,354.481844180605,403.781509347817
