"ENSEMBL","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","SYMBOL","ENTREZID","GENENAME","regulated"
"ENSMUSG00000114995",258.587593980629,-3.79718904814127,0.301012021462636,-12.6147421943167,1.75129800003235e-36,1.05716256369695e-33,NA,NA,NA,"Down_in_KO_control"
"ENSMUSG00000004655",4297.17467199771,2.0707431795145,0.165615861503637,12.5032902085229,7.16243295325844e-36,4.18845649544766e-33,"Aqp1","11826","aquaporin 1","Up_in_KO_control"
"ENSMUSG00000048078",976.147409183378,3.11942773733496,0.252957568136461,12.3318221325252,6.10503755109622e-35,3.46192629374738e-32,"Tenm4","23966","teneurin transmembrane protein 4","Up_in_KO_control"
"ENSMUSG00000032572",177.822439120443,3.77910860788196,0.307699503074496,12.2818157654516,1.13423658924041e-34,6.24263802778113e-32,"Col6a4","68553","collagen, type VI, alpha 4","Up_in_KO_control"
"ENSMUSG00000055301",212.840643345835,-3.3667533502823,0.274626408065415,-12.2593940400676,1.49614487778705e-34,7.99924545657974e-32,"Adh7","11529","alcohol dehydrogenase 7 (class IV), mu or sigma polypeptide","Down_in_KO_control"
"ENSMUSG00000024376",155.985333470363,-3.61446940781838,0.297647957967954,-12.1434376116483,6.21586145026419e-34,3.23103931441094e-31,"Epb41l4a","13824","erythrocyte membrane protein band 4.1 like 4a","Down_in_KO_control"
"ENSMUSG00000032816",393.405730276042,2.09918739326951,0.173509814945164,12.0983783766523,1.07718008112538e-33,5.4479110427295e-31,"Igdcc4","56741","immunoglobulin superfamily, DCC subclass, member 4","Up_in_KO_control"
"ENSMUSG00000082082",271.73138455663,3.95443058728946,0.328393268130343,12.0417528952509,2.14351922164615e-33,1.05557039985959e-30,NA,NA,NA,"Up_in_KO_control"
"ENSMUSG00000025555",1832.87453579143,1.24300049334498,0.104255685406978,11.922615908118,9.02302214138322e-33,4.32943111106934e-30,"Farp1","223254","FERM, ARH/RhoGEF and pleckstrin domain protein 1","Up_in_KO_control"
"ENSMUSG00000000296",181.219999221239,-2.74740189467467,0.23085373592312,-11.9010501765916,1.1686712391434e-32,5.46733622452263e-30,"Tpd52l1","21987","tumor protein D52-like 1","Down_in_KO_control"
"ENSMUSG00000096225",318.067421137956,3.73462655034256,0.314292289318466,11.8826540684183,1.45667583856345e-32,6.64848169927752e-30,"Lhx8","16875","LIM homeobox protein 8","Up_in_KO_control"
"ENSMUSG00000046687",403.901671182071,2.45458175339552,0.207851417812464,11.8093096464234,3.49418435862257e-32,1.55682552149772e-29,"Gm5424","432466","argininosuccinate synthase pseudogene","Up_in_KO_control"
"ENSMUSG00000048402",355.955251153479,6.19695318656061,0.530910656479113,11.6723089109898,1.76565160774157e-31,7.68386942689952e-29,"Gli2","14633","GLI-Kruppel family member GLI2","Up_in_KO_control"
"ENSMUSG00000058665",132.331504004781,5.1110232759385,0.444675514625084,11.4938266395165,1.41693282956076e-30,6.02615091808422e-28,"En1","13798","engrailed 1","Up_in_KO_control"
"ENSMUSG00000029223",1514.17941186688,-2.17326409870415,0.189204624155164,-11.4863159841267,1.54563779923371e-30,6.42744891934674e-28,"Uchl1","22223","ubiquitin carboxy-terminal hydrolase L1","Down_in_KO_control"
"ENSMUSG00000022139",3261.56845783547,1.1804849113967,0.102901308005238,11.4720107477799,1.82371702992996e-30,7.41896016979985e-28,"Mbnl2","105559","muscleblind like splicing factor 2","Up_in_KO_control"
"ENSMUSG00000046387",205.044632639897,2.50068793544911,0.220586417979339,11.3365453700932,8.64917689872518e-30,3.44366058097541e-27,"Pcdhb17","93888","protocadherin beta 17","Up_in_KO_control"
"ENSMUSG00000029810",2827.44173688097,2.28753171439129,0.201838831267138,11.3334569965067,8.95972251182611e-30,3.49298515341254e-27,"Tmem176b","65963","transmembrane protein 176B","Up_in_KO_control"
"ENSMUSG00000028972",119.182710655484,-6.06613109939566,0.536173557676865,-11.3137453582736,1.1219581435504e-29,4.28473525311401e-27,"Car6","12353","carbonic anhydrase 6","Down_in_KO_control"
"ENSMUSG00000036111",127.44398916218,-3.46100163269182,0.306490028873319,-11.2923792183867,1.43109532462317e-29,5.35601736193468e-27,"Lmo1","109594","LIM domain only 1","Down_in_KO_control"
