"gene","cor","p.value","p.adj","gene_symbol"
"ENSG00000182492.16",0.66135693641656,2.55451882769224e-64,1.45559037320731e-59,"FAM153B"
"ENSG00000138964.17",0.642105074818374,1.40728397144805e-59,4.00942239885406e-55,"CENPE"
"ENSG00000101194.18",0.638276171100276,1.12483269077941e-58,2.13646971844338e-54,"TCFL5"
"ENSG00000143110.12",0.636214358271026,3.40328729320633e-58,4.84806783135474e-54,"CCN1"
"ENSG00000111341.10",0.631433325397915,4.29390831737877e-57,4.89342379665119e-53,"SCNN1A"
"ENSG00000132000.13",0.621660578516045,6.67146638568171e-55,6.3357804353755e-51,"ZNF132"
"ENSG00000171840.12",0.616971085738982,7.05496145581271e-54,5.61953830365615e-50,"NMRAL2P"
"ENSG00000108387.15",0.616746753527079,7.88970120377832e-54,5.61953830365615e-50,"CASC3"
"ENSG00000140368.13",0.614358706041262,2.58007886510678e-53,1.58477635316414e-49,"MFAP1"
"ENSG00000142552.8",0.614186292749745,2.80940234430114e-53,1.58477635316414e-49,"NLRP12"
"ENSG00000100365.16",0.614013606263462,3.05936011737343e-53,1.58477635316414e-49,"IFT27"
"ENSG00000162576.17",0.612980604206287,5.08844377436697e-53,2.3587961274872e-49,"JAK1"
"ENSG00000112799.9",0.612866676098706,5.38150430096586e-53,2.3587961274872e-49,"SLC29A1"
"ENSG00000172965.17",0.610359118843815,1.83509496645698e-52,7.0504868164463e-49,"CFL1"
"ENSG00000247774.7",0.610335848285801,1.85600993746502e-52,7.0504868164463e-49,"AC093789.1"
"ENSG00000161381.14",0.607877566408926,6.11249195327404e-52,2.17684939993443e-48,"RPL8"
"ENSG00000166928.11",0.607281329761699,8.14866391693561e-52,2.73128834500534e-48,"DCTN5"
"ENSG00000105329.11",0.606772175500342,1.04113699961788e-51,3.29583485417924e-48,"CACTIN"
"ENSG00000143387.14",0.605884349532398,1.59447698851616e-51,4.78183648855997e-48,"CASQ1"
"ENSG00000222041.11",0.60518771204606,2.22565802623483e-51,6.34101099964434e-48,"AL021407.2"
"ENSG00000137101.13",0.604563908342719,2.99814291001283e-51,8.13510386454481e-48,"DERL1"
"ENSG00000011600.12",0.599544536357207,3.21872742118917e-50,8.33665032667181e-47,"MAP4K3"
"ENSG00000204472.13",0.59651235564833,1.32320490310679e-49,3.27815385147514e-46,"AC022080.1"
"ENSG00000204482.11",0.59455351352211,3.27177713399126e-49,7.76788053633149e-46,"INF2"
"ENSG00000086991.13",0.59173875040726,1.18858550312073e-48,2.70907162213288e-45,"ALG9"
"ENSG00000129038.16",0.591075429848386,1.60789024227097e-48,3.52381514980161e-45,"DLL4"
"ENSG00000167261.14",0.589023958582439,4.07555348187974e-48,8.60107825744406e-45,"COQ4"
"ENSG00000140678.17",0.585870417831472,1.68079045216326e-47,3.42046859838267e-44,"RLBP1"
"ENSG00000137868.19",0.584637313057363,2.91268096391427e-47,5.72301634499307e-44,"KIF23"
"ENSG00000015285.11",0.584399283991451,3.23793084385717e-47,6.15001791379417e-44,"YAF2"
"ENSG00000180353.11",0.582915302312719,6.25231609124517e-47,1.14923620385562e-43,"NKX2-6"
"ENSG00000150782.12",0.582757408227584,6.70440987006272e-47,1.19382493376889e-43,"HNMT"
"ENSG00000205403.13",0.582566743332405,7.29375093351039e-47,1.25940976346168e-43,"LY6G5C"
"ENSG00000167613.16",0.581756892749874,1.04255769715283e-46,1.74723471004311e-43,"MVD"
"ENSG00000089820.16",0.580820497747732,1.57380744494112e-46,2.56220348629114e-43,"ZBTB25"
"ENSG00000166448.15",0.580518824378299,1.79658630391992e-46,2.84364678287948e-43,"MSS51"
"ENSG00000123329.20",0.579711671771523,2.55853053317564e-46,3.94020617056436e-43,"GUCY1B2"
"ENSG00000168961.17",0.579484660070466,2.82551373032815e-46,4.23685783862707e-43,"FSTL5"
"ENSG00000110852.4",0.579344153048382,3.00442328605193e-46,4.3896164939109e-43,"VWF"
"ENSG00000110077.14",0.579231873753227,3.1554319312402e-46,4.49499167184995e-43,"UNC93B1"
"ENSG00000066336.12",0.577887768659107,5.66729981423634e-46,7.87630270036587e-43,"CD84"
"ENSG00000106624.11",0.576943769510258,8.53663883122666e-46,1.14703290602869e-42,"COA1"
"ENSG00000084636.18",0.576911734379335,8.65594056952912e-46,1.14703290602869e-42,"EIF3I"
"ENSG00000198223.17",0.576418766341382,1.07147404684949e-45,1.38758324235297e-42,"AKAP17A"
"ENSG00000126860.12",0.575396213131319,1.66609320968396e-45,2.10968127068892e-42,"KTN1"
"ENSG00000089327.15",0.575343604539253,1.70429438398597e-45,2.11113909334575e-42,"FUS"
"ENSG00000163453.11",0.574486764047603,2.46402884358512e-45,2.9872942029005e-42,"HIPK1"
"ENSG00000214787.10",0.572955658522346,4.74857516616833e-45,5.63705336548829e-42,"YBX2P1"
"ENSG00000099998.18",0.571376110720683,9.30960442718029e-45,1.08259299972482e-41,"SUSD2"
"ENSG00000223865.11",0.571041367102555,1.07321797823581e-44,1.22306067235709e-41,"RNU6-1050P"
"ENSG00000137809.17",0.570702856516125,1.23898959054197e-44,1.36456333844261e-41,"FDX1"
"ENSG00000137841.12",0.570690914503382,1.24527989328049e-44,1.36456333844261e-41,"CTDSPL2"
"ENSG00000106483.12",0.57052067994363,1.33847017202157e-44,1.43900695984832e-41,"PHF14"
"ENSG00000171476.22",0.569906329470666,1.73605873152607e-44,1.83189560335346e-41,"KCNK3"
"ENSG00000092929.12",0.56962507670356,1.95522583248517e-44,2.02564951201522e-41,"CLSPN"
"ENSG00000130755.13",0.569541349858275,2.02561985854009e-44,2.06110437784773e-41,"PRDM12"
"ENSG00000129009.13",0.569356519955393,2.19004155988636e-44,2.18931154603307e-41,"INO80"
"ENSG00000169413.3",0.568869092319813,2.68989269221297e-44,2.6426340602584e-41,"SH3TC2"
"ENSG00000158869.11",0.567765505904357,4.27889020812241e-44,4.13246513472921e-41,"TAGLN2"
"ENSG00000105122.13",0.567411099860995,4.9649025489486e-44,4.71508520236067e-41,"FAM32A"
"ENSG00000154589.7",0.566495365846264,7.28473401843242e-44,6.80477752629996e-41,"DISP1"
"ENSG00000107551.21",0.565528241410322,1.09067852722476e-43,1.002386341287e-40,"PDLIM1"
"ENSG00000178860.8",0.565176394713944,1.26276549003363e-43,1.14212127599375e-40,"EPM2AIP1"
"ENSG00000127084.19",0.56373342511081,2.29860620890389e-43,2.04651375608676e-40,"MAP2K2"
"ENSG00000135077.9",0.563087883288652,3.00214118674428e-43,2.63176933787501e-40,"KLB"
"ENSG00000167994.13",0.562773650141059,3.41812948702444e-43,2.95103691363848e-40,"MRPL58"
"ENSG00000142347.19",0.560999131709867,7.0944486760729e-43,6.03356388076582e-40,"COL6A2"
"ENSG00000110446.11",0.560573391904205,8.44733986698594e-43,7.07849813177538e-40,"NECTIN1"
"ENSG00000005059.16",0.559242696564834,1.45525717826199e-42,1.20176825035575e-39,"SLC25A5"
"ENSG00000072694.21",0.558594907402269,1.89472954671502e-42,1.54233691859098e-39,"TRHDE"
"ENSG00000213654.10",0.557296108062701,3.210517284157e-42,2.57659838547254e-39,"RNU6-1300P"
"ENSG00000130775.16",0.557048985841078,3.54844453586408e-42,2.80824886247321e-39,"TRIM28"
"ENSG00000167851.15",0.556775262463682,3.96403148162844e-42,3.09417092951603e-39,"KLK1"
"ENSG00000267121.6",0.556575652334267,4.29719212708712e-42,3.30889600802096e-39,"AC134312.6"
"ENSG00000237181.1",0.556144382814224,5.11477473076177e-42,3.88593305244715e-39,"SUMO1P4"
"ENSG00000204397.8",0.555759304593698,5.97411163972714e-42,4.47909020188542e-39,"AL157414.1"
"ENSG00000087116.16",0.555535804522701,6.53701205504403e-42,4.83747381699303e-39,"NLK"
"ENSG00000105664.11",0.555290873175697,7.21441507676446e-42,5.27031519857841e-39,"PIK3R2"
"ENSG00000280721.1",0.555174096675688,7.56144686667516e-42,5.45390891025338e-39,"AC019206.1"
"ENSG00000157368.11",0.554243397246261,1.09883786113774e-41,7.82661002068623e-39,"KLHL40"
"ENSG00000105639.20",0.55415023795018,1.14065407663705e-41,7.94107481440719e-39,"KLF1"
"ENSG00000141293.16",0.554145590133786,1.14278116351308e-41,7.94107481440719e-39,"GID4"
"ENSG00000102359.8",0.554080121041176,1.17316453684469e-41,8.05398656312619e-39,"ITIH6"
"ENSG00000163154.6",0.553553099340829,1.44878168745185e-41,9.82774158722544e-39,"H3-3A"
"ENSG00000183160.9",0.55299729445832,1.8091534407222e-41,1.21279261418579e-38,"C11orf54"
"ENSG00000204161.14",0.552288802900094,2.39987009804578e-41,1.59008137275287e-38,"SNORA62"
"ENSG00000079931.15",0.552049385683413,2.6399092939799e-41,1.72901921241688e-38,"EPB41L2"
"ENSG00000258733.6",0.55065121969459,4.59938810104036e-41,2.97815606119751e-38,"TAS2R43"
"ENSG00000150337.13",0.550168083619275,5.56867518442783e-41,3.5652660750998e-38,"FAU"
"ENSG00000149781.13",0.549734767390413,6.60883022568779e-41,4.18419727877684e-38,"ESAM"
"ENSG00000104894.12",0.548930129276687,9.0769870349394e-41,5.6786712987704e-38,"DOT1L"
"ENSG00000145423.5",0.548889093956949,9.22486816429166e-41,5.6786712987704e-38,"ATP10D"
"ENSG00000114013.16",0.548877168718515,9.2682899700891e-41,5.6786712987704e-38,"CRBN"
"ENSG00000075884.14",0.548818715187715,9.4840776875165e-41,5.74906628417423e-38,"SEC31B"
"ENSG00000102466.16",0.54875998857932,9.70588869449989e-41,5.82159203896103e-38,"ARMCX3"
"ENSG00000183722.9",0.548122401814596,1.24713273378482e-40,7.40238232331175e-38,"EP400"
"ENSG00000104814.13",0.547600307430074,1.5307140860516e-40,8.99191951930991e-38,"KCNN4"
"ENSG00000271605.6",0.546826968687545,2.07208898931418e-40,1.20479288469501e-37,"AC005262.1"
"ENSG00000177363.5",0.546543014762209,2.31532459223856e-40,1.3326213190944e-37,"RHOG"
"ENSG00000197859.11",0.545718240218889,3.19420821419985e-40,1.82009178253322e-37,"GPX1P1"
"ENSG00000140511.12",0.545689910550867,3.2296582607748e-40,1.82207086492286e-37,"MAN2C1"
"ENSG00000164932.13",0.545311876800662,3.74175877408345e-40,2.09028585005931e-37,"OSGIN2"
"ENSG00000262370.6",0.544890806550234,4.40733626587551e-40,2.43819832782381e-37,"EFL1P1"
"ENSG00000173372.17",0.544559422189177,5.0125859905518e-40,2.746366945458e-37,"RHOD"
"ENSG00000167077.13",0.543967290831376,6.30617219790748e-40,3.4222095048473e-37,"TSC22D4"
"ENSG00000110876.10",0.543792413369939,6.74798398870284e-40,3.62742335528563e-37,"P3H3"
"ENSG00000106819.13",0.543157612667898,8.62541677212015e-40,4.59331657095494e-37,"MEGF9"
"ENSG00000102265.12",0.541747556557185,1.48514336911541e-39,7.83564391810788e-37,"BRS3"
"ENSG00000100055.21",0.54165896542712,1.53658936888116e-39,8.03269714020343e-37,"TOP3B"
"ENSG00000088320.4",0.541137141518235,1.87750980296134e-39,9.72567146204912e-37,"EDEM2"
"ENSG00000170909.13",0.54025920637612,2.62816084190041e-39,1.34914624263358e-36,"KCNS3"
"ENSG00000010671.16",0.540041244135611,2.85660143406792e-39,1.453321484952e-36,"LRRC23"
"ENSG00000102524.11",0.539758377088497,3.18263551236007e-39,1.60486508079459e-36,"NALCN"
"ENSG00000106991.14",0.539216993282182,3.91288336307434e-39,1.95578953430999e-36,"LHX6"
"ENSG00000167895.15",0.538148883537345,5.87505036099084e-39,2.9110108227793e-36,"KRT1"
"ENSG00000106333.13",0.53535313183098,1.69066628307129e-38,8.30481512721422e-36,"SPAM1"
"ENSG00000171812.13",0.535149361275974,1.82535902779671e-38,8.88981049255422e-36,"SLC25A33"
"ENSG00000160013.9",0.533739952813534,3.09732294188991e-38,1.49566575043923e-35,"ANKRD18CP"
"ENSG00000187260.16",0.533264571263371,3.69996779809751e-38,1.7716627319613e-35,"KRTAP6-2"
"ENSG00000144810.16",0.532657804218442,4.64056759827596e-38,2.20353485264469e-35,"POMGNT2"
"ENSG00000154096.14",0.531707286177328,6.61112588810228e-38,3.11329391925584e-35,"CEBPG"
"ENSG00000085514.16",0.531543846552835,7.02514788182411e-38,3.28114714306737e-35,"SLC25A24"
"ENSG00000162511.8",0.531473280413885,7.21175198292958e-38,3.34091739625455e-35,"FAM151A"
"ENSG00000149633.12",0.531408849541851,7.38641789051185e-38,3.39423772434884e-35,"FADS1"
"ENSG00000118473.22",0.530457570405619,1.05104489901354e-37,4.79116715125523e-35,"ELOVL4"
"ENSG00000160219.12",0.529245209999567,1.64493324233553e-37,7.43888421281913e-35,"ANKLE1"
"ENSG00000204257.15",0.528854286064403,1.89979082504654e-37,8.52377803165172e-35,"RNA5SP88"
"ENSG00000166793.13",0.528809164495866,1.93161739750448e-37,8.59886647868772e-35,"CFAP52"
"ENSG00000028137.19",0.526726182961807,4.14791100269345e-37,1.83218695228275e-34,"SH2D2A"
"ENSG00000189320.9",0.526393029259722,4.68491626491214e-37,2.05347087454584e-34,"ZNF292"
"ENSG00000137225.13",0.526115953102834,5.18358147614828e-37,2.25469966482752e-34,"ARHGEF39"
"ENSG00000108950.12",0.524476119071899,9.41421503934285e-37,4.06387414512723e-34,"DUSP3"
"ENSG00000159403.18",0.524018344888674,1.11141742244083e-36,4.76162978557149e-34,"GIP"
"ENSG00000049540.18",0.523712902395311,1.2414211440837e-36,5.24322386619199e-34,"LTBP1"
"ENSG00000143851.15",0.523711102435105,1.24223025558681e-36,5.24322386619199e-34,"SRP9"
"ENSG00000178033.6",0.523568122552369,1.30819953301936e-36,5.48106746992473e-34,"SLC35G5"
"ENSG00000100298.16",0.523543044455837,1.32012290717107e-36,5.49065134113248e-34,"MCAT"
"ENSG00000019582.15",0.523150940828755,1.52118013589319e-36,6.28104096545867e-34,"SYT13"
"ENSG00000161791.14",0.522712288127485,1.78221784159536e-36,7.30593919654281e-34,"FDXR"
"ENSG00000164220.7",0.522646157000168,1.82524580610293e-36,7.42888080553937e-34,"NPY5R"
"ENSG00000138311.18",0.522373312347051,2.01392394723238e-36,8.13868088207434e-34,"ATAD1"
"ENSG00000010295.20",0.522255879964977,2.10096381327309e-36,8.4161224104003e-34,"NCAPD2"
"ENSG00000187688.15",0.522241181688908,2.11211720518637e-36,8.4161224104003e-34,"DYNC2H1"
"ENSG00000178199.14",0.521903666937094,2.38500302400623e-36,9.43749009103464e-34,"ARL6IP6"
"ENSG00000141480.18",0.521771802041052,2.50086429477371e-36,9.82770678486214e-34,"TAF4B"
"ENSG00000182183.15",0.52163783993649,2.62427729055682e-36,1.02420509789875e-33,"PRKAG1"
"ENSG00000166927.13",0.521077540315825,3.20926492369568e-36,1.24399404501431e-33,"C18orf54"
"ENSG00000227039.6",0.520669948701707,3.71432410360437e-36,1.43003987667217e-33,"FRG2B"
"ENSG00000119714.11",0.520314036980589,4.21925404469785e-36,1.61353902497267e-33,"ABCD4"
"ENSG00000010327.10",0.520148094893792,4.47736729564609e-36,1.70083243915473e-33,"NISCH"
"ENSG00000265743.1",0.519750100942927,5.16193168888898e-36,1.94789423552704e-33,"AC119674.1"
"ENSG00000100060.18",0.519711601247942,5.23341402177296e-36,1.96187608141214e-33,"ESS2"
"ENSG00000130592.17",0.518934286463627,6.90580785854766e-36,2.57189436331963e-33,"IQCN"
"ENSG00000131378.14",0.5188150302262,7.20548769147801e-36,2.66607723472798e-33,"NFATC1"
"ENSG00000126264.10",0.518667182470709,7.59495542424051e-36,2.79205261308805e-33,"F10"
"ENSG00000186818.12",0.518599514067768,7.78009896078662e-36,2.84178089028578e-33,"RPS23"
"ENSG00000235505.7",0.518507466071535,8.03914265330284e-36,2.91769673584617e-33,"AC079763.1"
"ENSG00000120708.17",0.518031542512535,9.52110126053891e-36,3.42273056977919e-33,"WBP4"
"ENSG00000117122.14",0.518022774568629,9.55080045269285e-36,3.42273056977919e-33,"ETV3"
"ENSG00000143226.15",0.517988204605781,9.66879438652166e-36,3.44335983086494e-33,"ALDH9A1"
"ENSG00000182557.8",0.51785530866695,1.0135994205024e-35,3.58732351426379e-33,"SPACA6"
"ENSG00000215788.11",0.517577072037545,1.11877891668029e-35,3.93513218835554e-33,"PGAM1P4"
"ENSG00000155465.20",0.517459076383915,1.16658437674977e-35,4.07810701666128e-33,"OTUD6B"
"ENSG00000134802.18",0.517338095763395,1.21770012983603e-35,4.23083970110896e-33,"CDCA8"
"ENSG00000179772.8",0.51713077579518,1.31050464867829e-35,4.52568881129318e-33,"LINC00174"
"ENSG00000241106.8",0.517103719390194,1.32312184964169e-35,4.54173530809838e-33,"S100A11P5"
"ENSG00000109861.17",0.517067161818557,1.34036106255809e-35,4.5733601021331e-33,"NCAPG"
"ENSG00000146674.15",0.516324089006661,1.74319799184247e-35,5.91245028411761e-33,"MTFR2"
"ENSG00000151650.8",0.515844982551962,2.06434050653038e-35,6.96024771613061e-33,"ANKRD50"
"ENSG00000096996.16",0.51552409954692,2.31152820124506e-35,7.74783461383203e-33,"IFT74"
"ENSG00000172243.18",0.515465833590812,2.35945889584626e-35,7.86224136515881e-33,"ORMDL3"
"ENSG00000095970.17",0.514207864105566,3.67139165319078e-35,1.2162765569213e-32,"SMIM24"
"ENSG00000162267.12",0.513988341373025,3.9651261930765e-35,1.30599338501556e-32,"SPSB3"
"ENSG00000222009.8",0.513207870007516,5.21076094337899e-35,1.70640442134873e-32,"H4C10P"
"ENSG00000109743.11",0.513040790232539,5.52408180894101e-35,1.79867260317296e-32,"CLNK"
"ENSG00000183484.12",0.512929795073488,5.74247234144035e-35,1.85915804822507e-32,"RUVBL2"
"ENSG00000140545.15",0.512691496663991,6.24064796392075e-35,2.00903029170717e-32,"PML"
"ENSG00000077420.16",0.51256528877176,6.52159399507141e-35,2.08767947996159e-32,"EXOSC5"
"ENSG00000267369.1",0.51241870529954,6.86365232350221e-35,2.18490376003061e-32,"AL022341.2"
"ENSG00000123342.16",0.511851905507185,8.36183057065432e-35,2.64703037636919e-32,"CENPK"
"ENSG00000203747.12",0.511295437875495,1.01467731559352e-34,3.19432752043282e-32,"RNU4-12P"
"ENSG00000225217.1",0.511131361613636,1.07417221977065e-34,3.36304435465667e-32,"AL591846.1"
"ENSG00000169442.9",0.510686794808427,1.25330252762139e-34,3.90242794133304e-32,"HSPB3"
"ENSG00000166428.14",0.510541442828762,1.31805772965906e-34,4.0817525811795e-32,"C11orf65"
"ENSG00000143119.14",0.510206589725437,1.48011953861894e-34,4.5588481854079e-32,"PRKACB"
"ENSG00000128262.8",0.509931225834686,1.62805879350764e-34,4.98754936090638e-32,"PPAT"
"ENSG00000182575.8",0.509702378000557,1.76208023815401e-34,5.36925636632373e-32,"C1S"
"ENSG00000196126.11",0.509683030697705,1.77389939644216e-34,5.37651922918462e-32,"PCDH18"
"ENSG00000185291.12",0.509246537011635,2.06243823161998e-34,6.21797845904435e-32,"SEMA4B"
"ENSG00000145824.13",0.508421417834615,2.74062169316173e-34,8.21912445779204e-32,"HAPLN1"
"ENSG00000198286.10",0.508243383817938,2.91370336522702e-34,8.69244667298432e-32,"ENTPD7"
"ENSG00000145506.14",0.508152017061572,3.00668825867307e-34,8.92313039934637e-32,"KLHL8"
"ENSG00000184060.11",0.508062392653331,3.10075384309302e-34,9.15461423488516e-32,"CHEK2"
"ENSG00000174600.14",0.50749449014042,3.76834017112843e-34,1.10682366644881e-31,"STAG3L3"
"ENSG00000115085.14",0.507181921425947,4.19460401652005e-34,1.22570631520681e-31,"IL1A"
"ENSG00000069493.15",0.506955647124106,4.5326559630161e-34,1.31180514844084e-31,"ABCC9"
"ENSG00000160593.19",0.506947709392809,4.54499237602914e-34,1.31180514844084e-31,"CACFD1"
"ENSG00000172346.15",0.506939160209349,4.5583162701828e-34,1.31180514844084e-31,"MRPL13"
"ENSG00000008517.18",0.506695173580927,4.95531230720162e-34,1.41888769133998e-31,"MMP25"
"ENSG00000183087.15",0.506591363412602,5.13443516387272e-34,1.46282625036316e-31,"VMO1"
"ENSG00000182326.15",0.506218968752655,5.83137090665364e-34,1.65312112254742e-31,"GET1"
"ENSG00000214866.9",0.505952626187051,6.38652518923638e-34,1.80153758320732e-31,"NT5C3AP1"
"ENSG00000087245.13",0.505771964056297,6.79256629482077e-34,1.90663655194671e-31,"UIMC1"
"ENSG00000237797.1",0.505689218478312,6.98697535069807e-34,1.95159236499082e-31,"Z82210.1"
"ENSG00000126882.13",0.505308927966278,7.95372155356536e-34,2.21078540411565e-31,"L3HYPDH"
"ENSG00000140937.14",0.505062887901788,8.64859281592638e-34,2.39225954972962e-31,"UQCRC2"
"ENSG00000169169.15",0.505022921548687,8.76700724178221e-34,2.41329874224151e-31,"UQCRFS1"
"ENSG00000146192.15",0.504974918059923,8.91135846107995e-34,2.44124094457114e-31,"PCDHB18P"
"ENSG00000146094.15",0.504603891138143,1.01094014701081e-33,2.75619045535038e-31,"KCNMB1"
"ENSG00000158473.8",0.50454224977815,1.03233389085479e-33,2.8011151159427e-31,"WASF2"
"ENSG00000140030.6",0.504496067874126,1.04865535842021e-33,2.83191616010152e-31,"CBLN3"
"ENSG00000142303.14",0.504323936956694,1.11177212213633e-33,2.98820223072879e-31,"COL6A1"
"ENSG00000051523.11",0.504152584637777,1.17833729891593e-33,3.15224589809993e-31,"POLQ"
"ENSG00000140749.9",0.504084787908658,1.20575073425773e-33,3.21050853218409e-31,"ZNF710"
"ENSG00000272379.1",0.503713788483261,1.36733232428768e-33,3.62381224047611e-31,"AC007993.2"
"ENSG00000179715.13",0.503524948291364,1.45763374478359e-33,3.8275312632034e-31,"PACS2"
"ENSG00000104903.5",0.502939868490993,1.77660597478498e-33,4.64370573620289e-31,"KLC3"
"ENSG00000105383.15",0.502759163245786,1.88843242208611e-33,4.91345971885335e-31,"ICAM4"
"ENSG00000173369.17",0.50237627172941,2.14892472949862e-33,5.56581272779821e-31,"ESRRA"
"ENSG00000259436.1",0.50232817224423,2.1840674427087e-33,5.63123741868709e-31,"AC007406.3"
"ENSG00000225783.8",0.50192521743877,2.50173007825407e-33,6.42121989139618e-31,"RPS28P5"
"ENSG00000158517.15",0.501524924466946,2.86251390102474e-33,7.31430065445251e-31,"GPRASP2"
"ENSG00000110934.13",0.501470311911096,2.91557236531374e-33,7.41661736374743e-31,"TSPAN11"
"ENSG00000131401.11",0.500935239293702,3.4897609428571e-33,8.83778081266402e-31,"CDX4"
"ENSG00000108821.14",0.500766116800741,3.69354563238535e-33,9.31247449906856e-31,"HSD17B1"
"ENSG00000187796.15",0.500388221707643,4.19245012390374e-33,1.05237885687295e-30,"HSPA14"
"ENSG00000156127.8",0.500272819093739,4.35770403504508e-33,1.08906286675835e-30,"RASA2"
"ENSG00000237637.1",0.500086618304717,4.63803940229358e-33,1.15406167328424e-30,"Z74696.2"
"ENSG00000026025.16",0.49961982182137,5.4217725233743e-33,1.34320878327996e-30,"SEC63"
"ENSG00000238121.6",0.499547695317696,5.55404084161028e-33,1.37002078439738e-30,"CD24P1"
"ENSG00000248540.3",0.499406365252505,5.82254945955147e-33,1.42396623038789e-30,"RBMY1B"
"ENSG00000141753.7",0.499406280051574,5.822715145055e-33,1.42396623038789e-30,"WDR45B"
"ENSG00000167208.15",0.498381352758896,8.19474897160747e-33,1.99544430185514e-30,"SAMD14"
"ENSG00000288018.1",0.498368611725929,8.22957496246044e-33,1.99544430185514e-30,"AC021753.1"
"ENSG00000204577.11",0.497667097400259,1.0391153426207e-32,2.50889115838432e-30,"EFCAB2"
"ENSG00000265206.5",0.49758069664384,1.0693559598648e-32,2.57101147464372e-30,"AC134508.1"
"ENSG00000214063.11",0.497327546357371,1.16306715436272e-32,2.77549422417957e-30,"AC124293.1"
"ENSG00000007129.18",0.497324746203185,1.16414790821312e-32,2.77549422417957e-30,"CCDC124"
"ENSG00000175857.8",0.49706430700222,1.26913829041084e-32,3.01319870524583e-30,"FOSL1"
"ENSG00000105928.16",0.496890048669664,1.3445671819542e-32,3.17903662219637e-30,"CBLL1"
"ENSG00000108798.9",0.496762297288457,1.40266883567987e-32,3.30270549280475e-30,"KAT2A"
"ENSG00000204136.11",0.49674287833875,1.41171561229898e-32,3.31032787260939e-30,"RNA5SP277"
"ENSG00000110324.11",0.49643204548636,1.56464071323206e-32,3.65388493773261e-30,"APOA5"
"ENSG00000121898.13",0.496398184159676,1.58225986310691e-32,3.6799489493753e-30,"GHSR"
"ENSG00000183114.8",0.495979383051912,1.8171106831585e-32,4.2089749527258e-30,"RBM10"
"ENSG00000120820.12",0.49565184857579,2.02455283678815e-32,4.67048765963667e-30,"EGR1"
"ENSG00000211772.11",0.495543809470786,2.09799266610377e-32,4.82039193980883e-30,"RNU6-997P"
"ENSG00000205542.11",0.495270630221388,2.29566156181705e-32,5.25337716682319e-30,"AADACL4"
"ENSG00000102879.16",0.495174551480226,2.36947731620724e-32,5.40060747819219e-30,"MGRN1"
"ENSG00000142512.15",0.494977073330473,2.52865406344867e-32,5.74044769678759e-30,"NTN5"
"ENSG00000146112.12",0.494893384238199,2.59926372029971e-32,5.87732722406341e-30,"MYLK4"
"ENSG00000179954.16",0.49471832097399,2.75334021581996e-32,6.20110983547972e-30,"MAF1"
"ENSG00000069424.15",0.494480173832875,2.97754537730759e-32,6.67966587182534e-30,"DNAJA2"
"ENSG00000135439.11",0.493938183735855,3.55741728575334e-32,7.94922330821611e-30,"PHF21A"
"ENSG00000287255.1",0.492463900485753,5.7628715862066e-32,1.28271166349078e-29,"AC090983.1"
"ENSG00000124256.15",0.492099589738358,6.49012104354595e-32,1.43896337425016e-29,"ANKRD60"
"ENSG00000159189.12",0.491635847861299,7.54855694579602e-32,1.66714854003257e-29,"TOMM40L"
"ENSG00000010610.10",0.490989473188823,9.31423264153186e-32,2.0491671434252e-29,"ZNF200"
"ENSG00000163599.17",0.490884405592615,9.63755109289614e-32,2.11214345701659e-29,"HDAC11"
"ENSG00000167083.7",0.490728678056066,1.01373015134814e-31,2.20436200110589e-29,"MS4A14"
"ENSG00000133069.17",0.490723461887434,1.0154477566399e-31,2.20436200110589e-29,"CDK8"
"ENSG00000244682.7",0.490717424092045,1.01743950841658e-31,2.20436200110589e-29,"KRTAP9-4"
"ENSG00000171860.5",0.49063980672377,1.0433909798455e-31,2.25202505388548e-29,"TCEA2"
"ENSG00000122641.11",0.490474440255403,1.10088651096761e-31,2.3671552559036e-29,"HERPUD2"
"ENSG00000198821.11",0.490410709510641,1.12387244785744e-31,2.40749533651747e-29,"PPIAP22"
"ENSG00000013725.14",0.489567445636129,1.47668155447071e-31,3.15141541780134e-29,"GPRC5A"
"ENSG00000131042.15",0.489496095716078,1.51113795716126e-31,3.21291611705245e-29,"HABP4"
"ENSG00000121966.7",0.48928030607505,1.62026422175584e-31,3.4321292051996e-29,"ZSCAN20"
"ENSG00000105246.6",0.488552483265311,2.04909627479859e-31,4.3084706580922e-29,"AKT2"
"ENSG00000138185.20",0.488504562107291,2.08098091756916e-31,4.35408379031795e-29,"TRIM54"
"ENSG00000166482.12",0.488496977300298,2.08607233070111e-31,4.35408379031795e-29,"MOGAT2"
"ENSG00000184232.9",0.488323034575566,2.20627740758835e-31,4.58817127597781e-29,"DUSP5P1"
"ENSG00000025708.14",0.488116207665123,2.35815578418885e-31,4.88618453595873e-29,"HSD17B6"
"ENSG00000235531.11",0.486991836794417,3.38379520573593e-31,6.98594328326228e-29,"FDPSP2"
"ENSG00000274565.1",0.486487810339245,3.97666615413868e-31,8.15518186580731e-29,"AC078795.1"
"ENSG00000079263.19",0.486486161010404,3.97876583193421e-31,8.15518186580731e-29,"XRCC5"
"ENSG00000276231.5",0.486380018847697,4.11622284977543e-31,8.40668438003776e-29,"YWHAQP7"
"ENSG00000264707.1",0.486171110029558,4.40063870842211e-31,8.95545693730714e-29,"AC120498.3"
