"gene","cor","p.value","p.adj","gene_symbol"
"ENSG00000188848.16",0.942389651525799,1.97664351564123e-25,1.03356712789364e-20,"BEND4"
"ENSG00000211689.7",0.926477633504683,7.27222259241842e-23,1.90128623567483e-18,"TRGC1"
"ENSG00000159182.5",0.908308038313238,1.46146967890564e-20,2.06903223435281e-16,"PRAC1"
"ENSG00000135052.16",0.907717978382475,1.7035203679218e-20,2.06903223435281e-16,"GOLM1"
"ENSG00000285454.1",0.907138065070444,1.97845840841555e-20,2.06903223435281e-16,"AC111006.1"
"ENSG00000158715.6",0.903745253432396,4.65755048726236e-20,3.97812553370006e-16,"SLC45A3"
"ENSG00000189060.5",0.903202444215373,5.3255711021248e-20,3.97812553370006e-16,"H1-0"
"ENSG00000229637.4",0.902098885380212,6.97680085719328e-20,4.56012425027224e-16,"PRAC2"
"ENSG00000164647.9",0.89986269578897,1.19431475810281e-19,6.93883604293756e-16,"STEAP1"
"ENSG00000159184.8",0.897879230709931,1.90390803646577e-19,9.95534473187588e-16,"HOXB13"
"ENSG00000157214.14",0.89675337480825,2.47040063259826e-19,1.17431616979937e-15,"STEAP2"
"ENSG00000167749.11",0.895495063949382,3.29357022341006e-19,1.43514577843241e-15,"KLK4"
"ENSG00000164181.14",0.894900385535681,3.76827876512229e-19,1.51568867961138e-15,"ELOVL7"
"ENSG00000167751.13",0.89099995826855,8.93752990851455e-19,3.33810358133084e-15,"KLK2"
"ENSG00000142515.15",0.89056221961747,9.82703507730215e-19,3.42563891438035e-15,"KLK3"
"ENSG00000144481.17",0.890077492914347,1.09105681344458e-18,3.56564185738773e-15,"TRPM8"
"ENSG00000123505.19",0.888916788189987,1.39882263612253e-18,4.30253157765946e-15,"AMD1"
"ENSG00000129514.8",0.887062575574393,2.06870936011783e-18,5.69319703848427e-15,"FOXA1"
"ENSG00000127324.9",0.88303778986475,4.72705195325181e-18,1.23586409791792e-14,"TSPAN8"
"ENSG00000168243.11",0.882687829136244,5.07193711375838e-18,1.26288818924434e-14,"GNG4"
"ENSG00000152503.10",0.88193315702426,5.89924441634476e-18,1.34115474472283e-14,"TRIM36"
"ENSG00000167034.10",0.881103166167501,6.95752156011208e-18,1.46491675902798e-14,"NKX3-1"
"ENSG00000184678.10",0.881069584812751,7.00394327214127e-18,1.46491675902798e-14,"H2BC21"
"ENSG00000109472.14",0.880644603470273,7.61757823648737e-18,1.53198287849111e-14,"CPE"
"ENSG00000124215.17",0.879575942671675,9.39565961014443e-18,1.75460587626729e-14,"CDH26"
"ENSG00000116299.17",0.879038998560788,1.04323100141959e-17,1.88101744252514e-14,"ELAPOR1"
"ENSG00000103316.12",0.878818307460456,1.08893006953989e-17,1.89796881353904e-14,"CRYM"
"ENSG00000285973.2",0.877992662333677,1.27743699455788e-17,2.15470654865926e-14,"AC063960.2"
"ENSG00000104808.8",0.87687657309453,1.58226495781203e-17,2.55892417479957e-14,"DHDH"
"ENSG00000124664.11",0.876612641329475,1.66389531150309e-17,2.55892417479957e-14,"SPDEF"
"ENSG00000242407.1",0.875308351145463,2.12990323211924e-17,3.18201457440809e-14,"AC091179.1"
"ENSG00000245750.10",0.873094646606128,3.21844453803368e-17,4.54835801214171e-14,"DRAIC"
"ENSG00000184388.6",0.87080283685562,4.89513510297345e-17,6.56312101024048e-14,"PABPC1L2B"
"ENSG00000116133.13",0.870617303134404,5.0623991949776e-17,6.61769478765459e-14,"DHCR24"
"ENSG00000258414.1",0.870436887305542,5.23026975709734e-17,6.67037988606983e-14,"AL121790.1"
"ENSG00000273906.1",0.868919502858359,6.86831955266461e-17,8.55089431164952e-14,"AC011297.1"
"ENSG00000134240.12",0.867347402600886,9.07617953986058e-17,1.05463189324393e-13,"HMGCS2"
"ENSG00000203995.10",0.865945537921955,1.16025809494398e-16,1.29082416013885e-13,"ZYG11A"
"ENSG00000143158.11",0.865457224028519,1.26305831189784e-16,1.37591783480888e-13,"MPC2"
"ENSG00000106789.13",0.864938936108563,1.38165044266487e-16,1.42890550514676e-13,"CORO2A"
"ENSG00000242899.1",0.864934430468531,1.38272652693829e-16,1.42890550514676e-13,"RPL7P16"
"ENSG00000064651.14",0.864702289315205,1.43926355440375e-16,1.4472625383888e-13,"SLC12A2"
"ENSG00000182795.13",0.863741207951526,1.69767252643752e-16,1.67489808933757e-13,"C1orf116"
"ENSG00000263639.7",0.861897267781276,2.32237116395257e-16,2.23734764934202e-13,"MSMB"
"ENSG00000067113.17",0.86120772112158,2.6080500941472e-16,2.39249704162917e-13,"PLPP1"
"ENSG00000103942.13",0.860461747336267,2.95474611899562e-16,2.6134703194678e-13,"HOMER2"
"ENSG00000011347.10",0.860073023488435,3.15240499284487e-16,2.70223122411254e-13,"SYT7"
"ENSG00000143578.16",0.858324747176817,4.2080912588698e-16,3.43807630992254e-13,"CREB3L4"
"ENSG00000122585.8",0.857426144788923,4.87430896636163e-16,3.86170820518308e-13,"NPY"
"ENSG00000103528.17",0.857162641630666,5.08800240048304e-16,3.9708441420725e-13,"SYT17"
"ENSG00000169894.18",0.856677003612241,5.50545444751106e-16,4.23345158243979e-13,"MUC3A"
"ENSG00000131941.8",0.856099876290304,6.04404623080954e-16,4.5802483096058e-13,"RHPN2"
"ENSG00000187398.12",0.855838655160998,6.30400991835782e-16,4.70900535172874e-13,"LUZP2"
"ENSG00000224090.1",0.855724672719707,6.42075365578431e-16,4.72865898460994e-13,"AC097468.1"
"ENSG00000126562.17",0.854592696468203,7.69769186576389e-16,5.51376178039627e-13,"WNK4"
"ENSG00000148219.17",0.853626526153773,8.97579614043946e-16,6.09526499204466e-13,"ASTN2"
"ENSG00000168539.4",0.853141613835421,9.69115985296238e-16,6.41444376647532e-13,"CHRM1"
"ENSG00000014257.16",0.85253611238435,1.0660887798538e-15,6.88206372960187e-13,"ACP3"
"ENSG00000185303.17",0.851968890458762,1.1652674389467e-15,7.43056940427855e-13,"SFTPA2"
"ENSG00000259793.1",0.851561553616899,1.24185098416892e-15,7.73400344647905e-13,"AC013726.1"
"ENSG00000204385.13",0.851014290648746,1.35232198504246e-15,8.22227491580059e-13,"SLC44A4"
"ENSG00000233516.1",0.850279237361189,1.51551116631676e-15,9.00506401994737e-13,"AL445644.1"
"ENSG00000119862.13",0.847581475298108,2.29044184447512e-15,1.34567318658157e-12,"LGALSL"
"ENSG00000169213.7",0.843445852886781,4.24887006051835e-15,2.31426215202546e-12,"RAB3B"
"ENSG00000186288.5",0.842638132148476,4.78390648182128e-15,2.55250700028523e-12,"PABPC1L2A"
"ENSG00000230882.1",0.842313482156408,5.0165450236105e-15,2.64959719938959e-12,"AC005077.4"
"ENSG00000196353.11",0.841543519554892,5.61214106599258e-15,2.93453244199686e-12,"CPNE4"
"ENSG00000224367.6",0.840822284623681,6.23067204920897e-15,3.16306418234066e-12,"OACYLP"
"ENSG00000139865.16",0.840321791369472,6.69749144373994e-15,3.29801773666737e-12,"TTC6"
"ENSG00000249116.1",0.840271283342864,6.74640918066001e-15,3.29801773666737e-12,"IRX4-AS1"
"ENSG00000211688.1",0.840268825822457,6.74879798472736e-15,3.29801773666737e-12,"TRGJP2"
"ENSG00000158373.8",0.840067713871878,6.94704086806471e-15,3.36346129583551e-12,"H2BC5"
"ENSG00000160191.18",0.839288904898221,7.76833632237257e-15,3.70047889669613e-12,"PDE9A"
"ENSG00000246763.7",0.839274224719405,7.78467131971494e-15,3.70047889669613e-12,"RGMB-AS1"
"ENSG00000130294.17",0.838578322165592,8.59767503776109e-15,3.9832287913784e-12,"KIF1A"
"ENSG00000286735.1",0.838393115797295,8.82730524590179e-15,4.01366055654747e-12,"AC126182.3"
"ENSG00000146233.8",0.838293723375822,8.95293453502449e-15,4.03568960260255e-12,"CYP39A1"
"ENSG00000017260.20",0.837653396938443,9.80404759679487e-15,4.27396029062261e-12,"ATP2C1"
"ENSG00000134755.17",0.837453170722435,1.00856317678135e-14,4.32268524186227e-12,"DSC2"
"ENSG00000109586.12",0.836337898461245,1.180048178835e-14,4.97609187283093e-12,"GALNT7"
"ENSG00000147408.14",0.835508334002391,1.32524561322834e-14,5.54366142960774e-12,"CSGALNACT1"
"ENSG00000126778.12",0.835104011120492,1.4020333406084e-14,5.72741573024004e-12,"SIX1"
"ENSG00000163497.3",0.834955529954159,1.43128162348675e-14,5.80157246593013e-12,"FEV"
"ENSG00000187097.13",0.834601717238343,1.50333635777333e-14,6.00060723752747e-12,"ENTPD5"
"ENSG00000196542.8",0.832420106444227,2.02995550120648e-14,7.69161907265113e-12,"SPTSSB"
"ENSG00000152931.9",0.832174859136157,2.09909544757228e-14,7.84429050413082e-12,"PART1"
"ENSG00000227191.8",0.832170823118975,2.1002518131506e-14,7.84429050413082e-12,"TRGC2"
"ENSG00000155093.19",0.831904594109362,2.17788338837982e-14,8.07654925496398e-12,"PTPRN2"
"ENSG00000152377.14",0.830321859175403,2.6988832532385e-14,9.66588400195806e-12,"SPOCK1"
"ENSG00000102313.9",0.829965006152147,2.83174450647868e-14,1.00727271087935e-11,"ITIH6"
"ENSG00000227640.3",0.82940012010876,3.05486566142315e-14,1.06823181289339e-11,"SOX21-AS1"
"ENSG00000127954.13",0.829376849501131,3.06440689120098e-14,1.06823181289339e-11,"STEAP4"
"ENSG00000095380.11",0.829010479844298,3.21841321625193e-14,1.11448747459998e-11,"NANS"
"ENSG00000246528.3",0.82864734775691,3.3783095810657e-14,1.16216072160753e-11,"AC079089.1"
"ENSG00000103534.17",0.82734996875821,4.01359251593828e-14,1.35296460924751e-11,"TMC5"
"ENSG00000109576.14",0.827258675905899,4.06233516900033e-14,1.35296460924751e-11,"AADAT"
"ENSG00000164488.12",0.826718943608471,4.36221893791396e-14,1.41674575182971e-11,"DACT2"
"ENSG00000175336.10",0.826609817277641,4.42535890562787e-14,1.41863117856823e-11,"APOF"
"ENSG00000121005.9",0.826586506894264,4.4389584513711e-14,1.41863117856823e-11,"CRISPLD1"
"ENSG00000173826.15",0.826568628245792,4.44941600117022e-14,1.41863117856823e-11,"KCNH6"
"ENSG00000154122.14",0.826376757659997,4.56313061845418e-14,1.43773565664954e-11,"ANKH"
"ENSG00000124225.16",0.826329063463241,4.59182341717136e-14,1.43773565664954e-11,"PMEPA1"
"ENSG00000166823.5",0.825593514034974,5.05666859515933e-14,1.53725665216446e-11,"MESP1"
"ENSG00000279930.1",0.824826343755345,5.58903566438354e-14,1.66165173808619e-11,"AL032819.2"
"ENSG00000158164.7",0.82474858796184,5.6458747560166e-14,1.66165173808619e-11,"TMSB15A"
"ENSG00000137571.11",0.824454897162042,5.86556327228765e-14,1.70391354413694e-11,"SLCO5A1"
"ENSG00000211695.2",0.823491242004387,6.64495915885819e-14,1.9091113706458e-11,"TRGV9"
"ENSG00000198807.13",0.821989140528556,8.05935967671224e-14,2.21797820071372e-11,"PAX9"
"ENSG00000157693.15",0.821388893178166,8.70105838455216e-14,2.35543129273459e-11,"TMEM268"
"ENSG00000136379.12",0.821120617700613,9.00331617659722e-14,2.401910201827e-11,"ABHD17C"
"ENSG00000278709.2",0.820658566702829,9.54744732605606e-14,2.50867574488515e-11,"NKILA"
"ENSG00000275223.1",0.820552813238945,9.67631398353993e-14,2.52433783897801e-11,"AL121906.2"
"ENSG00000146205.14",0.820491419064447,9.75188363658815e-14,2.52433783897801e-11,"ANO7"
"ENSG00000206053.13",0.820308194898102,9.98076517480146e-14,2.55825603051565e-11,"JPT2"
"ENSG00000166278.15",0.81998685601189,1.03945692970539e-13,2.65132504377391e-11,"C2"
"ENSG00000072042.13",0.819711460204017,1.07621479865879e-13,2.71856017425457e-11,"RDH11"
"ENSG00000132164.10",0.81940111765363,1.11911829424605e-13,2.80287612923848e-11,"SLC6A11"
"ENSG00000120903.13",0.81935469249706,1.12567459148211e-13,2.80287612923848e-11,"CHRNA2"
"ENSG00000125285.6",0.818655825424282,1.22889501649857e-13,3.03102318479687e-11,"SOX21"
"ENSG00000153132.13",0.818541186263277,1.24666366882374e-13,3.06041298493543e-11,"CLGN"
"ENSG00000139970.17",0.817724908264543,1.38043401886719e-13,3.32633706970260e-11,"RTN1"
"ENSG00000158270.12",0.817604298260431,1.40132093097046e-13,3.34582968764905e-11,"COLEC12"
"ENSG00000168907.13",0.817095707353827,1.49274956072079e-13,3.54792644456951e-11,"PLA2G4F"
"ENSG00000286451.1",0.816204450354004,1.66680740961358e-13,3.90832702427284e-11,"AL499602.1"
"ENSG00000175793.12",0.813456607888056,2.33319819518729e-13,5.19151491183610e-11,"SFN"
"ENSG00000226476.6",0.812823853578114,2.51911250755089e-13,5.55788497499277e-11,"LINC01748"
"ENSG00000041353.10",0.812089460324505,2.75254802043662e-13,5.9229622815066e-11,"RAB27B"
"ENSG00000104154.7",0.811849942414703,2.83302932622281e-13,6.02179961133595e-11,"SLC30A4"
"ENSG00000019505.8",0.811465189628324,2.96701290569324e-13,6.20568551303176e-11,"SYT13"
"ENSG00000248801.7",0.811374614381008,2.99941886656908e-13,6.24847064199326e-11,"C8orf34-AS1"
"ENSG00000076554.15",0.810890057944784,3.17857731297349e-13,6.56935292956801e-11,"TPD52"
"ENSG00000076864.19",0.809928399294093,3.56470688041025e-13,7.14333636274043e-11,"RAP1GAP"
"ENSG00000253293.5",0.809926318177028,3.56558892056695e-13,7.14333636274043e-11,"HOXA10"
"ENSG00000176024.18",0.809675528474621,3.67341361091659e-13,7.22791354172474e-11,"ZNF613"
"ENSG00000160336.16",0.809635874741082,3.6907435897426e-13,7.22791354172474e-11,"ZNF761"
"ENSG00000100077.15",0.80949800399198,3.75160444183587e-13,7.2924774966229e-11,"GRK3"
"ENSG00000196208.14",0.808705161836041,4.12053401869853e-13,7.86345267531852e-11,"GREB1"
"ENSG00000172315.6",0.808481301855814,4.23078884147587e-13,8.01535209173666e-11,"TP53RK"
"ENSG00000180596.7",0.808110631230637,4.41954005259893e-13,8.3123190278715e-11,"H2BC4"
"ENSG00000184012.13",0.80809017425413,4.43018672327946e-13,8.3123190278715e-11,"TMPRSS2"
"ENSG00000054179.12",0.807646289474476,4.66729622004409e-13,8.71600900178162e-11,"ENTPD2"
"ENSG00000008735.14",0.8071267366623,4.96014694823891e-13,9.19720297079661e-11,"MAPK8IP2"
"ENSG00000183307.4",0.806699951010714,5.21369022621526e-13,9.63316778228162e-11,"TMEM121B"
"ENSG00000186193.9",0.805886298998924,5.73157075180361e-13,1.04789546517853e-10,"SAPCD2"
"ENSG00000162928.9",0.805845744683779,5.75862161255788e-13,1.04917270208724e-10,"PEX13"
"ENSG00000064787.13",0.805512143732194,5.98579302108047e-13,1.083014295084e-10,"BCAS1"
"ENSG00000099812.9",0.805258400561554,6.16425915715502e-13,1.11145843816717e-10,"MISP"
"ENSG00000138744.16",0.804910082574673,6.41749254539437e-13,1.14919269762372e-10,"NAAA"
"ENSG00000261664.5",0.804494356036381,6.73267766581066e-13,1.18934115698505e-10,"TTC39A-AS1"
"ENSG00000148672.9",0.803510827235613,7.53794099407127e-13,1.30513707496355e-10,"GLUD1"
"ENSG00000100290.3",0.803292969504036,7.72829435646376e-13,1.33367915381232e-10,"BIK"
"ENSG00000043591.6",0.803072128836048,7.92591022126889e-13,1.35437228614356e-10,"ADRB1"
"ENSG00000136698.10",0.802942786787053,8.04386953522653e-13,1.36560355236188e-10,"CFC1"
"ENSG00000287730.1",0.802842449062044,8.13652392954823e-13,1.37402569354994e-10,"AC097526.1"
"ENSG00000168913.7",0.802686231694749,8.28280005868924e-13,1.39260235456206e-10,"ENHO"
"ENSG00000147364.17",0.802375459380408,8.58125774114787e-13,1.43356353363221e-10,"FBXO25"
"ENSG00000197147.15",0.801891640873236,9.06632524062202e-13,1.48234074006467e-10,"LRRC8B"
"ENSG00000197977.4",0.801736932834484,9.22685230308766e-13,1.50299962640545e-10,"ELOVL2"
"ENSG00000228794.10",0.80152529612732,9.45082747222515e-13,1.5299514479727e-10,"LINC01128"
"ENSG00000162769.13",0.801310751438853,9.68314639745887e-13,1.55313509808812e-10,"FLVCR1"
"ENSG00000136167.15",0.800494735292546,1.06172960639341e-12,1.68362746352121e-10,"LCP1"
"ENSG00000176842.15",0.799807830069666,1.146939796749e-12,1.78489092357763e-10,"IRX5"
"ENSG00000241015.2",0.799419931685218,1.19788791530171e-12,1.83684343704431e-10,"TPM3P9"
"ENSG00000272264.1",0.799184443687799,1.22985883655201e-12,1.88035347089088e-10,"AC009686.2"
"ENSG00000122912.15",0.799128831073363,1.23752649339199e-12,1.88656043186513e-10,"SLC25A16"
"ENSG00000274605.2",0.798793981752501,1.28466280145033e-12,1.95272480305338e-10,"PCCA-DT"
"ENSG00000237457.6",0.798721193987021,1.29513227436701e-12,1.96293250708337e-10,"LINC01351"
"ENSG00000240990.10",0.798642197718761,1.30658643826754e-12,1.97456931417837e-10,"HOXA11-AS"
"ENSG00000233087.7",0.798597597935799,1.31309566912732e-12,1.97868759201725e-10,"RAB6D"
"ENSG00000169252.6",0.798317595673418,1.35467040898969e-12,2.03547014412822e-10,"ADRB2"
"ENSG00000075461.6",0.797826081719435,1.43069077615257e-12,2.1313216522576e-10,"CACNG4"
"ENSG00000254126.8",0.797229839867698,1.52835165427437e-12,2.2322899343674e-10,"CD8B2"
"ENSG00000224614.2",0.796964520210995,1.57381568438623e-12,2.28592356446865e-10,"TNK2-AS1"
"ENSG00000260658.6",0.796388810370609,1.67692341153279e-12,2.41555504864017e-10,"AC138305.1"
"ENSG00000113430.10",0.795967045241444,1.75649741856541e-12,2.5094397136439e-10,"IRX4"
"ENSG00000064270.13",0.795109587019713,1.92946374000107e-12,2.73413901086493e-10,"ATP2C2"
"ENSG00000166451.13",0.794847713719952,1.98543416352634e-12,2.79076255313519e-10,"CENPN"
"ENSG00000091490.11",0.794329706709869,2.10072116206912e-12,2.94489567944858e-10,"SEL1L3"
"ENSG00000137198.10",0.794281456429798,2.11177741502081e-12,2.9524793918188e-10,"GMPR"
"ENSG00000152766.6",0.79375246430723,2.23667270805343e-12,3.10221165070042e-10,"ANKRD22"
"ENSG00000205856.4",0.793513155757167,2.29544909709575e-12,3.16693239678205e-10,"C22orf42"
"ENSG00000078898.7",0.792982931067606,2.43094441673356e-12,3.31884210461047e-10,"BPIFB2"
"ENSG00000113924.12",0.792814763953435,2.47548123458705e-12,3.35337922993063e-10,"HGD"
"ENSG00000174938.14",0.792703936775971,2.50525466018017e-12,3.38494214279486e-10,"SEZ6L2"
"ENSG00000163472.19",0.792269964575885,2.62514475954807e-12,3.51800850626379e-10,"TMEM79"
"ENSG00000256683.7",0.791795033258129,2.76258605436872e-12,3.65703448599712e-10,"ZNF350"
"ENSG00000078399.19",0.791633207588782,2.81095770144672e-12,3.71167089017544e-10,"HOXA9"
"ENSG00000197588.9",0.791535692789842,2.84049315319559e-12,3.73496611126527e-10,"KLKP1"
"ENSG00000256982.2",0.791373838126222,2.89016729755964e-12,3.77809894555239e-10,"AC135782.1"
"ENSG00000006453.14",0.791346851727281,2.89852937706402e-12,3.77958111215213e-10,"BAIAP2L1"
"ENSG00000167757.14",0.791139500292932,2.96355041338413e-12,3.85475342202594e-10,"KLK11"
"ENSG00000236699.9",0.790057720233015,3.32584772712103e-12,4.23127133341683e-10,"ARHGEF38"
"ENSG00000285763.1",0.788723117590018,3.83087096664642e-12,4.78072582279176e-10,"AL358777.3"
"ENSG00000235436.10",0.788358483111146,3.98102766711966e-12,4.93279515843649e-10,"DPY19L2P4"
"ENSG00000101079.21",0.788311830330373,4.00063755422114e-12,4.94537439888106e-10,"NDRG3"
"ENSG00000125257.16",0.788253149354105,4.02543353579859e-12,4.96428995644747e-10,"ABCC4"
"ENSG00000198093.11",0.787090052756029,4.54806911785552e-12,5.5564015444754e-10,"ZNF649"
"ENSG00000164414.18",0.786462699471291,4.85607896743821e-12,5.864191989108e-10,"SLC35A1"
"ENSG00000162981.14",0.786162331246153,5.01046197104303e-12,6.01562305487934e-10,"LRATD1"
"ENSG00000258867.6",0.785433533728814,5.40463993972339e-12,6.40595870181675e-10,"LINC01146"
"ENSG00000273802.2",0.784902977246869,5.7099172430516e-12,6.68519874303668e-10,"H2BC8"
"ENSG00000138772.13",0.784894478738428,5.71493782274932e-12,6.68519874303668e-10,"ANXA3"
"ENSG00000257337.7",0.78460068200674,5.89109938126574e-12,6.86057228389764e-10,"AC068888.1"
"ENSG00000102316.17",0.784414244933714,6.00554684124231e-12,6.97831197292709e-10,"MAGED2"
"ENSG00000123983.14",0.783942159542148,6.30485293829086e-12,7.27758179448766e-10,"ACSL3"
"ENSG00000162929.14",0.78373248970255,6.44227603933252e-12,7.41667833826767e-10,"KIAA1841"
"ENSG00000112379.9",0.783715212643548,6.45372572417103e-12,7.41667833826767e-10,"ARFGEF3"
"ENSG00000092377.15",0.783264331027667,6.75944739420248e-12,7.68358140859681e-10,"TBL1Y"
"ENSG00000056736.10",0.782313219130239,7.45000949273002e-12,8.37749562076044e-10,"IL17RB"
"ENSG00000182379.10",0.782246443669052,7.50092624037216e-12,8.41665090521072e-10,"NXPH4"
"ENSG00000162078.11",0.782115517831959,7.60171783271569e-12,8.51148230738481e-10,"ZG16B"
"ENSG00000125967.17",0.781655262260064,7.96633334776429e-12,8.9006753081463e-10,"NECAB3"
"ENSG00000197586.13",0.780394532882257,9.05195929507457e-12,9.9228071190808e-10,"ENTPD6"
"ENSG00000226825.2",0.780129937231053,9.29696476393748e-12,1.01700625636303e-09,"LINC01509"
"ENSG00000182580.3",0.778908004960324,1.05123260632614e-11,1.12179391330995e-09,"EPHB3"
"ENSG00000225953.3",0.778533488302169,1.0914033373352e-11,1.15757381553591e-09,"SATB2-AS1"
"ENSG00000123213.23",0.777790130856879,1.17548830238038e-11,1.23672249181424e-09,"NLN"
"ENSG00000183323.13",0.777172839993475,1.24994628818614e-11,1.30196098531803e-09,"CCDC125"
"ENSG00000166840.13",0.776655632476932,1.31575430385036e-11,1.35699165274224e-09,"GLYATL1"
"ENSG00000117472.10",0.776518924448876,1.33368996125803e-11,1.37278177921695e-09,"TSPAN1"
"ENSG00000288585.1",0.776098128349197,1.39036345708351e-11,1.41993583608281e-09,"AC010184.1"
"ENSG00000148908.15",0.775923361697052,1.41456613719468e-11,1.43903207680491e-09,"RGS10"
"ENSG00000254480.2",0.775797653065926,1.43222142524002e-11,1.45022474128822e-09,"LINC02749"
"ENSG00000114646.10",0.775785856085362,1.43388894652032e-11,1.45022474128822e-09,"CSPG5"
"ENSG00000243742.5",0.775599621692056,1.46045863332269e-11,1.47140503810809e-09,"RPLP0P2"
"ENSG00000274827.4",0.775469335626069,1.47932308884249e-11,1.48754471139394e-09,"LINC01297"
"ENSG00000141580.16",0.774918536433164,1.56165798978658e-11,1.55538161196096e-09,"WDR45B"
"ENSG00000000003.15",0.774199934725783,1.67562232959706e-11,1.64521441558224e-09,"TSPAN6"
"ENSG00000167987.11",0.772615217575722,1.95543433609711e-11,1.88997608133423e-09,"VPS37C"
"ENSG00000259974.3",0.772528015552169,1.97205101869911e-11,1.89561779609321e-09,"LINC00261"
"ENSG00000270882.2",0.772124824948957,2.05063606742615e-11,1.96025062759865e-09,"H4C14"
"ENSG00000165078.13",0.771749427877883,2.12646491491079e-11,2.0290278090469e-09,"CPA6"
"ENSG00000126262.5",0.771406432202218,2.19806589957142e-11,2.0859286356205e-09,"FFAR2"
"ENSG00000254558.1",0.770819475205045,2.32592406487383e-11,2.19928107465077e-09,"AP005435.1"
"ENSG00000179362.14",0.770554459649272,2.38593463421799e-11,2.24203343639071e-09,"HMGN2P46"
"ENSG00000128253.15",0.770552197689415,2.38645309653899e-11,2.24203343639071e-09,"RFPL2"
"ENSG00000144749.14",0.770544190134391,2.38828936118424e-11,2.24203343639071e-09,"LRIG1"
"ENSG00000146955.11",0.770364767648514,2.42978679812503e-11,2.27282865629982e-09,"RAB19"
"ENSG00000234715.2",0.770189499648967,2.47098254420094e-11,2.29902502230824e-09,"AC005064.1"
"ENSG00000166897.16",0.770077821182494,2.4975762900252e-11,2.3196406150822e-09,"ELFN2"
"ENSG00000143797.12",0.769955833719713,2.52693479729818e-11,2.33859988700751e-09,"MBOAT2"
"ENSG00000143753.13",0.769723581325309,2.58373705089837e-11,2.3827341561627e-09,"DEGS1"
"ENSG00000272189.1",0.769455311673843,2.6508540692476e-11,2.43603705495409e-09,"AL024508.1"
"ENSG00000152270.9",0.769333803841751,2.68179417702067e-11,2.46014624074095e-09,"PDE3B"
"ENSG00000100167.20",0.769311525139125,2.68750410870022e-11,2.46106659089012e-09,"SEPTIN3"
"ENSG00000251015.1",0.769137251358173,2.73256895665494e-11,2.49795975829598e-09,"SLC25A30-AS1"
"ENSG00000254531.1",0.76897710061596,2.77461241855372e-11,2.53196699395734e-09,"FLJ20021"
"ENSG00000228862.4",0.768492223667959,2.90567403643326e-11,2.62862957943008e-09,"AC068389.1"
"ENSG00000158296.14",0.768220650193761,2.98162133913015e-11,2.69267699830357e-09,"SLC13A3"
"ENSG00000006042.12",0.768170695692506,2.9957947180405e-11,2.70081224157965e-09,"TMEM98"
"ENSG00000180785.10",0.767732360598495,3.1229294080377e-11,2.80094092310263e-09,"OR51E1"
"ENSG00000166801.16",0.767693192982961,3.13453506262372e-11,2.80653602550568e-09,"FAM111A"
"ENSG00000184254.17",0.767420227456046,3.21655900725057e-11,2.87505391333547e-09,"ALDH1A3"
"ENSG00000198648.11",0.766936982531803,3.36678080435997e-11,2.99903024381066e-09,"STK39"
"ENSG00000204936.10",0.766900833271882,3.37828142357593e-11,2.99909944579562e-09,"CD177"
"ENSG00000182601.7",0.766512618372571,3.50415854167721e-11,3.10557535569084e-09,"HS3ST4"
"ENSG00000174469.23",0.765711719975164,3.77802559082712e-11,3.32574377304309e-09,"CNTNAP2"
"ENSG00000104723.21",0.765613348791515,3.81302891324389e-11,3.35091544276655e-09,"TUSC3"
"ENSG00000187164.20",0.765573599787714,3.82725973922957e-11,3.35777826349958e-09,"SHTN1"
"ENSG00000181449.4",0.765315620409378,3.92085115094058e-11,3.41695643052553e-09,"SOX2"
"ENSG00000162368.13",0.764908349528568,4.07302997927085e-11,3.52024238985278e-09,"CMPK1"
"ENSG00000245213.7",0.7644797016199,4.23923181788063e-11,3.65784146081122e-09,"AC105285.1"
"ENSG00000204128.6",0.764314486241831,4.30499082969444e-11,3.69628350564684e-09,"C2orf72"
"ENSG00000250230.3",0.764192615972351,4.35411568860193e-11,3.73233369248043e-09,"AP002754.1"
"ENSG00000186665.10",0.764089119703843,4.3962506712795e-11,3.75613645997604e-09,"C17orf58"
"ENSG00000001167.14",0.763234648288725,4.75918330989447e-11,4.03327287019565e-09,"NFYA"
"ENSG00000086730.17",0.762911281989085,4.90379384888418e-11,4.14239865208893e-09,"LAT2"
"ENSG00000167332.9",0.762578911618195,5.0567629000703e-11,4.25101407205427e-09,"OR51E2"
"ENSG00000198715.13",0.76225129567427,5.21195927963935e-11,4.37444845542635e-09,"GLMP"
"ENSG00000122779.18",0.761954579909453,5.35640154874697e-11,4.47413547256278e-09,"TRIM24"
"ENSG00000157224.16",0.761931099148296,5.36799251167653e-11,4.47666603577438e-09,"CLDN12"
"ENSG00000196177.13",0.761906379443098,5.3802207309925e-11,4.47971913698833e-09,"ACADSB"
"ENSG00000170476.16",0.76104585627942,5.82272659821738e-11,4.80986652597454e-09,"MZB1"
"ENSG00000080493.18",0.761010070433035,5.8418552906081e-11,4.81805632950484e-09,"SLC4A4"
"ENSG00000169347.17",0.760868916910778,5.91788834999021e-11,4.86001199390664e-09,"GP2"
"ENSG00000151327.13",0.76086389657093,5.9206097651868e-11,4.86001199390664e-09,"FAM177A1"
"ENSG00000204428.12",0.760776682321784,5.96807624596142e-11,4.89129684678804e-09,"LY6G5C"
"ENSG00000277443.3",0.760758864630843,5.97781778363548e-11,4.8916136790065e-09,"MARCKS"
