"gene","cor","p.value","p.adj","gene_symbol"
"ENSG00000254567.2",0.636967484962382,2.27350519171665e-58,1.29546599329206e-53,"UBTFL9"
"ENSG00000233516.1",0.577345480562283,7.17214660846557e-46,2.04338042948488e-41,"AL445644.1"
"ENSG00000134612.12",0.553822796135526,1.30054581995975e-41,2.47021337890422e-37,"FOLH1B"
"ENSG00000198722.14",0.551325430019839,3.52026858174456e-41,5.01471060140967e-37,"UNC13B"
"ENSG00000073969.18",0.542458491847233,1.12960131533309e-39,1.2873162509799e-35,"NSF"
"ENSG00000167536.14",0.515440572536828,2.38054384114372e-35,2.2607628102035e-31,"DHRS13"
"ENSG00000084073.10",0.507521859436733,3.73312535894625e-34,3.03881737254452e-30,"ZMPSTE24"
"ENSG00000101079.21",0.502389119498988,2.13963295803814e-33,1.52398031977464e-29,"NDRG3"
"ENSG00000131507.11",0.497388347062925,1.13984379801164e-32,7.21660438383344e-29,"NDFIP1"
"ENSG00000100372.15",0.494582887351357,2.87871064381167e-32,1.64031811195033e-28,"SLC25A17"
"ENSG00000181751.10",0.491248882303171,8.5612238481415e-32,4.43479178264501e-28,"MACIR"
"ENSG00000099246.17",0.486394953350821,4.09660182452047e-31,1.94523723802501e-27,"RAB18"
"ENSG00000112796.10",0.478390528723192,5.12989897688606e-30,2.24851364309188e-26,"ENPP5"
"ENSG00000249599.2",0.478092026945044,5.62971401926293e-30,2.29133381808301e-26,"BMPR1B-DT"
"ENSG00000169032.10",0.472695463495801,2.97615342183513e-29,1.13056132086392e-25,"MAP2K1"
"ENSG00000131941.8",0.471208610932333,4.68437547428078e-29,1.66825249312496e-25,"RHPN2"
"ENSG00000094841.14",0.461809011349601,7.83283905904863e-28,2.34906843380869e-24,"UPRT"
"ENSG00000109118.14",0.460978359371825,1.00047783959866e-27,2.85041138890856e-24,"PHF12"
"ENSG00000148396.18",0.45548860540624,4.95885683466099e-27,1.28436646043554e-23,"SEC16A"
"ENSG00000163624.6",0.455053297306838,5.62299422848162e-27,1.39306014840483e-23,"CDS1"
"ENSG00000286009.2",0.447728242075932,4.53750002675348e-26,1.07729703760183e-22,"AC244213.1"
"ENSG00000203727.4",0.444563050154304,1.10133537661821e-25,2.51020764380328e-22,"SAMD5"
"ENSG00000286451.1",0.443265203266146,1.58001937701448e-25,3.46273400467931e-22,"AL499602.1"
"ENSG00000154305.18",0.442721804538829,1.83691658705246e-25,3.87664237210504e-22,"MIA3"
"ENSG00000138439.12",0.441407127122635,2.64176499143609e-25,5.19070382679379e-22,"FAM117B"
"ENSG00000144597.14",0.44065327343318,3.25140885799956e-25,6.1756176045891e-22,"EAF1"
"ENSG00000029364.12",0.440454231705676,3.43434339126572e-25,6.31265550895844e-22,"SLC39A9"
"ENSG00000100564.9",0.439415534550944,4.56713518696065e-25,8.1324978152564e-22,"PIGH"
"ENSG00000114374.13",0.437739087489485,7.22034120633631e-25,1.24673412811591e-21,"USP9Y"
"ENSG00000170113.16",0.436926108099458,9.00785358211746e-25,1.50963677930187e-21,"NIPA1"
"ENSG00000143653.10",0.436580238151498,9.89490268291139e-25,1.6109184279285e-21,"SCCPDH"
"ENSG00000100991.12",0.434086271889859,1.94157198763651e-24,3.07313092854211e-21,"TRPC4AP"
"ENSG00000165280.17",0.433158214179025,2.49155553364616e-24,3.83706286115383e-21,"VCP"
"ENSG00000115762.16",0.432978931221255,2.61430847078066e-24,3.92015555193561e-21,"PLEKHB2"
"ENSG00000160058.19",0.432411275096952,3.04372893578211e-24,4.44704406384103e-21,"BSDC1"
"ENSG00000164494.12",0.430397248514035,5.20884779617138e-24,7.42013390684103e-21,"PDSS2"
"ENSG00000136044.12",0.428528893942166,8.54682750290908e-24,1.08223728431836e-20,"APPL2"
"ENSG00000140157.15",0.427210967969459,1.20977714027697e-23,1.49857198326352e-20,"NIPA2"
"ENSG00000179218.14",0.426996592991424,1.27993610195222e-23,1.55174551117743e-20,"CALR"
"ENSG00000141367.12",0.42345568904979,3.22890883371236e-23,3.83305113028674e-20,"CLTC"
"ENSG00000116209.12",0.42209221071902,4.59766356359019e-23,5.34651974524352e-20,"TMEM59"
"ENSG00000129083.13",0.421852821914472,4.89116241322502e-23,5.5094730055297e-20,"COPB1"
"ENSG00000166598.15",0.421821292047071,4.93117220269941e-23,5.5094730055297e-20,"HSP90B1"
"ENSG00000149084.13",0.420767613130532,6.47102367606527e-23,7.09087307857453e-20,"HSD17B12"
"ENSG00000185090.14",0.420609142366827,6.7404261085791e-23,7.24672113382917e-20,"MANEAL"
"ENSG00000179222.18",0.420441657470713,7.03718762342198e-23,7.42566644389274e-20,"MAGED1"
"ENSG00000165105.10",0.418550377951359,1.14279953775672e-22,1.16281893680207e-19,"RASEF"
"ENSG00000101384.12",0.417974624500682,1.32375815430109e-22,1.32331690158299e-19,"JAG1"
"ENSG00000153982.11",0.417695728512089,1.42130700421702e-22,1.39633611047052e-19,"GDPD1"
"ENSG00000140564.12",0.417097640668425,1.65504812933829e-22,1.53268317850121e-19,"FURIN"
"ENSG00000173041.12",0.417067729661699,1.66768496634097e-22,1.53268317850121e-19,"ZNF680"
"ENSG00000120805.14",0.416781256291118,1.79364084448004e-22,1.59692888998933e-19,"ARL1"
"ENSG00000044574.8",0.416625017325198,1.86624489268203e-22,1.63600769584484e-19,"HSPA5"
"ENSG00000188848.16",0.416069442077997,2.14869810719064e-22,1.85507525523984e-19,"BEND4"
"ENSG00000152377.14",0.41571320396688,2.35158956038581e-22,1.99993917522901e-19,"SPOCK1"
"ENSG00000105520.10",0.414684723281999,3.04952027888925e-22,2.55536345604983e-19,"PLPPR2"
"ENSG00000198855.7",0.414182630937731,3.46092236913007e-22,2.85806981906377e-19,"FICD"
"ENSG00000198954.9",0.413828621493595,3.7834408347241e-22,3.0797748886202e-19,"KIFBP"
"ENSG00000165533.19",0.41341950919279,4.19322098440587e-22,3.36526654806241e-19,"TTC8"
"ENSG00000143753.13",0.412233988595506,5.64441359831942e-22,4.46700460063665e-19,"DEGS1"
"ENSG00000198843.13",0.409729563506871,1.05340568126084e-21,8.22248070190739e-19,"SELENOT"
"ENSG00000141424.13",0.40854118191416,1.41377379811614e-21,1.08862492960075e-18,"SLC39A6"
"ENSG00000152700.14",0.406361667541773,2.41775079298077e-21,1.80620759729773e-18,"SAR1B"
"ENSG00000241956.10",0.406323019225633,2.44077824172838e-21,1.80620759729773e-18,"AC109466.1"
"ENSG00000065000.19",0.405908993318597,2.70144630749211e-21,1.97347579547702e-18,"AP3D1"
"ENSG00000168280.18",0.404732256473741,3.60171652371729e-21,2.56536761547419e-18,"KIF5C"
"ENSG00000109919.10",0.404494264785008,3.81691517099231e-21,2.68508201676929e-18,"MTCH2"
"ENSG00000072756.17",0.403462545339342,4.90609324887853e-21,3.36812167969093e-18,"TRNT1"
"ENSG00000148219.17",0.403351127283662,5.04065241800789e-21,3.4193025646489e-18,"ASTN2"
"ENSG00000099250.18",0.403113633057448,5.33973644300735e-21,3.5795708501059e-18,"NRP1"
"ENSG00000103978.16",0.402899094428305,5.62491498053105e-21,3.72689861053069e-18,"TMEM87A"
"ENSG00000101310.17",0.402123174848338,6.78738168572751e-21,4.3949067708459e-18,"SEC23B"
"ENSG00000115677.17",0.401458027238307,7.97022590423209e-21,5.10282519380954e-18,"HDLBP"
"ENSG00000126945.9",0.39902549175155,1.42983912664038e-20,8.95314981045002e-18,"HNRNPH2"
"ENSG00000171155.8",0.398044001145244,1.80761667603674e-20,1.10752479373386e-17,"C1GALT1C1"
"ENSG00000068912.14",0.397760996863206,1.93375745610851e-20,1.16923252353318e-17,"ERLEC1"
"ENSG00000107651.13",0.397087017241875,2.2701615297777e-20,1.34745910550274e-17,"SEC23IP"
"ENSG00000174238.15",0.39685411497048,2.39932878893172e-20,1.40944488373318e-17,"PITPNA"
"ENSG00000103316.12",0.394963769905675,3.75361717452344e-20,2.16045313355071e-17,"CRYM"
"ENSG00000108788.12",0.39421531338544,4.47774327885912e-20,2.55146289772672e-17,"MLX"
"ENSG00000135052.16",0.393259691269163,5.60517868582529e-20,3.16226422472288e-17,"GOLM1"
"ENSG00000065923.10",0.391954436519459,7.60834835639584e-20,4.25030684015482e-17,"SLC9A7"
"ENSG00000159184.8",0.39095392354333,9.60748216591314e-20,5.26388405092208e-17,"HOXB13"
"ENSG00000129514.8",0.390728881824204,1.01239797791162e-19,5.49404277898878e-17,"FOXA1"
"ENSG00000151692.15",0.390148303024891,1.158620399585e-19,6.22824047063704e-17,"RNF144A"
"ENSG00000121653.11",0.390023801317538,1.19258760730427e-19,6.35091910764528e-17,"MAPK8IP1"
"ENSG00000165487.14",0.389981245958177,1.20442129263699e-19,6.35454904405078e-17,"MICU2"
"ENSG00000072042.13",0.38984864114036,1.24204255944978e-19,6.49291991559704e-17,"RDH11"
"ENSG00000196449.4",0.389599959276325,1.31574374419796e-19,6.75860086977139e-17,"YRDC"
"ENSG00000198586.14",0.389597192637329,1.31658745291347e-19,6.75860086977139e-17,"TLK1"
"ENSG00000133640.20",0.388692678226375,1.62303162381933e-19,8.25731829971867e-17,"LRRIQ1"
"ENSG00000112379.9",0.388119962153828,1.85234925325111e-19,9.34059405305321e-17,"ARFGEF3"
"ENSG00000104154.7",0.387757538425366,2.01365825426556e-19,1.00308590876408e-16,"SLC30A4"
"ENSG00000146233.8",0.387378242536601,2.19729633093778e-19,1.07012087378774e-16,"CYP39A1"
"ENSG00000112357.14",0.386370247933463,2.76934998666001e-19,1.3372909456769e-16,"PEX7"
"ENSG00000159346.13",0.385601317603762,3.30218119320009e-19,1.58118980310701e-16,"ADIPOR1"
"ENSG00000078369.18",0.385474250262854,3.3994648820761e-19,1.61420757037982e-16,"GNB1"
"ENSG00000116525.14",0.385364274401664,3.48593823014956e-19,1.64158881233184e-16,"TRIM62"
"ENSG00000127418.15",0.385096471761672,3.70567494650018e-19,1.73076282070923e-16,"FGFRL1"
"ENSG00000180723.6",0.384767866620919,3.99400900447905e-19,1.85026526084732e-16,"OR51A9P"
"ENSG00000090402.8",0.383701513326045,5.0904606322942e-19,2.28412959943383e-16,"SI"
"ENSG00000198863.7",0.38370113494457,5.09089800333615e-19,2.28412959943383e-16,"RUNDC1"
"ENSG00000074319.13",0.383664682130758,5.13320778956564e-19,2.28511963325969e-16,"TSG101"
"ENSG00000167004.13",0.38307654370276,5.86570588593292e-19,2.57102913143341e-16,"PDIA3"
"ENSG00000127526.15",0.382130535593289,7.2653430566201e-19,3.06656676080941e-16,"SLC35E1"
"ENSG00000139970.17",0.381798892423564,7.83006105380439e-19,3.28062285960903e-16,"RTN1"
"ENSG00000170035.16",0.381605343043262,8.17938207359943e-19,3.40196620391072e-16,"UBE2E3"
"ENSG00000103642.12",0.381280517284531,8.80043328880476e-19,3.63374992195206e-16,"LACTB"
"ENSG00000001561.7",0.380756429674747,9.90170588187033e-19,4.05905829391981e-16,"ENPP4"
"ENSG00000102910.14",0.380498989012032,1.04913018539344e-18,4.27003479242168e-16,"LONP2"
"ENSG00000077235.18",0.380398926189463,1.07296815918236e-18,4.33608501265037e-16,"GTF3C1"
"ENSG00000013561.18",0.380351171339482,1.08453201815032e-18,4.35195203705798e-16,"RNF14"
"ENSG00000115339.14",0.380296399229345,1.09794624804312e-18,4.37497029089125e-16,"GALNT3"
"ENSG00000138696.11",0.38026002113499,1.10694574802909e-18,4.38019969919763e-16,"BMPR1B"
"ENSG00000162430.17",0.380187964877145,1.12498653785818e-18,4.42088675266874e-16,"SELENON"
"ENSG00000126821.8",0.379871627092133,1.20767443946223e-18,4.71332172842449e-16,"SGPP1"
"ENSG00000258162.4",0.379120270472915,1.4288167810397e-18,5.53846319730768e-16,"AC069228.1"
"ENSG00000176871.9",0.379003727037501,1.46651595973621e-18,5.64618553390062e-16,"WSB2"
"ENSG00000198168.9",0.378968900008847,1.47797057215489e-18,5.65209672295019e-16,"SVIP"
"ENSG00000181852.18",0.378920587917559,1.49400639655508e-18,5.67533189880701e-16,"RNF41"
"ENSG00000196177.13",0.378889554110362,1.50439741578085e-18,5.67695822176217e-16,"ACADSB"
"ENSG00000174938.14",0.378384978963317,1.68367610431411e-18,6.27042798038709e-16,"SEZ6L2"
"ENSG00000135127.11",0.377421094956841,2.08654233886632e-18,7.57281968222561e-16,"BICDL1"
"ENSG00000157214.14",0.376997331234561,2.29239702922401e-18,8.26728323558314e-16,"STEAP2"
"ENSG00000100883.13",0.376883265363181,2.35114132123852e-18,8.42581029091145e-16,"SRP54"
"ENSG00000273749.5",0.376729314790488,2.432781881017e-18,8.66389652263936e-16,"CYFIP1"
"ENSG00000183291.17",0.376301455881899,2.6746177900291e-18,9.34984026341401e-16,"SELENOF"
"ENSG00000138814.17",0.376190768537387,2.7409401061429e-18,9.52326269439809e-16,"PPP3CA"
"ENSG00000033122.21",0.3754306028333,3.24225076647285e-18,1.11967691469327e-15,"LRRC7"
"ENSG00000115446.12",0.375387022287837,3.2735792425349e-18,1.12368565553543e-15,"UNC50"
"ENSG00000197442.10",0.374884431484758,3.65712486104058e-18,1.2478241419578e-15,"MAP3K5"
"ENSG00000119899.13",0.374363060342959,4.10172132044241e-18,1.38295966011911e-15,"SLC17A5"
"ENSG00000198380.13",0.374144454811101,4.30359132425781e-18,1.44248786616197e-15,"GFPT1"
"ENSG00000159674.12",0.373554857975835,4.89808594196695e-18,1.63215108221765e-15,"SPON2"
"ENSG00000124535.16",0.37311278535941,5.39616976132247e-18,1.78766947191811e-15,"WRNIP1"
"ENSG00000049759.19",0.372900512561792,5.65273325236392e-18,1.86184042458352e-15,"NEDD4L"
"ENSG00000107362.14",0.372625346458896,6.00324641507429e-18,1.96592519527212e-15,"ABHD17B"
"ENSG00000138029.14",0.372471851839339,6.20797551860271e-18,2.01217653576952e-15,"HADHB"
"ENSG00000233087.7",0.372466594517264,6.2151080236471e-18,2.01217653576952e-15,"RAB6D"
"ENSG00000175348.11",0.371976506287011,6.91665674575977e-18,2.20177663703987e-15,"TMEM9B"
"ENSG00000119523.10",0.371399323686578,7.8432594833533e-18,2.48287093678308e-15,"ALG2"
"ENSG00000175928.6",0.37108787890338,8.39292091513555e-18,2.64219351748806e-15,"LRRN1"
"ENSG00000138069.18",0.370247749289963,1.00717753308579e-17,3.15329576993195e-15,"RAB1A"
"ENSG00000164647.9",0.369770424781927,1.11685493352409e-17,3.45866907430089e-15,"STEAP1"
"ENSG00000115806.13",0.369716639309131,1.12992710187227e-17,3.48023655090724e-15,"GORASP2"
"ENSG00000204385.13",0.368806128456404,1.37549145938636e-17,4.21381069071475e-15,"SLC44A4"
"ENSG00000138613.14",0.367053703007127,2.0048239112955e-17,6.07642932391113e-15,"APH1B"
"ENSG00000132356.11",0.366965335162316,2.04315044632481e-17,6.14102831279307e-15,"PRKAA1"
"ENSG00000181264.9",0.366954972138787,2.04769200159822e-17,6.14102831279307e-15,"TLCD5"
"ENSG00000005893.16",0.366688858061512,2.16777787011494e-17,6.46712831502718e-15,"LAMP2"
"ENSG00000155660.11",0.366652611351089,2.18466147010691e-17,6.4835518348001e-15,"PDIA4"
"ENSG00000179163.12",0.364760247989941,3.27114134011747e-17,9.50984207659355e-15,"FUCA1"
"ENSG00000134970.14",0.364519618273414,3.44277711607602e-17,9.95801435792527e-15,"TMED7"
"ENSG00000122335.17",0.364314955503473,3.59570532160828e-17,1.03478224712405e-14,"SERAC1"
"ENSG00000166734.20",0.362954276800883,4.79655818009431e-17,1.3734305611053e-14,"GOLM2"
"ENSG00000071553.18",0.362699319771051,5.06188675746379e-17,1.44215684663522e-14,"ATP6AP1"
"ENSG00000164300.17",0.362666411268824,5.09716878911106e-17,1.44498395409123e-14,"SERINC5"
"ENSG00000095203.14",0.362511360028798,5.26668381419248e-17,1.48564807136882e-14,"EPB41L4B"
"ENSG00000129518.9",0.362252481421603,5.56214777696158e-17,1.54610563938086e-14,"EAPP"
"ENSG00000170502.13",0.362252258150386,5.56240950620515e-17,1.54610563938086e-14,"NUDT9"
"ENSG00000149428.19",0.362047383431717,5.80774912208649e-17,1.60646287730879e-14,"HYOU1"
"ENSG00000182220.15",0.361999875513824,5.86614276047359e-17,1.6147762349495e-14,"ATP6AP2"
"ENSG00000102158.20",0.361575573500181,6.41393397918795e-17,1.74867163668951e-14,"MAGT1"
"ENSG00000143149.12",0.360574134191067,7.91415850430651e-17,2.1474126939709e-14,"ALDH9A1"
"ENSG00000253693.1",0.360415908287383,8.18083182745187e-17,2.20925108227505e-14,"AC008415.1"
"ENSG00000187097.13",0.358795289600387,1.14750011345951e-16,3.06975135986085e-14,"ENTPD5"
"ENSG00000179889.19",0.358617302255412,1.19080656702063e-16,3.15596972071639e-14,"PDXDC1"
"ENSG00000139988.10",0.358355416600225,1.25746237094438e-16,3.31719737772138e-14,"RDH12"
"ENSG00000085998.14",0.357888238462394,1.3855962945258e-16,3.62168176414563e-14,"POMGNT1"
"ENSG00000198353.8",0.357829601021422,1.40255913590145e-16,3.63269191467276e-14,"HOXC4"
"ENSG00000177694.16",0.357288721900535,1.56896831262804e-16,4.0453114670524e-14,"NAALADL2"
"ENSG00000109182.12",0.357178011123317,1.60534916738688e-16,4.12046850931856e-14,"CWH43"
"ENSG00000213699.9",0.357100697814208,1.63124563907042e-16,4.16816178295389e-14,"SLC35F6"
"ENSG00000143612.21",0.356899378440586,1.70062074449153e-16,4.32602993936929e-14,"C1orf43"
"ENSG00000167196.14",0.356521370945502,1.83880569709621e-16,4.65675499672173e-14,"FBXO22"
"ENSG00000066455.13",0.356271145480372,1.93628854334196e-16,4.87374516054822e-14,"GOLGA5"
"ENSG00000103353.16",0.356257882732172,1.94159483239053e-16,4.87374516054822e-14,"UBFD1"
"ENSG00000155636.15",0.35616257729786,1.98014819382839e-16,4.94833114594814e-14,"RBM45"
"ENSG00000184678.10",0.356141741114988,1.98867663330255e-16,4.94833114594814e-14,"H2BC21"
"ENSG00000086598.11",0.356054330948322,2.02484952332268e-16,5.01643263862823e-14,"TMED2"
"ENSG00000133835.17",0.355835285649239,2.11836177847817e-16,5.20286088359762e-14,"HSD17B4"
"ENSG00000102580.15",0.355797887767688,2.1347459796434e-16,5.22019791415176e-14,"DNAJC3"
"ENSG00000153130.17",0.355777470908992,2.14374319845477e-16,5.22019791415176e-14,"SCOC"
"ENSG00000154153.13",0.35562687289166,2.21126933001577e-16,5.36171649760122e-14,"RETREG1"
"ENSG00000151690.15",0.355345690765376,2.34298881966224e-16,5.65702737004976e-14,"MFSD6"
"ENSG00000136888.8",0.354721744352242,2.66343096746691e-16,6.34999832457037e-14,"ATP6V1G1"
"ENSG00000102401.20",0.354602283078716,2.72951986925642e-16,6.48044881958751e-14,"ARMCX3"
"ENSG00000165475.15",0.354114236024373,3.01666961064621e-16,7.1324834474785e-14,"CRYL1"
"ENSG00000181789.14",0.353537852226119,3.3941836573091e-16,7.89869627610176e-14,"COPG1"
"ENSG00000092108.22",0.353456617226489,3.45099289106745e-16,7.9935376392648e-14,"SCFD1"
"ENSG00000129354.12",0.353206733362194,3.63166277199511e-16,8.31343758675506e-14,"AP1M2"
"ENSG00000130202.10",0.353205104358191,3.63287053421669e-16,8.31343758675506e-14,"NECTIN2"
"ENSG00000182934.12",0.353183470881612,3.64894731342273e-16,8.31682667464562e-14,"SRPRA"
"ENSG00000170348.9",0.352775880621457,3.96524805837715e-16,8.96508062200907e-14,"TMED10"
"ENSG00000156284.6",0.352756963982948,3.98056439404064e-16,8.96508062200907e-14,"CLDN8"
"ENSG00000081181.8",0.352503835623133,4.19119589240264e-16,9.36543267235274e-14,"ARG2"
"ENSG00000180488.15",0.35244664400748,4.24028154715134e-16,9.43810479836838e-14,"MIGA1"
"ENSG00000078124.12",0.352379571045438,4.29856799284116e-16,9.53061100389424e-14,"ACER3"
"ENSG00000102893.16",0.351663938747718,4.97159976905544e-16,1.0937711445581e-13,"PHKB"
"ENSG00000100280.16",0.351565052776042,5.07239026234482e-16,1.10316744098729e-13,"AP1B1"
"ENSG00000184831.14",0.35144591997745,5.19648625314015e-16,1.12585925167368e-13,"APOO"
"ENSG00000119844.15",0.351034486794471,5.64843417240339e-16,1.21454123614233e-13,"AFTPH"
"ENSG00000157693.15",0.350883837745665,5.82339663378012e-16,1.24278263516639e-13,"TMEM268"
"ENSG00000074696.13",0.350596477038237,6.17202361173007e-16,1.30739062237915e-13,"HACD3"
"ENSG00000242247.11",0.350460107956023,6.34456239733917e-16,1.33402033196599e-13,"ARFGAP3"
"ENSG00000117153.16",0.349713570689645,7.37648393201662e-16,1.52843429429178e-13,"KLHL12"
"ENSG00000049089.15",0.349521103267327,7.66821821341709e-16,1.58312587687942e-13,"COL9A2"
"ENSG00000139644.13",0.349133140065353,8.29114427490639e-16,1.69941615801597e-13,"TMBIM6"
"ENSG00000120519.15",0.348511200686701,9.39492390039923e-16,1.89834098854131e-13,"SLC10A7"
"ENSG00000145740.19",0.348438608560522,9.53280639761074e-16,1.91939519908925e-13,"SLC30A5"
"ENSG00000186889.10",0.348170452965353,1.00595921583031e-15,2.01832965060658e-13,"TMEM17"
"ENSG00000120742.11",0.347621819569442,1.1228021529158e-15,2.24485577106299e-13,"SERP1"
"ENSG00000179362.14",0.347517048432804,1.14658459692703e-15,2.27642985775257e-13,"HMGN2P46"
"ENSG00000013275.8",0.346900013219289,1.29702090143411e-15,2.54846717188334e-13,"PSMC4"
"ENSG00000140284.11",0.346586419854619,1.38074196690363e-15,2.70364460536549e-13,"SLC27A2"
"ENSG00000067113.17",0.346368213842906,1.44210533629028e-15,2.81413027969713e-13,"PLPP1"
"ENSG00000149792.9",0.345820701685177,1.60811085487265e-15,3.12736398025592e-13,"MRPL49"
"ENSG00000167986.14",0.345547028451355,1.69798368882289e-15,3.29091185621827e-13,"DDB1"
"ENSG00000174165.8",0.345266224900941,1.79532170970054e-15,3.46777038442191e-13,"ZDHHC24"
"ENSG00000021300.14",0.344908358037398,1.92734527025636e-15,3.71020475825938e-13,"PLEKHB1"
"ENSG00000118705.17",0.344795539615959,1.97090878984616e-15,3.78129137219609e-13,"RPN2"
"ENSG00000131779.11",0.343782766654069,2.40785576686482e-15,4.57783163413938e-13,"PEX11B"
"ENSG00000023318.8",0.343777860173924,2.41018846675526e-15,4.57783163413938e-13,"ERP44"
"ENSG00000113013.16",0.343565552245841,2.51327983159845e-15,4.74202642663283e-13,"HSPA9"
"ENSG00000116138.13",0.343460611421228,2.5658230348825e-15,4.82518687625874e-13,"DNAJC16"
"ENSG00000103591.13",0.343214927107521,2.69308985150069e-15,5.0478602904066e-13,"AAGAB"
"ENSG00000142892.15",0.342925084464172,2.85121448560455e-15,5.32672303620435e-13,"PIGK"
"ENSG00000155959.12",0.342880205924828,2.87649951568921e-15,5.35639931057146e-13,"VBP1"
"ENSG00000115977.20",0.342787733702553,2.92929537475005e-15,5.41929155028028e-13,"AAK1"
"ENSG00000165548.11",0.342600555231791,3.03909072255932e-15,5.60422098583018e-13,"TMEM63C"
"ENSG00000148481.14",0.342554108580986,3.06695506621597e-15,5.63736021380814e-13,"MINDY3"
"ENSG00000187122.17",0.342012580430426,3.41092677896785e-15,6.18974582141297e-13,"SLIT1"
"ENSG00000178750.3",0.34190073967178,3.48654711567836e-15,6.29069066788707e-13,"STX19"
"ENSG00000110696.10",0.341489338448164,3.77913977515591e-15,6.75466693805973e-13,"C11orf58"
"ENSG00000084234.18",0.341474488232246,3.7901401933097e-15,6.75466693805973e-13,"APLP2"
"ENSG00000109971.14",0.341470152060178,3.79335817233659e-15,6.75466693805973e-13,"HSPA8"
"ENSG00000014824.14",0.341425467836218,3.8266760320773e-15,6.79276719575691e-13,"SLC30A9"
"ENSG00000141522.12",0.341120608092772,4.06177906346821e-15,7.14334051899635e-13,"ARHGDIA"
"ENSG00000204178.11",0.340789214358828,4.33343584110891e-15,7.57434072583518e-13,"MACO1"
"ENSG00000151552.12",0.340397346919017,4.67773651980559e-15,8.12628367789763e-13,"QDPR"
"ENSG00000108829.10",0.340056834644811,4.99861405446351e-15,8.60501593466421e-13,"LRRC59"
"ENSG00000115233.12",0.340028220855304,5.02654141077363e-15,8.62702879901482e-13,"PSMD14"
"ENSG00000169570.10",0.339982579577487,5.07140501495788e-15,8.67788976448393e-13,"DTWD2"
"ENSG00000086065.14",0.339772469549046,5.28305542939311e-15,9.01298746773199e-13,"CHMP5"
"ENSG00000122218.16",0.339238466801947,5.8607642717035e-15,9.90956109691208e-13,"COPA"
"ENSG00000162298.19",0.339150517088316,5.96168105191373e-15,1.00503712431685e-12,"SYVN1"
"ENSG00000184304.16",0.339116645430919,6.0009998142777e-15,1.00868132866477e-12,"PRKD1"
"ENSG00000139116.19",0.338895133160258,6.26448200956942e-15,1.04721270157048e-12,"KIF21A"
"ENSG00000139874.6",0.33871253051824,6.49019106604212e-15,1.08133794483668e-12,"SSTR1"
"ENSG00000144366.16",0.338556371741717,6.68952947385693e-15,1.10806999694721e-12,"GULP1"
"ENSG00000151715.8",0.338493008662485,6.77211573075558e-15,1.11849833754836e-12,"TMEM45B"
"ENSG00000184432.11",0.338392197431912,6.90557773831009e-15,1.13724487025043e-12,"COPB2"
"ENSG00000006757.12",0.338259037379453,7.08582839114579e-15,1.16022295274678e-12,"PNPLA4"
"ENSG00000261502.4",0.33766105880938,7.95385173916132e-15,1.29122058674972e-12,"AC040174.1"
"ENSG00000248118.2",0.337092675432616,8.87523168864306e-15,1.4285863752841e-12,"LINC01019"
"ENSG00000167130.18",0.336939094346429,9.14166492739674e-15,1.46320564389886e-12,"DOLPP1"
"ENSG00000197757.8",0.336861603847425,9.27905876273371e-15,1.48005799243555e-12,"HOXC6"
"ENSG00000127022.15",0.336850505086638,9.29890246383753e-15,1.48005799243555e-12,"CANX"
"ENSG00000265321.1",0.336747209285333,9.48559547098545e-15,1.50556745273599e-12,"MIR4263"
"ENSG00000164111.15",0.336566208851925,9.82163597523307e-15,1.55046938629375e-12,"ANXA5"
"ENSG00000189221.10",0.336397759574995,1.01448521544858e-14,1.59686138291369e-12,"MAOA"
"ENSG00000183317.17",0.336247710770384,1.04415343423849e-14,1.63903324618025e-12,"EPHA10"
"ENSG00000181704.12",0.33580915668675,1.13583134486615e-14,1.77317276333748e-12,"YIPF6"
"ENSG00000142599.19",0.335436550084777,1.21989226958394e-14,1.89402401670742e-12,"RERE"
"ENSG00000259523.1",0.334991104525171,1.32842028824955e-14,2.05134732912596e-12,"AC022613.2"
"ENSG00000172738.12",0.334846293183588,1.36570086547993e-14,2.10321624367329e-12,"TMEM217"
"ENSG00000059769.20",0.334532602361344,1.45001268886658e-14,2.22105303828781e-12,"DNAJC25"
"ENSG00000272783.1",0.334220711996087,1.53889587486579e-14,2.34565379887602e-12,"AC147067.2"
"ENSG00000244038.11",0.334017521030075,1.59965402817768e-14,2.42419910052108e-12,"DDOST"
"ENSG00000077147.16",0.33361311538872,1.72766326581248e-14,2.6112461684154e-12,"TM9SF3"
"ENSG00000104164.12",0.333350916936294,1.81597236431783e-14,2.73745823521677e-12,"BLOC1S6"
"ENSG00000050130.18",0.333019417386035,1.93398022942452e-14,2.88482009038845e-12,"JKAMP"
"ENSG00000118600.12",0.332794250160141,2.01839164814039e-14,3.00287139693701e-12,"RXYLT1"
"ENSG00000170412.18",0.332457850007154,2.15127458273652e-14,3.19223377601328e-12,"GPRC5C"
"ENSG00000142459.8",0.332179395485775,2.26772706910681e-14,3.34759989960558e-12,"EVI5L"
"ENSG00000130733.11",0.33186655668198,2.40594147994883e-14,3.53332349146815e-12,"YIPF2"
"ENSG00000168374.11",0.331816412393752,2.42885064103861e-14,3.55779790172291e-12,"ARF4"
"ENSG00000132970.14",0.331744720646502,2.46197604458253e-14,3.59707325631684e-12,"WASF3"
"ENSG00000285454.1",0.331537322503325,2.56031968694789e-14,3.72167285923412e-12,"AC111006.1"
