"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"CUI_CDC2_OSM_RESPONSE_DN","CUI_CDC2_OSM_RESPONSE_DN","2/5","40/5981",0.05,59.81,10.7939822270198,0.000430645342845741,0.00671806734839355,0.00671806734839355,"14281/14282",2
"CUI_CDC1_TL1A_RESPONSE_DN","CUI_CDC1_TL1A_RESPONSE_DN","2/5","41/5981",0.0487804878048781,58.3512195121951,10.6579005326713,0.000452577797703652,0.00686409659850539,0.00686409659850539,"14281/14282",2
"CUI_CDC2_IL33_RESPONSE_DN","CUI_CDC2_IL33_RESPONSE_DN","2/5","46/5981",0.0434782608695652,52.0086956521739,10.0448411286622,0.00057028343925388,0.00819407257454259,0.00819407257454259,"14281/14282",2
"CUI_MONOCYTE_IL3_RESPONSE_DN","CUI_MONOCYTE_IL3_RESPONSE_DN","2/5","46/5981",0.0434782608695652,52.0086956521739,10.0448411286622,0.00057028343925388,0.00819407257454259,0.00819407257454259,"14281/14282",2
"CUI_MIGDC_IL1A_RESPONSE_DN","CUI_MIGDC_IL1A_RESPONSE_DN","3/5","254/5981",0.0118110236220472,14.1283464566929,6.18434338490293,0.000710375178635894,0.00994525250090251,0.00994525250090251,"11535/14281/14282",3
"CUI_NK_CELL_IL1A_RESPONSE_DN","CUI_NK_CELL_IL1A_RESPONSE_DN","2/5","53/5981",0.0377358490566038,45.1396226415094,9.33561112870203,0.000757492855633715,0.0103397774794002,0.0103397774794002,"14281/14282",2
"CUI_T_CELL_GD_IL23_RESPONSE_DN","CUI_T_CELL_GD_IL23_RESPONSE_DN","2/5","54/5981",0.037037037037037,44.3037037037037,9.24559272579544,0.000786362942324158,0.0104720528416827,0.0104720528416827,"14281/14282",2
"CUI_CDC2_ADIPONECTIN_RESPONSE_DN","CUI_CDC2_ADIPONECTIN_RESPONSE_DN","2/5","57/5981",0.0350877192982456,41.9719298245614,8.98972947546231,0.000876149997855631,0.0113899499721232,0.0113899499721232,"14281/14282",2
"CUI_CDC2_IL7_RESPONSE_DN","CUI_CDC2_IL7_RESPONSE_DN","2/5","60/5981",0.0333333333333333,39.8733333333333,8.75306546834181,0.000970690782836363,0.0123255155215966,0.0123255155215966,"14281/14282",2
"CUI_MONOCYTE_IFNB_RESPONSE_DN","CUI_MONOCYTE_IFNB_RESPONSE_DN","2/5","61/5981",0.0327868852459016,39.2196721311475,8.67803347429499,0.00100325821725009,0.0124495224231488,0.0124495224231489,"14281/14282",2
"CUI_MONOCYTE_IL1A_RESPONSE_DN","CUI_MONOCYTE_IL1A_RESPONSE_DN","2/5","63/5981",0.0317460317460317,37.9746031746032,8.53329217254397,0.00106997057694438,0.0129823096669252,0.0129823096669252,"14281/14282",2
"CUI_MONOCYTE_TNFA_RESPONSE_DN","CUI_MONOCYTE_TNFA_RESPONSE_DN","2/5","75/5981",0.0266666666666667,31.8986666666667,7.78850224418971,0.00151418622591503,0.017972732159774,0.017972732159774,"14281/14282",2
"CUI_CDC1_IL3_RESPONSE_DN","CUI_CDC1_IL3_RESPONSE_DN","2/5","86/5981",0.0232558139534884,27.8186046511628,7.24559072503049,0.00198698669950537,0.0226019737068735,0.0226019737068735,"14281/14282",2
"CUI_T_CELL_GD_IL36A_RESPONSE_DN","CUI_T_CELL_GD_IL36A_RESPONSE_DN","2/5","86/5981",0.0232558139534884,27.8186046511628,7.24559072503049,0.00198698669950537,0.0226019737068735,0.0226019737068735,"14281/14282",2
"CUI_CDC1_GM_CSF_RESPONSE_DN","CUI_CDC1_GM_CSF_RESPONSE_DN","2/5","89/5981",0.0224719101123595,26.8808988764045,7.11497354874688,0.00212672463710863,0.0236977888134962,0.0236977888134962,"14281/14282",2
"CUI_CDC2_TL1A_RESPONSE_DN","CUI_CDC2_TL1A_RESPONSE_DN","2/5","93/5981",0.021505376344086,25.7247311827957,6.95055448092033,0.00232019162778351,0.0253364925753959,0.0253364925753959,"14281/14282",2
"CUI_CDC2_GM_CSF_RESPONSE_DN","CUI_CDC2_GM_CSF_RESPONSE_DN","2/5","101/5981",0.0198019801980198,23.6871287128713,6.65092206120093,0.00273151040160187,0.0286808592168196,0.0286808592168196,"14281/14282",2
"CUI_MONOCYTE_IFNA1_RESPONSE_DN","CUI_MONOCYTE_IFNA1_RESPONSE_DN","2/5","101/5981",0.0198019801980198,23.6871287128713,6.65092206120093,0.00273151040160187,0.0286808592168196,0.0286808592168196,"14281/14282",2
"CUI_CDC1_IL2_RESPONSE_DN","CUI_CDC1_IL2_RESPONSE_DN","2/5","103/5981",0.0194174757281553,23.2271844660194,6.58140436676023,0.00283939530858784,0.0292511290280936,0.0292511290280936,"14281/14282",2
"CUI_MONOCYTE_IL15_RESPONSE_DN","CUI_MONOCYTE_IL15_RESPONSE_DN","2/5","104/5981",0.0192307692307692,23.0038461538462,6.54738265938002,0.00289409310907398,0.029262496991748,0.029262496991748,"14281/14282",2
"CUI_T_CELL_GD_IL2_RESPONSE_DN","CUI_T_CELL_GD_IL2_RESPONSE_DN","2/5","106/5981",0.0188679245283019,22.5698113207547,6.48075558957781,0.00300499674029215,0.0298314221854457,0.0298314221854457,"14281/14282",2
"CUI_MONOCYTE_IL36A_RESPONSE_DN","CUI_MONOCYTE_IL36A_RESPONSE_DN","2/5","108/5981",0.0185185185185185,22.1518518518519,6.41594412449388,0.00311790753006135,0.0303995984180982,0.0303995984180982,"14281/14282",2
"CUI_CDC1_IL36A_RESPONSE_DN","CUI_CDC1_IL36A_RESPONSE_DN","2/5","115/5981",0.0173913043478261,20.8034782608696,6.20225569531692,0.00352884028634576,0.0338025753744699,0.0338025753744699,"14281/14282",2
"CUI_CDC2_IL3_RESPONSE_DN","CUI_CDC2_IL3_RESPONSE_DN","2/5","117/5981",0.0170940170940171,20.4478632478632,6.14466402632359,0.00365073070635745,0.0343672235460546,0.0343672235460546,"14281/14282",2
"CUI_T_CELL_GD_IL18_RESPONSE_DN","CUI_T_CELL_GD_IL18_RESPONSE_DN","2/5","125/5981",0.016,19.1392,5.92792774642576,0.00415808825137599,0.0384799353432422,0.0384799353432422,"14281/14282",2
"CUI_CDC2_IL10_RESPONSE_DN","CUI_CDC2_IL10_RESPONSE_DN","2/5","128/5981",0.015625,18.690625,5.85179628771441,0.00435647538215363,0.0396439259775981,0.0396439259775981,"14281/14282",2
"CUI_NK_CELL_IL12_RESPONSE_DN","CUI_NK_CELL_IL12_RESPONSE_DN","2/5","140/5981",0.0142857142857143,17.0885714285714,5.5714494880837,0.00519399567993442,0.0464905187089212,0.0464905187089212,"14281/14282",2
