"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"HALLMARK_ALLOGRAFT_REJECTION","HALLMARK_ALLOGRAFT_REJECTION","11/25","192/4291",0.0572916666666667,9.83354166666667,9.5859407860745,2.79133577619141e-09,1.39566788809571e-07,1.39566788809571e-07,"18126/21355/16818/23880/12526/22637/20304/12481/12263/14103/12010",11
