"ENSEMBL","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","SYMBOL","ENTREZID","GENENAME","regulated"
"ENSMUSG00000022037",1188.7920817766,-1.52342984352904,0.156183045838071,-9.75413070832612,1.77111492497509e-22,2.64108657612285e-18,"Clu","12759","clusterin","Down_in_ISA"
"ENSMUSG00000088609",850.777056255383,1.74563372366899,0.237642930580837,7.34561604421552,2.04813541847874e-13,1.52708976801775e-09,NA,NA,NA,"Up_in_ISA"
"ENSMUSG00000021388",1363.87901329592,-1.22319880807299,0.18474979614435,-6.62083982554044,3.57163820097192e-11,1.33150672132233e-07,"Aspn","66695","asporin","Down_in_ISA"
"ENSMUSG00000020108",5217.13683375773,0.97518679479141,0.146516211637562,6.65582862054702,2.81708360358815e-11,1.33150672132233e-07,"Ddit4","74747","DNA-damage-inducible transcript 4","Up_in_ISA"
"ENSMUSG00000044951",1581.80351543307,-27.1462543936171,4.78477788008772,-5.67346177271649,1.39940339820957e-08,2.60848793426264e-05,"Mylk4","238564","myosin light chain kinase family, member 4","Down_in_ISA"
"ENSMUSG00000079186",300.213217101021,-1.68596255910259,0.296345589375835,-5.68917716188582,1.27652979414191e-08,2.60848793426264e-05,"Gzmc","14940","granzyme C","Down_in_ISA"
"ENSMUSG00000098973",287.565423634041,1.62195261318021,0.28417636893397,5.70755625903955,1.14609744384651e-08,2.60848793426264e-05,"Mir6236","102465959","microRNA 6236","Up_in_ISA"
"ENSMUSG00000026414",1580.98417165304,0.792252997210725,0.138682079031997,5.7127280088434,1.11179302744396e-08,2.60848793426264e-05,"Tnnt2","21956","troponin T2, cardiac","Up_in_ISA"
"ENSMUSG00000064373",4161.8113513126,-0.830994216745785,0.148261641728115,-5.60491713878142,2.08354617042665e-08,3.45220449926691e-05,"Selenop","20363","selenoprotein P","Down_in_ISA"
"ENSMUSG00000021622",484.630006436782,-25.5283298222856,4.78485014855038,-5.3352412363467,9.54176140829698e-08,0.000138619180644427,"Ckmt2","76722","creatine kinase, mitochondrial 2","Down_in_ISA"
"ENSMUSG00000105879",7788.45941492588,0.810240651877453,0.152224415444978,5.32267211872012,1.02253955679231e-07,0.000138619180644427,"Gm6204","621155","ribosomal protein S14 pseudogene","Up_in_ISA"
"ENSMUSG00000029309",16340.9759040116,-0.677412836465307,0.128405534497164,-5.27557351104885,1.32341546748647e-07,0.000164456428759652,"Sparcl1","13602","SPARC-like 1","Down_in_ISA"
"ENSMUSG00000079278",221.339248824022,-24.4558999723315,4.78497408398037,-5.11097856396076,3.20494352273885e-07,0.000367631675469859,"Tmem233","545798","transmembrane protein 233","Down_in_ISA"
